Date,IWM,QQQ,SPY
2021-03-30,205.39913940429688,305.4102478027344,369.67791748046875
2021-03-31,208.15965270996094,310.0838928222656,371.1764221191406
2021-04-01,210.79769897460938,315.36962890625,375.1847229003906
2021-04-05,211.95654296875,321.66595458984375,380.5697937011719
2021-04-06,211.3346710205078,321.4425354003906,380.3450927734375
2021-04-07,207.9241180419922,322.2198181152344,380.78521728515625
2021-04-08,209.68592834472656,325.5817565917969,382.5926818847656
2021-04-09,209.71421813964844,327.5541076660156,385.3742980957031
2021-04-12,208.89454650878906,327.126708984375,385.5147399902344
2021-04-13,208.34808349609375,330.9453125,386.6572570800781
2021-04-14,210.40200805664062,326.97125244140625,385.3368225097656
2021-04-15,211.3158721923828,331.9266357421875,389.4762878417969
2021-04-16,211.65505981445312,332.31536865234375,390.7779846191406
2021-04-19,208.90394592285156,329.2740173339844,388.8582458496094
2021-04-20,204.62655639648438,326.87408447265625,386.0111083984375
2021-04-21,209.6294403076172,329.6723937988281,389.6636047363281
2021-04-22,208.76263427734375,325.6983947753906,386.10479736328125
2021-04-23,212.7008514404297,329.7987365722656,390.2910461425781
2021-04-26,214.91493225097656,331.946044921875,391.1058349609375
2021-04-27,215.23521423339844,330.5080261230469,391.021484375
2021-04-28,215.6026611328125,329.3905944824219,390.90911865234375
2021-04-29,214.8018341064453,330.5760192871094,393.4003601074219
2021-04-30,211.8811492919922,328.4092712402344,390.8154602050781
2021-05-03,212.9175567626953,326.66033935546875,391.65838623046875
2021-05-04,210.3737335205078,320.7817687988281,389.2422180175781
2021-05-05,209.53518676757812,319.7033386230469,389.3638916015625
2021-05-06,209.71421813964844,322.11297607421875,392.47320556640625
2021-05-07,212.35223388671875,324.7266845703125,395.32965087890625
2021-05-10,206.9536895751953,316.5260009765625,391.4149169921875
2021-05-11,206.29420471191406,316.0887145996094,387.9216613769531
2021-05-12,199.595458984375,307.9073791503906,379.6802062988281
2021-05-13,203.26988220214844,310.2878723144531,384.2409362792969
2021-05-14,208.23501586914062,317.1380920410156,390.1411437988281
2021-05-17,208.51766967773438,315.2142028808594,389.1485290527344
2021-05-18,206.93484497070312,313.0862731933594,385.79571533203125
2021-05-19,205.34259033203125,313.4457702636719,384.7841796875
2021-05-20,206.708740234375,319.5088806152344,388.9237060546875
