date,capital
2021-02-17,172417.0021262816
2021-02-18,171673.23702514876
2021-02-19,171148.0578924988
2021-02-22,168279.37092656846
2021-02-23,168135.99887394987
2021-02-24,169759.14530141896
2021-02-25,164770.84583123185
2021-02-26,164673.5463995732
2021-03-01,169094.45736691603
2021-03-02,166111.57373379497
2021-03-03,162799.81593262195
2021-03-04,159185.19192052027
2021-03-05,162072.25020042394
2021-03-08,160173.87433698116
2021-03-09,164985.14456087217
2021-03-10,166203.70425654587
2021-03-11,169944.35187817877
2021-03-12,169782.63012966752
2021-03-15,170973.56984977826
2021-03-16,169964.7686627838
2021-03-17,170986.54654462048
2021-03-18,165766.29949633434
2021-03-19,166689.47509533627
2021-03-22,167584.26330927148
2021-03-23,164165.15846538258
2021-03-24,160888.12433115393
2021-03-25,162627.0620736178
2021-03-26,165328.80571229433
2021-03-29,162978.44362008246
2021-03-30,163915.12360264896
2021-03-31,166271.30207092094
2021-04-01,168701.12073152224
2021-04-05,170375.52498383075
2021-04-06,170076.16515396826
2021-04-07,168810.3852152535
2021-04-08,169921.73401391646
2021-04-09,170558.42846380768
2021-04-12,170262.0121205499
2021-04-13,170300.21066029047
2021-04-14,170825.22173180667
2021-04-15,172121.55535092542
2021-04-16,172549.93383556392
2021-04-19,171017.47392057112
2021-04-20,168665.77425996517
2021-04-21,171488.84409188715
2021-04-22,170341.8866344164
2021-04-23,172858.9311704223
2021-04-26,173928.0782950066
2021-04-27,174037.27487633473
2021-04-28,174159.04599076934
2021-04-29,174398.6866533616
2021-04-30,172648.82880519948
2021-05-03,173253.05664042698
2021-05-04,171691.93464906327
2021-05-05,171383.7458699821
2021-05-06,172154.43380887999
2021-05-07,173852.23176312682
2021-05-10,170811.8813668565
2021-05-11,169762.6209514484
2021-05-12,165229.24470147357
2021-05-13,167724.92465579687
2021-05-14,171038.22835217073
2021-05-17,170928.16838982038
2021-05-18,169541.00886406557
2021-05-19,168676.4516481851
2021-05-20,170153.78084100492
2021-05-21,170297.0925597197
2021-05-24,171726.84055127893
2021-05-25,170724.2306519124
2021-05-26,172440.94821065315
2021-05-27,173354.36958400367
2021-05-28,173455.73097134318
2021-06-01,174342.37773697928
2021-06-02,174582.64222055642
2021-06-03,173528.55699399172
2021-06-04,174698.6873165159
2021-06-07,175779.33610784495
2021-06-08,176730.67644247937
2021-06-09,176007.33968114722
2021-06-10,175758.72315368918
2021-06-11,176830.49694349238
2021-06-14,176767.53034233692
2021-06-15,176352.863107825
2021-06-16,175673.00758593233
2021-06-17,174656.30146386602
2021-06-18,171498.59588166332
2021-06-21,174554.7885369527
2021-06-22,175417.93747646612
2021-06-23,175598.77812679994
2021-06-24,177356.1977416405
2021-06-25,177820.1788112002
2021-06-28,177295.04019581107
2021-06-29,176921.87486400356
2021-06-30,177008.3800613057
2021-07-01,178275.2499149832
2021-07-02,178109.0972745804
2021-07-06,176662.6708696129
2021-07-07,176170.54633437938
2021-07-08,174643.88820929488
2021-07-09,177399.36126307727
2021-07-12,177795.61705822876
2021-07-13,175842.13218965282
2021-07-14,174655.4322986338
2021-07-15,173869.2009773505
2021-07-16,172130.5841503749
2021-07-19,169570.98590692692
2021-07-20,173363.1162897271
2021-07-21,175534.31402211371
2021-07-22,174362.91948059123
2021-07-23,175683.60576167004
2021-07-26,176153.80151316442
2021-07-27,174747.5211039234
2021-07-28,175942.97026593355
2021-07-29,176974.74120716882
2021-07-30,175965.31401254208
2021-08-02,175351.0124986223
2021-08-03,176438.84491358307
2021-08-04,174930.07647633267
2021-08-05,177015.87027060645
2021-08-06,177690.9718672713
2021-08-09,177142.59330967133
2021-08-10,177425.98883865093
2021-08-11,178073.6731699403
2021-08-12,178144.9338940754
2021-08-13,177530.6643688248
2021-08-16,176954.53940939833
2021-08-17,175319.20471361515
2021-08-18,173584.6542454039
2021-08-19,172735.46020632397
2021-08-20,174839.38804595108
2021-08-23,177226.46753929427
2021-08-24,178205.5793595529
2021-08-25,178700.71532553848
2021-08-26,177242.8070476147
2021-08-27,180461.35475713725
2021-08-30,180513.11532832478
2021-08-31,180543.88329010573
2021-09-01,181177.6441649044
2021-09-02,182085.65802812867
2021-09-03,181641.4185299773
2021-09-07,180691.25213130552
2021-09-08,179597.20543822416
2021-09-09,179166.39199907437
2021-09-10,177584.33963470545
2021-09-13,178314.74747788595
2021-09-14,176700.35656310036
2021-09-15,178236.85802353732
2021-09-16,178158.2515840982
2021-09-17,177400.33092365996
2021-09-20,173812.9070825819
2021-09-21,173861.87657980243
2021-09-22,176058.99269395607
2021-09-23,178686.411862043
2021-09-24,178401.3954551213
2021-09-27,179500.2736448011
2021-09-28,175648.577962754
2021-09-29,175607.64339411794
2021-09-30,173712.56900157052
2021-10-01,176148.30579731948
2021-10-04,174212.1268008764
2021-10-05,175417.85718180658
2021-10-06,175327.25300042098
2021-10-07,177433.09366548166
2021-10-08,176605.17454019902
2021-10-11,175459.0034277555
2021-10-12,175721.4471354818
2021-10-13,176453.8901629949
2021-10-14,179246.110804419
2021-10-15,179648.29255185445
2021-10-18,179864.52249360696
2021-10-19,180897.1007754694
2021-10-20,181850.4363058277
2021-10-21,182319.5968586529
2021-10-22,182010.30232964508
2021-10-25,183359.02494067966
2021-10-26,182756.68850556744
2021-10-27,180686.77063498474
2021-10-28,183342.36064946942
2021-10-29,183507.20162218888
2021-11-01,186009.00709387087
2021-11-02,186579.81054598806
2021-11-03,188815.53561257053
2021-11-04,189222.49532267748
2021-11-05,190845.95250174394
2021-11-08,191224.94954987266
2021-11-09,190351.07727668958
2021-11-10,188080.3322594096
2021-11-11,188869.93850977876
2021-11-12,189672.91994396324
2021-11-15,189327.6319503077
2021-11-16,189876.5448179461
2021-11-17,188401.82409448747
2021-11-18,188325.7397314578
2021-11-19,187305.24163573043
2021-11-22,186644.83586374338
2021-11-23,186611.1691378868
2021-11-24,186963.26057239913
2021-11-26,181376.20675122243
2021-11-29,182458.74623511144
2021-11-30,178826.40338556888
2021-12-01,175807.6260140176
2021-12-02,177787.52603851643
2021-12-03,175471.36746201006
2021-12-06,177216.3011624341
2021-12-07,181708.86941627457
2021-12-08,182355.00034402683
2021-12-09,180401.30949345295
2021-12-10,182229.7702674737
2021-12-13,180110.4259709083
2021-12-14,178562.1648755392
2021-12-15,181984.45849997405
2021-12-16,178856.2944760805
2021-12-17,177449.3634327031
2021-12-20,175644.0312057244
2021-12-21,179163.27554465344
2021-12-22,181147.58734470242
2021-12-23,182392.6445686841
2021-12-27,185188.25399669702
2021-12-28,184686.69420136308
2021-12-29,184792.53586429486
2021-12-30,184261.2207402624
2021-12-31,183457.82176831702
2022-01-03,184867.10437554377
2022-01-04,183651.2166619089
2022-01-05,179086.41407046723
2022-01-06,178938.84487725797
2022-01-07,177630.77483163346
2022-01-10,177574.03437574557
2022-01-11,179702.49493555442
2022-01-12,180299.02693124913
2022-01-13,176825.10530642996
2022-01-14,177396.61031973903
2022-01-18,173634.25626078728
2022-01-19,171780.7481910622
2022-01-20,169719.4536461996
2022-01-21,165721.7572574147
2022-01-24,166452.02835682343
2022-01-25,163538.41717854043
2022-01-26,163202.2274089725
2022-01-27,161994.25271877172
2022-01-28,166524.13785082393
2022-01-31,170640.61588307074
2022-02-01,171796.06928061455
2022-02-02,173328.4289202326
2022-02-03,167778.873602747
2022-02-04,169225.23024013164
2022-02-07,168275.3268279896
2022-02-08,169910.8676902349
2022-02-09,172950.8738444746
2022-02-10,169441.49807430524
2022-02-11,165089.30107070197
2022-02-14,164917.26093888955
2022-02-15,168290.35996172315
2022-02-16,168364.03711294167
2022-02-17,164066.17940402572
2022-02-18,162603.57255555506
2022-02-22,160913.80473343487
2022-02-23,157433.62156623276
2022-02-24,161239.31128545426
2022-02-25,164272.2081500592
2022-02-28,164301.87261537922
2022-03-01,161792.57522902775
2022-03-02,164638.15751402927
2022-03-03,163053.02225852237
2022-03-04,161212.00948835647
2022-03-07,155868.1785037016
2022-03-08,154912.1927898794
2022-03-09,159769.27151693302
2022-03-10,158524.8975411149
2022-03-11,155879.61999171678
2022-03-14,153826.18410559563
2022-03-15,157915.63358935944
2022-03-16,162576.51706244645
2022-03-17,164577.8553260522
2022-03-18,167156.86236452704
2022-03-21,166900.848177563
2022-03-22,169514.017624565
2022-03-23,167204.56769508653
2022-03-24,170321.90873416874
2022-03-25,170665.92898819572
2022-03-28,172592.39908467972
2022-03-29,175146.30629295128
2022-03-30,173635.98901647504
2022-03-31,171224.4393803958
2022-04-01,171302.239158678
2022-04-04,173799.40644668104
2022-04-05,170767.26481428108
2022-04-06,168058.6433689319
2022-04-07,168682.9858260196
2022-04-08,167284.35686695002
2022-04-11,163882.53456026476
2022-04-12,163233.41668796598
2022-04-13,165815.99986894368
2022-04-14,162897.42190794594
2022-04-18,162993.02282192343
2022-04-19,166121.83281299012
2022-04-20,164864.1033890127
2022-04-21,161935.3934358732
2022-04-22,157591.16011542903
2022-04-25,159047.67265955626
2022-04-26,153756.24893266452
2022-04-27,153887.53774692077
2022-04-28,158543.67774325568
2022-04-29,152060.12551960748
2022-05-02,153767.07221053785
2022-05-03,154206.84709863283
2022-05-04,159156.4330780872
2022-05-05,152343.2281556948
2022-05-06,150988.47665452148
2022-05-09,145633.8106110553
2022-05-10,146662.30100958556
2022-05-11,143351.95919257827
2022-05-12,143111.07912048313
2022-05-13,147438.9541901271
2022-05-16,146302.26826983358
2022-05-17,149688.35285942466
2022-05-18,143017.95557088408
2022-05-19,142194.83161622708
2022-05-20,142013.96641438393
2022-05-23,144528.73713344237
2022-05-24,142478.6994134024
2022-05-25,144088.35444035643
2022-05-26,147500.05547053626
2022-05-27,151694.27087072976
2022-05-31,151059.55685150047
2022-06-01,149887.01538314542
2022-06-02,153366.5631516191
2022-06-03,150109.81554030202
2022-06-06,150588.3428315367
2022-06-07,151960.11010742915
2022-06-08,150586.89818278537
2022-06-09,146779.3809638745
2022-06-10,142063.25588398706
2022-06-13,136066.1293754967
2022-06-14,135981.81279084578
2022-06-15,138644.51505380997
2022-06-16,133553.75611220766
2022-06-17,134506.5644480903
2022-06-21,137896.35176482025
2022-06-22,137670.78438605246
2022-06-23,139370.90423798247
2022-06-24,143974.66594368586
2022-06-27,143170.8318680179
2022-06-28,139525.38943625876
2022-06-29,139532.2355519564
2022-06-30,138100.64444789835
2022-07-01,139287.60511865697
2022-07-05,140611.41894517204
2022-07-06,141301.26304386067
2022-07-07,143875.40393280738
2022-07-08,143908.2541030649
2022-07-11,141539.5773114607
2022-07-12,140227.24239673198
2022-07-13,139716.2765757385
2022-07-14,139800.00097881985
2022-07-15,142402.54997270578
2022-07-18,141211.9096609422
2022-07-19,145294.10387100093
2022-07-20,146918.40717770468
2022-07-21,148726.5594534477
2022-07-22,146720.13753726846
2022-07-25,146383.22266204108
2022-07-26,144071.89208493708
2022-07-27,148996.86957255442
2022-07-28,150656.28570646077
2022-07-29,153132.43608502054
2022-08-01,152823.75313310322
2022-08-02,152246.15994907438
2022-08-03,154557.49155354372
2022-08-04,154342.08026950655
2022-08-05,154803.80293534946
2022-08-08,155539.1281663297
2022-08-09,154160.42243343528
2022-08-10,157984.3185957066
2022-08-11,158282.33009454058
2022-08-12,161241.91720260005
2022-08-15,161859.1766433132
2022-08-16,161982.76173280668
2022-08-17,160035.56195023604
2022-08-18,160801.04196010067
2022-08-19,157988.27851881064
2022-08-22,154716.17837364422
2022-08-23,154656.69775113516
2022-08-24,155498.268808237
2022-08-25,157805.2105198332
2022-08-26,152542.90092959526
2022-08-29,151334.06360072037
2022-08-30,149442.28510569473
2022-08-31,148421.43135037483
2022-09-01,147835.5386336422
2022-09-02,146481.90979887196
2022-09-06,145480.997498086
2022-09-07,148370.1448178492
2022-09-08,149474.00445344902
2022-09-09,152136.58991632506
2022-09-12,153875.9095127955
2022-09-13,147521.93158506788
2022-09-14,148090.7901073405
2022-09-15,146713.78266155755
2022-09-16,145083.65355530355
2022-09-19,146266.5779247271
2022-09-20,144429.68452541673
2022-09-21,142067.48207242505
2022-09-22,139865.3119577369
2022-09-23,137029.74859553642
2022-09-26,135415.2985955
2022-09-27,135470.42584870954
2022-09-28,138941.88363181526
2022-09-29,135933.0659875534
2022-09-30,134387.36671110406
2022-10-03,137941.8618201348
2022-10-04,142815.64422429126
2022-10-05,142118.69668996934
2022-10-06,140989.2270044452
2022-10-07,136948.29613681856
2022-10-10,136044.8517688401
2022-10-11,135638.43553071487
2022-10-12,135229.1978032762
2022-10-13,138685.7915308695
2022-10-14,135245.33081886987
2022-10-17,139143.78899417009
2022-10-18,140785.8573715288
2022-10-19,139081.72687908763
2022-10-20,137610.78109781316
2022-10-21,140775.7403933667
2022-10-24,141936.17553131987
2022-10-25,145005.21830436986
2022-10-26,144822.50353186222
2022-10-27,144456.929308498
2022-10-28,147815.60422007216
2022-10-31,147359.08084625547
2022-11-01,147144.22805841407
2022-11-02,142857.1916341071
2022-11-03,141641.73836465238
2022-11-04,143617.26972292818
2022-11-07,144630.71166967228
2022-11-08,145050.97750783735
2022-11-09,141569.43052905338
2022-11-10,149811.49000850786
2022-11-11,151151.5318631762
2022-11-14,149665.28992091713
2022-11-15,151408.20094166306
2022-11-16,149504.03472090076
2022-11-17,148587.19770292833
2022-11-18,149402.58974043038
2022-11-21,148742.33112711232
2022-11-22,150539.81750411258
2022-11-23,151214.35222306062
2022-11-25,151353.42897992188
2022-11-28,148626.20482631575
2022-11-29,148708.51311394648
2022-11-30,153094.43111371264
2022-12-01,152871.96933740343
2022-12-02,153229.4109012435
2022-12-05,149738.18986688307
2022-12-06,147512.7227534135
2022-12-07,147170.33556459704
2022-12-08,148279.69896925968
2022-12-09,146816.70291672053
2022-12-12,148739.10689848362
2022-12-13,149917.7385221541
2022-12-14,148946.76505246677
2022-12-15,145261.29697185446
2022-12-16,143860.13196157519
2022-12-19,142278.24301616606
2022-12-20,142750.0129702515
2022-12-21,145046.4757349181
2022-12-22,143063.24652031634
2022-12-23,143800.49918604695
2022-12-27,143035.3190029147
2022-12-28,141037.0451296171
2022-12-29,144089.34631638118
2022-12-30,143697.69384086272
2023-01-03,142999.9435540035
2023-01-04,144441.26956981554
2023-01-05,142843.50994620885
2023-01-06,146085.1899122117
2023-01-09,146166.943303708
2023-01-10,147759.81339468012
2023-01-11,149615.09232511412
2023-01-12,151147.4362089705
2023-01-13,151938.79660155857
2023-01-17,151706.72073725567
2023-01-18,149282.63056258147
2023-01-19,148022.57417729864
2023-01-20,150619.39708792063
2023-01-23,152455.293997874
2023-01-24,152209.9652002038
2023-01-25,152451.80303199613
2023-01-26,153737.05936476812
2023-01-27,154331.2831732121
2023-01-30,152287.57354479376
2023-01-31,155262.4449990077
2023-02-01,157312.37464271983
2023-02-02,160006.32579677872
2023-02-03,158620.21619589874
2023-02-06,156985.10249035884
2023-02-07,158593.7648314688
2023-02-08,156567.8341505424
2023-02-09,154757.86171344933
2023-02-10,155093.4465861595
2023-02-13,156936.73050774232
2023-02-14,156863.93966020978
2023-02-15,157909.1337383525
2023-02-16,156065.54015617806
2023-02-17,156084.56319323642
2023-02-21,152215.0393706738
2023-02-22,152315.99548527753
2023-02-23,153263.82049091064
2023-02-24,151728.51666341626
2023-02-27,152253.9084530105
2023-02-28,151976.50352180903
2023-03-01,151782.3612218827
2023-03-02,152553.84217108376
2023-03-03,154839.73955102795
2023-03-06,153765.78795813242
2023-03-07,151691.7266281408
2023-03-08,151852.94093096053
2023-03-09,148347.5413948564
2023-03-10,145154.73675621307
2023-03-13,143893.04828876222
2023-03-14,146410.62957872715
2023-03-15,144767.51250414294
2023-03-16,147035.20316715832
2023-03-17,144231.56447602168
2023-03-20,145849.44376902276
2023-03-21,148136.08967256604
2023-03-22,144805.86270065897
2023-03-23,144703.57531098832
2023-03-24,145824.06039255072
2023-03-27,146739.00737756642
2023-03-28,146466.1891617232
2023-03-29,148372.27391511164
2023-03-30,148728.7794426377
2023-03-31,151128.62197572732
2023-04-03,151462.02539106674
2023-04-04,149756.65734537205
2023-04-05,148854.85554270522
2023-04-06,149266.798322518
2023-04-10,150099.77805292967
2023-04-11,150682.93688131124
2023-04-12,149835.08725961336
2023-04-13,151823.0292609884
2023-04-14,150957.0255202669
2023-04-17,152160.34688449447
2023-04-18,151905.22054510674
2023-04-19,151984.67728935234
2023-04-20,151176.61256394436
2023-04-21,151331.3523816638
2023-04-24,151365.8162342672
2023-04-25,148331.0569828995
2023-04-26,147323.99993655272
2023-04-27,149803.3280188062
2023-04-28,151097.12644800765
2023-05-01,151018.7226005403
2023-05-02,149511.5036766088
2023-05-03,148509.21476956038
2023-05-04,147721.54343756317
2023-05-05,150659.41917457874
2023-05-08,150866.87143340977
2023-05-09,150057.51132787103
2023-05-10,151226.70319001406
2023-05-11,151344.29730395912
2023-05-12,150971.954830339
2023-05-15,151642.49358928774
2023-05-16,151227.62969893002
2023-05-17,153060.70689110475
2023-05-18,155228.9707009827
2023-05-19,154939.99529368937
2023-05-22,155235.71075153525
2023-05-23,153378.5088847627
2023-05-24,152432.56336536387
2023-05-25,154970.84609534647
2023-05-26,157980.98028212937
2023-05-30,158380.36102786096
2023-05-31,157490.5444622123
2023-06-01,159152.67351048553
2023-06-02,160900.24624839186
2023-06-05,160802.07765839633
2023-06-06,160963.9293465569
2023-06-07,159323.84894486426
2023-06-08,160789.4136094482
2023-06-09,161239.87195893773
2023-06-12,163329.699037745
2023-06-13,164495.43953807524
2023-06-14,165190.36311446532
2023-06-15,167198.4647625747
2023-06-16,166387.33082199297
2023-06-20,165836.5463670281
2023-06-21,164280.52381798613
2023-06-22,165544.42314014258
2023-06-23,164097.83755864954
2023-06-26,162662.49829399123
2023-06-27,164950.3281511872
2023-06-28,165152.72283464333
2023-06-29,165313.1358000614
2023-06-30,167562.03835174482
2023-07-03,167855.54756888482
2023-07-05,167728.32423789712
2023-07-06,166432.91085233318
2023-07-07,165946.53803015905
2023-07-10,166183.89290080097
2023-07-11,167123.80587778141
2023-07-12,168850.52265053554
2023-07-13,170953.77133263898
2023-07-14,170882.63525029708
2023-07-17,171979.38159847315
2023-07-18,173322.27327089413
2023-07-19,173493.12883814
2023-07-20,170908.8448249452
2023-07-21,170653.02482861036
2023-07-24,171171.35248789366
2023-07-25,171983.39572238992
2023-07-26,171711.42289149406
2023-07-27,170935.8386994665
2023-07-28,173327.59449581715
2023-07-31,173537.58478059596
2023-08-01,173088.00514682123
2023-08-02,169985.01138997008
2023-08-03,169604.7868881377
2023-08-04,168824.23979382063
2023-08-07,170275.82023251185
2023-08-08,169183.02479926054
2023-08-09,167689.5471688012
2023-08-10,167873.5991599821
2023-08-11,167293.0092046654
2023-08-14,168688.59162840227
2023-08-15,166810.4487228978
2023-08-16,165317.0584722719
2023-08-17,163786.63476712705
2023-08-18,163724.69683049648
2023-08-21,165567.65205719878
2023-08-22,165224.46595409545
2023-08-23,167445.14631311566
2023-08-24,164497.24351347977
2023-08-25,165714.23191155586
2023-08-28,166862.67066685544
2023-08-29,169887.00395017985
2023-08-30,170710.26646471035
2023-08-31,170840.61376435013
2023-09-01,170909.3724671414
2023-09-05,170648.68370471091
2023-09-06,169323.07409369136
2023-09-07,168457.06916332734
2023-09-08,168701.6647120057
2023-09-11,170250.12790505693
2023-09-12,168838.20658302255
2023-09-13,169258.0558465827
2023-09-14,170679.7729264808
2023-09-15,168190.06740354758
2023-09-18,168326.97328647383
2023-09-19,167973.05077651763
2023-09-20,165991.49683320834
2023-09-21,163099.51176917623
2023-09-22,162926.48290017678
2023-09-25,163655.80506195885
2023-09-26,161225.00386420672
2023-09-27,161445.44493360643
2023-09-28,162588.02925894863
2023-09-29,162449.26536078134
2023-10-02,163094.6398177438
2023-10-03,160570.54378545948
2023-10-04,162248.7259777644
2023-10-05,161978.0924377677
2023-10-06,164298.1247517815
2023-10-09,165242.3718500075
2023-10-10,166130.12434211595
2023-10-11,167064.51777959283
2023-10-12,166266.56493457773
2023-10-13,164802.11338739743
2023-10-16,166601.0865502489
2023-10-17,166323.02201746308
2023-10-18,164124.05061736068
2023-10-19,162635.00705643528
2023-10-20,160421.9739417779
2023-10-23,160525.74201149849
2023-10-24,161912.4405790329
2023-10-25,158764.62471925048
2023-10-26,156300.31859618952
2023-10-27,156318.85936185328
2023-10-30,158133.73507550306
2023-10-31,159008.3169332301
2023-11-01,161236.12131326634
2023-11-02,164244.58952865817
2023-11-03,165958.56470089848
2023-11-06,166488.06002218544
2023-11-07,167512.7939678281
2023-11-08,167628.05611143677
2023-11-09,166329.41876779817
2023-11-10,169499.78166089582
2023-11-13,169153.1772120531
2023-11-14,172615.95953440666
2023-11-15,172862.65633317264
2023-11-16,173042.09915650316
2023-11-17,173169.2421744363
2023-11-20,174892.57681653294
2023-11-21,174191.06375319962
2023-11-22,174883.9564895813
2023-11-24,174813.15445257447
2023-11-27,174579.96773640468
2023-11-28,174896.15214833105
2023-11-29,174749.2963608907
2023-11-30,174869.3800072918
2023-12-01,175634.96076387443
2023-12-04,174358.70974391102
2023-12-05,174559.95081515383
2023-12-06,173703.5308931779
2023-12-07,175578.89725022414
2023-12-08,176347.5867516899
2023-12-11,177444.41468229907
2023-12-12,178557.4391506018
2023-12-13,180923.43354274577
2023-12-14,181133.45990656788
