date,return
2021-01-04,-0.0010106180323636077
2021-01-05,0.0024100823895324922
2021-01-06,0.0018289450474436291
2021-01-07,0.001460130560559654
2021-01-08,-0.0007477365783284261
2021-01-11,-0.0011500563615924587
2021-01-12,0.00013645015475635593
2021-01-13,0.0007330585604713464
2021-01-14,0.00060711954383943
2021-01-15,-0.00011466172266353896
2021-01-19,-0.0007068551742102765
2021-01-20,0.0004858062988956115
2021-01-21,0.00035033901463231854
2021-01-22,-0.000549512280726744
2021-01-25,0.0006372944573283721
2021-01-26,-0.0008960158492954657
2021-01-27,-0.002518764216005044
2021-01-28,0.0026804401935349807
2021-01-29,-0.0028452998227111374
2021-02-01,0.00124731110727992
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.00037466145814688906
2021-04-01,0.0032333389463778577
2021-04-05,-0.0008927619314112756
2021-04-06,0.0008807999987256642
2021-04-07,-0.0006847293588832629
2021-04-08,-0.00085516998845419
2021-04-09,0.0002127952577288917
2021-04-12,0.00017094958123283502
2021-04-13,-0.0006105016897272166
2021-04-14,0.0022577659953789517
2021-04-15,-0.004294725018741611
2021-04-16,-0.0005374795793453141
2021-04-19,-0.003365829982407828
2021-04-20,-0.001300972102638148
2021-04-21,0.00477338762458269
2021-04-22,-0.0006937307033468124
2021-04-23,0.0032703820053426496
2021-04-26,0.003443356875980022
2021-04-27,-0.00017631758335592693
2021-04-28,0.0017356984371043299
2021-04-29,-0.0013301277035857903
2021-04-30,-0.00041887499482270784
2021-05-03,-0.00038298949311898003
2021-05-04,-0.001354137322127385
2021-05-05,2.2297484240323316e-05
2021-05-06,-0.003225091664547234
2021-05-07,0.0012761712411528893
2021-05-10,-0.002415705415210955
2021-05-11,0.0016197357325367096
2021-05-12,-0.003421455511740373
2021-05-13,-0.0018093718042746121
2021-05-14,0.004363363015937571
2021-05-17,-0.0009616581168984276
2021-05-18,0.0012553228898202896
2021-05-19,0.0005252996432961812
2021-05-20,0.0013341841891092209
2021-05-21,-0.00040066836376752106
2021-05-24,0.0009454609560206601
2021-05-25,-5.915564687319151e-05
2021-05-26,0.001048609682465892
2021-05-27,-0.00044012016132516883
2021-05-28,-4.00336764139724e-06
2021-06-01,-0.00021093624308937057
2021-06-02,-0.0004244370505589179
2021-06-03,-0.00010446233315335388
2021-06-04,-0.0004339083484607773
2021-06-07,-0.0006802194385692621
2021-06-08,0.0005622808678260624
2021-06-09,-0.000581173948265201
2021-06-10,-0.0007679702496848486
2021-06-11,-0.0006001225595002481
2021-06-14,-0.000895485497212768
2021-06-15,0.00021184095252675902
2021-06-16,-0.000619343928460506
2021-06-17,-0.001218580416603633
2021-06-18,-0.0018208294310784613
2021-06-21,0.0023000091328706854
2021-06-22,-9.270997445760401e-05
2021-06-23,3.9012404464050135e-06
2021-06-24,0.0010125545011111777
2021-06-25,-2.044831454683698e-05
2021-06-28,9.38647916288465e-05
2021-06-29,-0.00033694528398917046
2021-06-30,0.0008507292952247605
2021-07-01,2.4708238553950446e-05
2021-07-02,-0.00045284626218620907
2021-07-06,-0.0005308782809059476
2021-07-07,0.00014446001210857405
2021-07-08,-7.240838813010953e-05
2021-07-09,0.0008510300060182434
2021-07-12,-0.0005860685831502467
2021-07-13,-0.001901607895555148
2021-07-14,-0.001794240063160404
2021-07-15,-0.001187823912758426
2021-07-16,-0.002505991906855164
2021-07-19,-0.002316386434758504
2021-07-20,0.002954826625741345
2021-07-21,0.004158376497102674
2021-07-22,-0.0018128377806892497
2021-07-23,-0.00140818529103303
2021-07-26,0.0008451268761465746
2021-07-27,-0.0016185584821433842
2021-07-28,0.002871626065165108
2021-07-29,-0.000275576284069636
2021-07-30,-0.0008446956868086054
2021-08-02,-0.0009458966619526269
2021-08-03,0.001063098699485759
2021-08-04,-0.0017339231848866783
2021-08-05,0.001889840789793836
2021-08-06,0.000242179334107777
2021-08-09,-0.00034718908317137856
2021-08-10,-0.0001785820826449105
2021-08-11,0.00035016872214471196
2021-08-12,-0.0003803572734658603
2021-08-13,0.0003746981002354965
2021-08-16,-0.00019152296835053053
2021-08-17,-6.014147208337101e-05
2021-08-18,-0.0011897160228397713
2021-08-19,-0.0006077734661271299
2021-08-20,0.000280389475105733
2021-08-23,0.0010938740198096703
2021-08-24,0.0006126736397184615
2021-08-25,0.0005244237187092104
2021-08-26,-0.0006615651577498235
2021-08-27,0.001960758835308877
2021-08-30,-0.0006859698549369635
2021-08-31,-0.0009044836395804355
2021-09-01,0.00017581823761364746
2021-09-02,0.0011902832229045619
2021-09-03,-4.161519972041576e-06
2021-09-07,-0.0015316895029259434
2021-09-08,0.0006327112282610694
2021-09-09,-0.0011982339121908029
2021-09-10,-0.0005121810839091207
2021-09-13,0.000449546524700712
2021-09-14,-0.0011154325075562145
2021-09-15,0.0007803600013726991
2021-09-16,4.957381604396698e-05
2021-09-17,-0.0007007572517017596
2021-09-20,-0.0011990056452402518
2021-09-21,-0.0007733574562481904
2021-09-22,0.0010358706983736906
2021-09-23,0.0015809896866381494
2021-09-24,-9.723940062233032e-06
2021-09-27,0.000268537565408342
2021-09-28,-0.0008555799390045275
2021-09-29,0.0014170569936188004
2021-09-30,-0.001017209728858375
2021-10-01,-0.0001516839012840105
2021-10-04,0.001185817856380711
2021-10-05,0.00012706173900148754
2021-10-06,0.0006630460612043396
2021-10-07,0.00033077897083265797
2021-10-08,-0.0008829661604620425
2021-10-11,-0.0007998251399893306
2021-10-12,4.571320330746201e-05
2021-10-13,0.0006044076290147052
2021-10-14,0.001997923824342394
2021-10-15,3.083787226163593e-05
2021-10-18,0.000658300086179322
2021-10-19,-6.652029620780997e-06
2021-10-20,0.000739620943281486
2021-10-21,-0.00045131234478777504
2021-10-22,2.925769296163354e-05
2021-10-25,-0.000249671192106938
2021-10-26,-0.00018438629722738404
2021-10-27,-0.001108520254952233
2021-10-28,0.0008048529390975535
2021-10-29,-0.000491863104967795
2021-11-01,0.002501875383629046
2021-11-02,-0.0017718254521228822
2021-11-03,0.0023437981737592893
2021-11-04,-0.00037967779386194605
2021-11-05,0.00196655286478185
2021-11-08,0.0008517308798943866
2021-11-09,-0.0011307189958558962
2021-11-10,-0.0013614069083076033
2021-11-11,8.22680848141725e-05
2021-11-12,0.000709535534445761
2021-11-15,0.0007443981449085596
2021-11-16,-0.00035718900809163316
2021-11-17,-0.0006377845018201204
2021-11-18,-0.00045866597993027736
2021-11-19,-0.0007948446203286568
2021-11-22,0.0010101581771066888
2021-11-23,-0.001638365676139093
2021-11-24,0.0008721834353303902
2021-11-26,-0.0013318695048861204
2021-11-29,0.000176470111400127
2021-11-30,-0.002633222685733896
2021-12-01,-0.003495218916451946
2021-12-02,0.004776019718219332
2021-12-03,-0.0015621616448055825
2021-12-06,0.0042474756161670554
2021-12-07,0.000783957368150059
2021-12-08,0.0
