date,return
2021-01-04,0.0020990269842890673
2021-01-05,0.003071275839800212
2021-01-06,0.006190016376610753
2021-01-07,0.0042436550201929105
2021-01-08,0.0012853820472609782
2021-01-11,0.0033415773828684506
2021-01-12,2.783946888456159e-05
2021-01-13,-0.0004993073525971335
2021-01-14,-0.0007982349837866805
2021-01-15,-0.00126101250069261
2021-01-19,0.00489236727825436
2021-01-20,-0.0006706160785225694
2021-01-21,-0.0008138341199922076
2021-01-22,6.715509799162198e-05
2021-01-25,0.000337096787124522
2021-01-26,0.003121031632638705
2021-01-27,-0.001229978707272417
2021-01-28,-0.001159369319416851
2021-01-29,-0.002939064579491251
2021-02-01,0.0014025867332543745
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0017306270663532373
2021-04-01,0.0016896870336355302
2021-04-05,0.0023631280442493394
2021-04-06,-0.0007406153554165441
2021-04-07,-0.0004334624265706155
2021-04-08,0.0017959010811029652
2021-04-09,0.001354631471366148
2021-04-12,1.4006448653233415e-05
2021-04-13,-0.0003186464374233435
2021-04-14,0.0001423738290292935
2021-04-15,0.0018603683273196627
2021-04-16,0.0011866764055525213
2021-04-19,-0.0005530343855366819
2021-04-20,-0.00026918744560836444
2021-04-21,0.00167707143900465
2021-04-22,0.0010824587607816344
2021-04-23,0.0013565316833080618
2021-04-26,-0.0009192633569872453
2021-04-27,0.000312685338421803
2021-04-28,0.0006815824290510704
2021-04-29,0.002731105688189085
2021-04-30,-0.0007141572324193394
2021-05-03,0.001854759331744143
2021-05-04,0.0009371843621183594
2021-05-05,0.0005047386337962346
2021-05-06,0.0017337778311764505
2021-05-07,0.0017509275117751407
2021-05-10,0.000670769613632355
2021-05-11,-0.0024321439923345677
2021-05-12,-0.0020701711115059607
2021-05-13,0.003234818233363104
2021-05-14,0.0009343240709094496
2021-05-17,0.00037501361272861497
2021-05-18,-0.0014622892669148711
2021-05-19,-0.0012692640853336364
2021-05-20,0.0023837368588523057
2021-05-21,0.0006593019029048566
2021-05-24,0.0012686120944299989
2021-05-25,-0.00011294904939252
2021-05-26,0.00024014831119870345
2021-05-27,0.0026975745516611186
2021-05-28,-0.0002708829167733495
2021-06-01,0.0026828689568652777
2021-06-02,-0.00011540233721362347
2021-06-03,0.00023373613925239343
2021-06-04,0.0018633513825255827
2021-06-07,-0.0007417382653559458
2021-06-08,0.00034064959430789993
2021-06-09,-0.0004955067779705129
2021-06-10,-0.00020595239308589098
2021-06-11,0.001517064404735985
2021-06-14,0.0004116528325202101
2021-06-15,-0.000585305863389084
2021-06-16,-0.0009646865998492573
2021-06-17,7.009813302311407e-05
2021-06-18,0.0021012316173152894
2021-06-21,-0.0007058661604815179
2021-06-22,0.0024078424234355556
2021-06-23,-0.0004909256180091841
2021-06-24,0.00047376427212407094
2021-06-25,0.0040481469840883575
2021-06-28,-0.002419827726966096
2021-06-29,0.0005395635670735455
2021-06-30,-0.00018126299511467102
2021-07-01,0.002937664510305094
2021-07-02,0.001837309148694718
2021-07-06,0.00048647278500643946
2021-07-07,9.665158532101942e-05
2021-07-08,-0.000644792891183292
2021-07-09,0.0011566621993184564
2021-07-12,0.0020767255393097923
2021-07-13,-0.0007867743363838679
2021-07-14,0.0005985757886351325
2021-07-15,0.000246242961253572
2021-07-16,-0.0009022042488265078
2021-07-19,0.0027156444923427687
2021-07-20,0.00041761618439039997
2021-07-21,-0.000436744898470371
2021-07-22,0.0009175830386013494
2021-07-23,0.002566802267555767
2021-07-26,0.0012607785721649115
2021-07-27,-0.0008448623202515174
2021-07-28,0.000498444973810893
2021-07-29,0.0015123884682226292
2021-07-30,0.000348035210640606
2021-08-02,0.0010165772817411567
2021-08-03,0.0014699365076023515
2021-08-04,0.0002735780747439795
2021-08-05,0.0017647351773456283
2021-08-06,0.0003975715636978591
2021-08-09,0.001441052723817951
2021-08-10,0.0011786948862267253
2021-08-11,0.000547506458704443
2021-08-12,0.00023343112434204746
2021-08-13,-0.00033837280401353097
2021-08-16,0.001216785551032329
2021-08-17,-0.0004458459572132281
2021-08-18,-0.0013833990674092396
2021-08-19,0.0007189903914720059
2021-08-20,0.0013525353924667156
2021-08-23,0.0026813350371730485
2021-08-24,0.0005342752546985234
2021-08-25,0.00020269773334571093
2021-08-26,-0.000370929842272953
2021-08-27,0.0019589164522925205
2021-08-30,0.0019854498750959144
2021-08-31,-0.0002817881407513485
2021-09-01,-0.0004764787587764008
2021-09-02,0.0011011528419628545
2021-09-03,0.0010347083013744554
2021-09-07,0.0023066196508804275
2021-09-08,6.697451509226878e-06
2021-09-09,-0.00021757197315958054
2021-09-10,-0.0018321515512447948
2021-09-13,-0.000848561999123781
2021-09-14,0.001449559822060683
2021-09-15,0.0014936017242146325
2021-09-16,0.0005419300680546884
2021-09-17,-0.001228241775253461
2021-09-20,-0.0023699761438674208
2021-09-21,0.0033766736958617117
2021-09-22,0.001321212341172387
2021-09-23,0.0007926518990718529
2021-09-24,0.00032085184771979403
2021-09-27,-0.002315452534433265
2021-09-28,0.0005087331651940471
2021-09-29,0.0009571850272991025
2021-09-30,-0.0019263277595749921
2021-10-01,0.004588244201913894
2021-10-04,0.0018129559387368914
2021-10-05,0.0018185963736170876
2021-10-06,-0.0008759320174040625
2021-10-07,0.000688372465138089
2021-10-08,0.003607868610771844
