date,return,market_regime,n_positions,cumulative
2022-09-21,-0.00515036670331248,BEAR,51,1.3308037072579615
2022-09-22,-0.004997932802201314,BEAR,51,1.324152439756166
2022-09-23,-0.013902881369950099,BEAR,51,1.3057429054705059
2022-09-26,-0.005413040592600887,BEAR,42,1.2986748661196934
2022-09-27,-0.00445630899722985,BEAR,42,1.292887569629328
2022-09-28,0.010273040713868684,BEAR,42,1.3061694562705848
2022-09-29,-0.008511862148938905,BEAR,42,1.295051521915655
2022-09-30,-0.00816403343225121,BEAR,42,1.2844786779942479
2022-10-03,0.013556800797800547,BEAR,46,1.3018920995608383
2022-10-04,0.011880714551822906,BEAR,46,1.317359507972994
2022-10-05,-0.0038208595744058777,BEAR,46,1.3123260622840207
2022-10-06,-0.009642982489605668,BEAR,46,1.2996713250447627
2022-10-07,-0.0066669805614180296,BEAR,46,1.2910064415844569
2022-10-10,0.0011409791823696301,BEAR,44,1.2924794530586097
2022-10-11,0.0020816465380116746,BEAR,44,1.2951699384375202
2022-10-12,0.00011672136246934273,BEAR,44,1.2953211124373638
2022-10-13,0.016621476732052023,BEAR,44,1.3168512621682773
2022-10-14,-0.0144967375820876,BEAR,44,1.297761214985983
2022-10-17,0.007630221236283251,BEAR,40,1.3076634201681938
2022-10-18,0.004714622563216524,BEAR,40,1.3138285596340116
2022-10-19,-0.0030483006457866306,BEAR,40,1.3098236151872262
2022-10-20,-0.006830434139417853,BEAR,40,1.3008769512494356
2022-10-21,0.015224268959526216,BEAR,40,1.3206818518385053
2022-10-24,0.009529454296120739,BEAR,57,1.3332672291853165
2022-10-25,0.0071561210222146525,BEAR,57,1.3428082508323194
2022-10-26,0.004190793819919106,BEAR,57,1.3484356833512436
2022-10-27,0.003314433499010811,BEAR,57,1.3529049837514044
2022-10-28,0.01425921050138815,BEAR,57,1.3721963407030928
2022-10-31,-0.0006777772131091721,BEAR,58,1.3712662972914524
2022-11-01,-0.002527580395352484,BEAR,58,1.3678003114816109
2022-11-02,-0.010371868303229156,BEAR,58,1.3536136667858079
2022-11-03,-0.006521698754311108,BEAR,58,1.3447858062213125
2022-11-04,0.0037603045726494113,BEAR,58,1.3498426104376804
2022-11-07,0.005198342610225631,BEAR,59,1.3568595547966167
2022-11-08,0.005139850761228935,BEAR,59,1.3638336104122188
2022-11-09,-0.009346112019460524,BEAR,59,1.351087068713401
2022-11-10,0.012065981855825261,BEAR,59,1.367389260770137
2022-11-11,-0.0075769388781015325,BEAR,59,1.3570286359187094
2022-11-14,0.00027221734611023883,BEAR,48,1.357398042652575
2022-11-15,0.0021991922398211182,BEAR,48,1.3603832218943246
2022-11-16,0.002195285899655123,BEAR,48,1.3633696519994767
2022-11-17,0.001302354926442409,BEAR,48,1.3651452431823203
2022-11-18,0.003432585933525378,BEAR,48,1.3698312215412871
2022-11-21,-3.620577465604773e-05,BEAR,49,1.3697816257407631
2022-11-22,0.007610551527916326,BEAR,49,1.3802064193854562
2022-11-23,-0.0002615685590448693,BEAR,49,1.379845400781153
2022-11-25,0.0015017720667797664,BEAR,49,1.3819176140605207
2022-11-28,-0.002473260966248191,BEAR,49,1.3784997711670939
2022-11-29,-0.0004373535757698343,BEAR,50,1.377896879362976
2022-11-30,0.009036487768087693,BEAR,50,1.3903482276590258
2022-12-01,0.0010721419747059947,BEAR,50,1.391838878353357
2022-12-02,0.003051962080002195,BEAR,50,1.3960867178315643
2022-12-05,-0.007476987847374394,BEAR,50,1.3856481944084569
2022-12-06,-0.0072687188072007415,BEAR,50,1.3755763073175964
2022-12-07,0.002765943703513616,BEAR,50,1.3793810739435242
2022-12-08,0.00293294623043231,BEAR,50,1.3834267244646765
2022-12-09,-0.0061011060060479514,BEAR,50,1.3749862913671178
2022-12-12,0.008684949789138897,BEAR,50,1.3869279782683954
2022-12-13,0.003936345794205179,BEAR,50,1.3923874063825177
2022-12-14,-0.0010278876956101427,BEAR,50,1.3909561884999746
2022-12-15,-0.010968418979177176,BEAR,50,1.3756995982428275
2022-12-16,-0.005372020082429949,BEAR,50,1.3683093123736763
2022-12-19,-0.0019582325653263516,BEAR,50,1.365629844518747
2022-12-20,0.0014732785318517555,BEAR,43,1.3676417976511326
2022-12-21,0.011089742582197994,BEAR,43,1.3828085931317382
2022-12-22,-0.003824293387014034,BEAR,43,1.3775203273735184
2022-12-23,0.003732968882995519,BEAR,43,1.3826625678912974
2022-12-27,-0.0001089976730115628,BEAR,43,1.3825118608888372
2022-12-28,-0.0076065954663602775,BEAR,54,1.371995652435611
2022-12-29,0.0039489126266624595,BEAR,54,1.37741354339124
2022-12-30,-0.0017980909489681536,BEAR,54,1.374936828565882
2023-01-03,-0.001599041822535094,BEAR,54,1.3727382470736613
2023-01-04,0.0027919242848042924,BEAR,54,1.376570828322346
2023-01-05,0.0016302647304270027,BEAR,58,1.3788150031926945
2023-01-06,0.01363213771366308,BEAR,58,1.397611199197882
2023-01-09,-0.010044814333635271,BEAR,58,1.38357245419133
2023-01-10,0.0009220567005621773,BEAR,58,1.38484818644343
2023-01-11,0.0004734466405382132,BEAR,58,1.3855038381649574
2023-01-12,0.0015206106439696863,BEAR,62,1.3876106500485317
2023-01-13,0.0016243986011336424,BEAR,62,1.3898646828473888
2023-01-17,-0.0027622109620526244,BEAR,62,1.386025583384658
2023-01-18,-0.01251390440631351,BEAR,62,1.3686809917294775
2023-01-19,-0.005163652265440935,BEAR,62,1.3616135990258678
2023-01-20,0.00606782555993401,BEAR,62,1.3698756328247907
2023-01-23,0.007137170958952381,BEAR,62,1.3796526694087643
2023-01-24,0.00344600730336383,BEAR,62,1.3844069625836521
2023-01-25,0.0019793004267399696,BEAR,62,1.3871471198754757
2023-01-26,0.00531808492456257,BEAR,62,1.394524086061836
2023-01-27,-0.0052322287976624225,BEAR,62,1.3872276169797093
2023-01-30,-0.0040170340868389874,BEAR,62,1.3816550763560975
2023-01-31,0.007158169465154082,BEAR,62,1.391545197535045
2023-02-01,0.002206037520614279,BEAR,62,1.394614998452438
2023-02-02,-0.0008377025182631935,BEAR,62,1.3934467259562269
2023-02-03,-0.005300450435802554,BEAR,62,1.3860608306503646
2023-02-06,0.0019950865895505886,BEAR,62,1.3888261420258965
2023-02-07,0.004650327640847352,BEAR,62,1.3952846386224909
2023-02-08,-0.005159695214560593,BEAR,62,1.3880853951496404
2023-02-09,-0.004128940924163784,BEAR,62,1.382354072555373
2023-02-10,0.0043621953531829995,BEAR,62,1.3883841710671274
2023-02-13,0.006029599198896818,BEAR,62,1.3967555711527548
2023-02-14,0.0001281426115102906,BEAR,62,1.396934555059284
2023-02-15,0.0033022782910041076,BEAR,62,1.4015476217144098
2023-02-16,-0.007189578627660407,BEAR,62,1.3914710848876837
2023-02-17,-1.4009068208047874e-05,BEAR,62,1.391451591674346
2023-02-21,-0.0089798896594144,BEAR,62,1.3789565099146937
2023-02-22,-9.346889587673194e-05,BEAR,62,1.37882762037225
2023-02-23,-0.0011704906259384154,BEAR,62,1.3772137155678192
2023-02-24,-0.0051700074389370585,BEAR,62,1.3700935104133276
2023-02-27,-0.0032323705619047047,BEAR,62,1.365664860483211
2023-02-28,-0.005183700225935797,BEAR,62,1.3585856632373714
2023-03-01,-0.0007795470851894729,BEAR,62,1.3575265817436146
2023-03-02,0.005633956799877882,BEAR,62,1.3651748278598441
2023-03-03,0.008671988195956064,BEAR,62,1.377013607852461
2023-03-06,0.0020815015889488666,BEAR,60,1.37987986386521
2023-03-07,-0.007630267580866207,BEAR,60,1.3693510112744693
2023-03-08,5.159793106632994e-05,BEAR,60,1.3694216669535546
2023-03-09,-0.010153894915522675,BEAR,60,1.3555167032522684
2023-03-10,-0.007777739699393618,BEAR,60,1.344973847176192
2023-03-13,-0.0033995605911116373,BEAR,55,1.340401527089256
2023-03-14,0.007493495396865113,BEAR,55,1.3504458197624503
2023-03-15,0.0014165729954629756,BEAR,55,1.3523588248425615
2023-03-16,0.003997921085374398,BEAR,55,1.3577654487033919
2023-03-17,-0.004088330979054237,BEAR,55,1.3522144541571683
2023-03-20,0.005685241999508597,BEAR,65,1.3599021205642852
2023-03-21,0.0017094977057580665,BEAR,65,1.3622268701194453
2023-03-22,-0.007681245748095349,BEAR,65,1.351763270765399
2023-03-23,0.0035881211244508096,BEAR,65,1.3566135611124892
2023-03-24,0.003929758544497617,BEAR,65,1.3619447248458523
2023-03-27,0.0014129656592910956,BEAR,62,1.3638691059719121
2023-03-28,0.0013971995511476505,BEAR,62,1.3657747032746004
2023-03-29,0.004787883500462515,BEAR,62,1.372313873441758
2023-03-30,0.0034482334757861945,BEAR,62,1.3770459320794455
2023-03-31,0.007896267310835918,BEAR,62,1.387919454858444
2023-04-03,0.004218171605755472,BEAR,60,1.3937739372940035
2023-04-04,-0.0025823852301299255,BEAR,60,1.3901746760641955
2023-04-05,0.000587291309839214,BEAR,60,1.3909911135706066
2023-04-06,-0.0004422569005457009,BEAR,60,1.3903759381520322
2023-04-10,0.00020664850051026312,BULL,60,1.390663257254797
2023-04-11,0.002281248609364634,BULL,74,1.393835705876504
2023-04-12,-0.004215724677286194,BULL,74,1.387959678295158
2023-04-13,0.007928934903881874,BULL,74,1.398964720233573
2023-04-14,-0.00012529640238510234,BULL,74,1.3987894349870642
2023-04-17,0.004088916449450754,BULL,74,1.4045089681171008
2023-04-18,0.00387300965080787,BULL,66,1.4099486449052647
2023-04-19,0.0009860955020677285,BULL,66,1.4113389889221524
2023-04-20,-0.00031866661780415484,BULL,66,1.4108892422999775
2023-04-21,-2.0781182217933765e-05,BULL,66,1.4108599223535438
2023-04-24,0.003975032151583597,BULL,66,1.41646813590628
2023-04-25,-0.00581956619139094,BULL,80,1.4082249058313774
2023-04-26,-0.007598492695277225,BULL,80,1.39752451917111
2023-04-27,0.009813147781296208,BULL,80,1.411238633805721
2023-04-28,0.0012752535084884985,BULL,80,1.4130383208247963
2023-05-01,0.0013872508365442918,BULL,80,1.4149985594174295
2023-05-02,-0.004964941614787742,BULL,82,1.407973174184913
2023-05-03,-0.009149952937493922,BULL,82,1.3950902859038672
2023-05-04,-0.00639226539691713,BULL,82,1.3861724985437087
2023-05-05,0.012065134960909031,BULL,82,1.4028968568177391
2023-05-08,0.004926850112621742,BULL,82,1.4098087193547484
2023-05-09,-0.0020597399440175695,BULL,82,1.4069048800220691
2023-05-10,0.001626587381066159,BULL,82,1.4091933337462734
2023-05-11,-0.0032266554436968216,BULL,82,1.4046463524047197
2023-05-12,0.005878423593150691,BULL,82,1.4129034586627285
2023-05-15,0.0013222558742708842,BULL,82,1.414771678560723
2023-05-16,-0.0051776536816493446,BULL,82,1.4074464807705298
2023-05-17,0.009231111268353088,BULL,82,1.4204387758387746
2023-05-18,0.0096000671371807,BULL,82,1.4340750834510818
2023-05-19,-0.003489574814453983,BULL,82,1.429070771157835
2023-05-22,-0.007071111187095821,BULL,82,1.4189656528407493
2023-05-23,-0.013481429538825015,BULL,86,1.3998359673739638
2023-05-24,-0.005254651055982747,BULL,86,1.3924803178297995
2023-05-25,0.009792698818052965,BULL,86,1.4061164581923735
2023-05-26,0.009949489523828774,BULL,86,1.4201065991624418
2023-05-30,-0.000200210878425492,BULL,86,1.4198222783727656
2023-05-31,0.0007680644058075353,BULL,86,1.4209127933273562
2023-06-01,0.005349827555572696,BULL,86,1.4285144317431648
2023-06-02,0.01048998044198804,BULL,86,1.4434995201932483
2023-06-05,0.003400616331572592,BULL,86,1.4484083082362347
2023-06-06,-0.00040734614115677106,BULL,86,1.4478183047010553
2023-06-07,-0.006046421595837789,BULL,80,1.4390641848366617
2023-06-08,0.008048429816278301,BULL,80,1.4506463919294394
2023-06-09,0.003916541425593197,BULL,80,1.4563279086173184
2023-06-12,0.011242059232713087,BULL,80,1.4727000332282476
2023-06-13,0.004702934673017935,BULL,80,1.4796260452774712
2023-06-14,0.0037697279448926984,BULL,74,1.4852038329283448
2023-06-15,0.008019084362170725,BULL,74,1.4971138077596167
2023-06-16,-0.007632010126051738,BULL,74,1.4856878200189434
2023-06-20,-0.003647201900013117,BULL,74,1.480269216578944
2023-06-21,-0.0028268016209635266,BULL,74,1.4760847891580562
2023-06-22,0.004223888564991295,BULL,73,1.4823196068199385
2023-06-23,-0.003985296627206204,BULL,73,1.4764121234904373
2023-06-26,-0.006032350178141488,BULL,73,1.4675058885542893
2023-06-27,0.013256394357689908,BULL,73,1.4869597253351972
2023-06-28,0.0021832307609534374,BULL,73,1.4902061015478478
2023-06-29,0.00024335783613918565,BULL,84,1.4905687548801219
2023-06-30,0.011339978018485429,BULL,84,1.5074717717955037
2023-07-03,-0.0017150722074420672,BULL,84,1.5048863488561939
2023-07-05,-0.003446554198475651,BULL,84,1.499699676492315
2023-07-06,-0.011706615570756364,BULL,84,1.4821432689080318
2023-07-07,0.002682802802451116,BULL,82,1.4861195670234921
2023-07-10,0.009350514702261805,BULL,82,1.5000155498842644
2023-07-11,0.005573782313357856,BULL,82,1.5083763100259713
2023-07-12,0.004080642475326699,BULL,82,1.51453145446544
2023-07-13,0.006160865633431734,BULL,82,1.5238622792540075
2023-07-14,-0.0022491171899024524,BULL,72,1.5204349344066934
2023-07-17,0.007307148990897745,BULL,72,1.531544979003369
2023-07-18,0.00433156318895473,BULL,72,1.5381789628566485
2023-07-19,0.0004088470614116509,BULL,72,1.5388078428055376
2023-07-20,-0.007905355863735737,BULL,72,1.5266430192022522
2023-07-21,-0.0029983535012720144,BULL,76,1.5220656037604348
2023-07-24,0.00027145638702828507,BULL,76,1.5224787781900515
2023-07-25,0.009169423898802211,BULL,76,1.5364390314842067
2023-07-26,-0.007413466266201737,BULL,76,1.5250486925542228
2023-07-27,-0.003304236946063288,BULL,76,1.5200095703197396
2023-07-28,0.016212254360743045,BULL,82,1.544652352104527
2023-07-31,0.0054797383732776575,BULL,82,1.5531166428717278
2023-08-01,-0.006705793075003446,BULL,82,1.542701764043286
2023-08-02,-0.01629238235490189,BULL,82,1.5175674770439112
2023-08-03,-0.006363864387406809,BULL,82,1.5079098834212648
2023-08-04,-0.0029924922828196672,BULL,84,1.5033974747319392
2023-08-07,0.008998836589235464,BULL,84,1.5169263029357212
2023-08-08,-0.0031930561868430086,BULL,84,1.5120826720191474
2023-08-09,-0.014625936376445546,BULL,84,1.4899670470622697
2023-08-10,-0.002399988506112173,BULL,84,1.4863911432748342
2023-08-11,-0.0007972934131266807,BULL,84,1.4852060534069713
2023-08-14,0.004313636136044116,BULL,84,1.491612691908419
2023-08-15,-0.010587657599577567,BULL,84,1.4758200074553085
2023-08-16,-0.006873315884853011,BULL,84,1.465676230354882
2023-08-17,-0.01190027952677114,BULL,84,1.4482342735179148
2023-08-18,0.003573997499758625,BULL,77,1.4534102591905325
2023-08-21,0.004664081828914086,BULL,77,1.4601890835703804
2023-08-22,-0.002318178342167703,BULL,77,1.4568041048613778
2023-08-23,0.012151959203121334,BULL,77,1.474507128910593
2023-08-24,-0.013772548019003803,BULL,77,1.4541994086733085
2023-08-25,0.005302793135975621,BULL,74,1.4619107273159613
2023-08-28,0.006948219498215085,BULL,74,1.4720684039361478
2023-08-29,0.014191546974304792,BULL,74,1.4929593318399976
2023-08-30,0.00365537882340597,BULL,74,1.4984166637658118
2023-08-31,0.00020207146201277898,BULL,74,1.4987194510117634
2023-09-01,0.0026755369485666047,BULL,85,1.502729330278481
2023-09-05,-0.006489335155195472,BULL,85,1.4929776160067616
2023-09-06,-0.00042321106503390876,BULL,85,1.4923457713598196
2023-09-07,-0.001843326175814396,BULL,85,1.4895948913361061
2023-09-08,0.00043105680551295443,BULL,85,1.490236991351474
2023-09-11,0.006282966146981358,BULL,80,1.4996000999191146
2023-09-12,-0.01081849165343553,BULL,80,1.4833766887546487
2023-09-13,-0.0034402326483149847,BULL,80,1.4782735278402457
2023-09-14,0.004475847504689582,BULL,80,1.4848900547210782
2023-09-15,-0.010538956647238001,BULL,80,1.469240862808458
2023-09-18,0.0021310347237084265,BULL,84,1.4723718661045941
2023-09-19,-0.0030939818457739283,BULL,84,1.4678163742806383
2023-09-20,-0.006068306951207278,BULL,84,1.4589092139734952
2023-09-21,-0.016309284238534175,BULL,84,1.435115448924585
2023-09-22,-0.0012555345942528565,BULL,84,1.4333136118317134
2023-09-25,0.0033161276230143834,BULL,81,1.438066662692351
2023-09-26,-0.013436968947742073,BULL,81,1.418743405600971
2023-09-27,0.005259625130319499,BULL,81,1.4262054640705446
2023-09-28,0.01069524877673991,BULL,81,1.441459086315525
2023-09-29,-0.004054025787030397,BULL,81,1.4356153740086526
2023-10-02,-0.0017722742401218038,BULL,76,1.4330710698625742
2023-10-03,-0.01701477559977347,BULL,76,1.408687687190335
2023-10-04,0.007169862787281613,BULL,76,1.418787784617623
2023-10-05,-0.0020785436593296638,BULL,76,1.4158387722639716
2023-10-06,0.014792965752454784,BULL,76,1.4367832267330702
2023-10-09,0.003112022596311986,BULL,73,1.4412545286006655
2023-10-10,0.009189560343741705,BULL,73,1.4544990240619324
2023-10-11,0.003990514345041076,BULL,73,1.4603032232823
2023-10-12,-0.0052268998839161375,BULL,73,1.4526703645340433
2023-10-13,-0.00951523762795399,BULL,73,1.4388478608204154
2023-10-16,0.008245994177065522,BULL,71,1.4507125919024237
2023-10-17,-0.0003349365974977526,BULL,71,1.4502266951629448
2023-10-18,-0.012320543613841349,BULL,71,1.4323591139152327
2023-10-19,-0.009526985760426529,BULL,71,1.4187130490331452
2023-10-20,-0.0148964704630414,BULL,71,1.3975792320026914
2023-10-23,0.0007242677725002877,BULL,62,1.3985914535999466
2023-10-24,0.010218441938161786,BULL,62,1.4128828791637669
2023-10-25,-0.017513177651512512,BULL,62,1.3881388103001913
2023-10-26,-0.009629610206348936,BULL,62,1.3747715746446956
2023-10-27,-0.0035727201480199554,BULL,62,1.3698599005410375
2023-10-30,0.008360296427203786,BULL,70,1.3813123353733006
2023-10-31,0.005550135214056044,BULL,70,1.3889788056074661
2023-11-01,0.007943234768834781,BULL,70,1.400011790349342
2023-11-02,0.021618706515917983,BULL,70,1.4302782343637293
2023-11-03,0.013275716706322232,BULL,70,1.4492662030143608
2023-11-06,1.2348546822428346e-05,BULL,84,1.4492840993459268
2023-11-07,0.007996656812789256,BULL,84,1.4608735269126285
2023-11-08,0.0022045181229468224,BULL,84,1.4640940490780407
2023-11-09,-0.005731639516909588,BULL,84,1.4557023897698729
2023-11-10,0.019388553654174263,BULL,84,1.4839263536584357
2023-11-13,0.0029166375101533164,BULL,74,1.4882544289238209
2023-11-14,0.019462042548270844,BULL,74,1.5172188999421887
2023-11-15,-0.005066911034090488,BULL,74,1.509531286756941
2023-11-16,-0.0019256627966986102,BULL,74,1.5066244385175807
2023-11-17,0.004291082439093706,BULL,74,1.5130894881880126
2023-11-20,0.009249653119397572,BULL,69,1.5270850410923584
2023-11-21,-0.002733275294957101,BULL,69,1.522911097276242
2023-11-22,0.0029309395448922533,BULL,69,1.5273746576346041
2023-11-24,0.00012582249201851213,BULL,69,1.5275668357202734
2023-11-27,0.00032161875652054453,BULL,69,1.5280581298664797
2023-11-28,0.0008732414554196651,BULL,73,1.52939249357177
2023-11-29,0.005596838282266589,BULL,73,1.5379522560284038
2023-11-30,0.0014593408973674938,BULL,73,1.5401966526538247
2023-12-01,0.006104240730730805,BULL,73,1.5495983837942893
2023-12-04,-0.00735373371248433,BULL,73,1.53820304991857
2023-12-05,-0.0005896819262065571,BULL,82,1.5372959993811972
2023-12-06,-0.006018416978525649,BULL,82,1.528043911037502
2023-12-07,0.006035896287260053,BULL,82,1.5372670256069034
2023-12-08,0.009406223986343405,BULL,82,1.551726903576582
2023-12-11,0.008868796583181446,BULL,82,1.5654888538370528
2023-12-12,0.0040155317291512465,BULL,83,1.571775124001268
2023-12-13,0.014488701225244286,BULL,83,1.594548104166194
2023-12-14,0.0011632111998886325,BULL,83,1.5964029003797213
2023-12-15,8.928262195310018e-05,BULL,83,1.596545431416361
2023-12-18,0.0057110343508166815,BULL,83,1.6056633572178192
2023-12-19,0.007241157985672367,BULL,65,1.6172902192592384
2023-12-20,-0.01838695001882292,BULL,65,1.5875531848317876
2023-12-21,0.014552731507038428,BULL,65,1.6106564200837883
2023-12-22,-0.001725692413314572,BULL,65,1.6078769225191933
2023-12-26,0.006735528374611056,BULL,65,1.6187068231537038
2023-12-27,0.0038002357480944166,BULL,73,1.6248582906887368
2023-12-28,-0.0006931027077330795,BULL,73,1.623732097007778
2023-12-29,-0.006281224060193293,BULL,73,1.6135330718927448
2024-01-02,-0.01655320375022213,BULL,73,1.5868239301959823
2024-01-03,-0.01602864614160185,BULL,73,1.561389290929845
2024-01-04,0.000983011831488018,BULL,82,1.5629241550763877
2024-01-05,0.0027905181484103453,BULL,82,1.567285523295717
2024-01-08,0.018704487051322233,BULL,82,1.5966007950719265
2024-01-09,0.0034264178064520993,BULL,82,1.6020714164659564
2024-01-10,0.008609202255205176,BULL,82,1.6158639733175948
2024-01-11,0.00023232707183020438,BULL,82,1.6162393822629917
2024-01-12,-0.0036574379674467108,BULL,82,1.6103280869818204
2024-01-16,0.0014364817792616518,BULL,82,1.6126412939374029
2024-01-17,-0.005121456985158371,BULL,82,1.6043822209180123
2024-01-18,0.0057086954810931885,BULL,82,1.6135411504525132
2024-01-19,0.01437173557673992,BULL,86,1.6367305372090053
2024-01-22,0.011331614179051217,BULL,86,1.6552773361717288
2024-01-23,-0.0014822778853549048,BULL,86,1.6528237551821923
2024-01-24,-0.004255481111819704,BULL,86,1.6457901949108475
2024-01-25,0.0034291409931950954,BULL,86,1.6514338415344147
2024-01-26,-0.00013304175022010428,BULL,88,1.6512141318857643
2024-01-29,0.017263737739434553,BULL,88,1.679720259610288
2024-01-30,-0.004070058625710896,BULL,88,1.6728836996788798
2024-01-31,-0.014901566955801724,BULL,88,1.6479551112188457
2024-02-01,0.012043673046352883,BULL,88,1.6678025437734316
2024-02-02,0.01472363152948611,BULL,86,1.692358653891891
2024-02-05,-0.0025159890625493222,BULL,86,1.6881006980287883
2024-02-06,0.008012649515579291,BULL,86,1.7016268572690976
2024-02-07,0.016073051306703383,BULL,86,1.7289771930508482
2024-02-08,0.00564228511085338,BULL,86,1.738732575324204
2024-02-09,0.013766533510958006,BULL,82,1.762668895588999
2024-02-12,-0.003175779501115897,BULL,82,1.7570710478431328
2024-02-13,-0.014598678064667522,BULL,82,1.731420133278923
2024-02-14,0.01594437644784655,BULL,82,1.759026547673303
2024-02-15,0.0055253994851551065,BULL,82,1.7687458720541913
2024-02-16,-0.005707226415100041,BULL,86,1.7586512388916045
2024-02-20,-0.011230806960914897,BULL,86,1.738900166316039
2024-02-21,-0.011189968200835248,BULL,86,1.7194419287505354
2024-02-22,0.02748613411509176,BULL,86,1.7667027402072848
2024-02-23,0.000734744441930504,BULL,86,1.7680008152261957
2024-02-26,0.00450066068065497,BULL,90,1.7759579869786501
2024-02-27,0.0032274166838043455,BULL,90,1.7816897434155607
2024-02-28,-0.002344238898986434,BULL,90,1.777513037013121
2024-02-29,0.009945313184286328,BULL,90,1.7951909608553684
2024-03-01,0.008426511188460321,BULL,90,1.810318157572439
2024-03-04,0.0009934568479750942,BULL,83,1.812116630543093
2024-03-05,-0.012835239038936257,BULL,83,1.7888576804236407
2024-03-06,0.009824710155310305,BULL,83,1.8064326886429038
2024-03-07,0.009637679155402366,BULL,83,1.823842507311875
2024-03-08,-0.010350058019348332,BULL,83,1.8049656315430433
2024-03-11,-0.007564890177840538,BULL,81,1.7913112647656435
2024-03-12,0.007221253793315978,BULL,81,1.8042467780313423
2024-03-13,-0.0008561577090017146,BULL,81,1.8027020582433892
2024-03-14,-0.008412969826984461,BULL,81,1.7875359802203448
2024-03-15,-0.0046626516043624935,BULL,81,1.7792013227143146
2024-03-18,0.003963258077498027,BULL,82,1.7862527567280573
2024-03-19,0.0040644326838081375,BULL,82,1.7935128608140454
2024-03-20,0.013868678692309748,BULL,82,1.8183865144112006
2024-03-21,0.00742290872126437,BULL,82,1.831884231527653
2024-03-22,-0.0037544427913955565,BULL,82,1.8250065269799227
2024-03-25,0.0006274488320065724,BULL,79,1.8261516251936807
2024-03-26,0.0005183417639197403,BULL,79,1.8270981958482686
2024-03-27,0.006655694926989265,BULL,79,1.8392588040414874
2024-03-28,-0.00161364427210506,BULL,79,1.836290894607427
2024-04-01,-0.0020350596038035246,BULL,79,1.8325539331869791
2024-04-02,-0.005976542389847623,BULL,82,1.8216015969236052
2024-04-03,0.004464209070108114,BULL,82,1.829733607294715
2024-04-04,-0.013149645831104931,BULL,82,1.8056732583935196
2024-04-05,0.01381808966119088,BULL,82,1.8306242133768158
2024-04-08,-0.0012202466983703161,BULL,82,1.828390400224486
2024-04-09,-0.0004638044883264283,BULL,82,1.827542384550449
2024-04-10,-0.008218820117105771,BULL,82,1.8125221424354425
2024-04-11,0.008606402868175942,BULL,82,1.8281214382007316
2024-04-12,-0.015073945473770735,BULL,82,1.8005644353218624
2024-04-15,-0.011444714316109076,BULL,82,1.7799574897518575
2024-04-16,0.004064031463656855,BULL,81,1.7871912929941807
2024-04-17,-0.014627702083843093,BULL,81,1.7610487911934234
2024-04-18,-0.0029962366380441603,BULL,81,1.7557722722838662
2024-04-19,-0.013013712327511529,BULL,81,1.7329231570197428
2024-04-22,0.008030549890119063,BULL,81,1.7468394828879323
2024-04-23,0.016023652709664563,BULL,80,1.7748302321012588
2024-04-24,-0.0014256538715359012,BULL,80,1.7722999385095446
2024-04-25,0.00013449157286845445,BULL,80,1.7725382979158695
2024-04-26,0.008442601451407602,BULL,80,1.7875031323225297
2024-04-29,0.0021156194515376805,BULL,80,1.791284808718956
2024-04-30,-0.011234316185149657,BULL,82,1.7711609488001518
2024-05-01,-0.003659128246116543,BULL,82,1.7646800437439785
2024-05-02,0.0016485307745339867,BULL,82,1.7675891731032964
2024-05-03,0.003250181497119537,BULL,82,1.7733341587282256
2024-05-06,0.015167249689785505,BULL,82,1.8002307606970822
2024-05-07,-0.0025016790360970357,BULL,86,1.7957271611429093
2024-05-08,0.0015576674300328728,BULL,86,1.798524306855047
2024-05-09,0.003939478738338607,BULL,86,1.8056095551222877
2024-05-10,-0.001534521273999548,BULL,86,1.8028388088474157
2024-05-13,-0.0029919822777612157,BULL,86,1.7974447470816841
2024-05-14,0.007807646207315508,BULL,90,1.8114785597440957
2024-05-15,0.011556332251388877,BULL,90,1.832412607846766
2024-05-16,-0.005428139586494703,BULL,90,1.822466016431321
2024-05-17,0.002660227467115971,BULL,90,1.8273141905861168
2024-05-20,0.0010701307705323834,BULL,90,1.8292696557288932
2024-05-21,0.000657459417898445,BULL,82,1.8304723262919282
2024-05-22,-0.003235680203456776,BULL,82,1.82454950322277
2024-05-23,-0.005925144644054733,BULL,82,1.813738783505937
2024-05-24,0.009752659236192063,BULL,82,1.831427559804936
2024-05-28,-0.00032219217368647304,BULL,82,1.8308374881784932
2024-05-29,-0.003928049886925862,BULL,77,1.8236458671900742
2024-05-30,-0.0033444666656489556,BULL,77,1.8175467443773086
2024-05-31,0.0041343334259946315,BULL,77,1.8250610886358956
2024-06-03,-0.0024838078995678054,BULL,77,1.820527987486748
2024-06-04,-0.0018408892377728835,BULL,77,1.817176597107519
2024-06-05,0.01564882591963315,BULL,79,1.8456132773408862
2024-06-06,3.7694116056636803e-06,BULL,79,1.8456202342169936
2024-06-07,-0.001099746823134398,BULL,79,1.843590519227701
2024-06-10,0.006888350906761886,BULL,79,1.8562898176525207
2024-06-11,-0.00044211986166491145,BULL,79,1.8554691150551301
2024-06-12,0.009179024703422738,BULL,76,1.872500511898659
2024-06-13,-0.0010430063579265566,BULL,76,1.870547481959528
2024-06-14,-0.003269571749567912,BULL,76,1.8644315927562878
2024-06-17,0.010107437716440747,BULL,76,1.8832762189566363
2024-06-18,0.0036298609482827643,BULL,76,1.8901122497586567
