date,return
2021-01-04,-0.0015677110327784267
2021-01-05,-2.695456264695955e-05
2021-01-06,0.0012533140619031533
2021-01-07,-0.00025204521922355386
2021-01-08,0.0006627105976851966
2021-01-11,-0.001069396181337865
2021-01-12,0.00010396026275085218
2021-01-13,-5.668212952414697e-05
2021-01-14,-0.001304547925458409
2021-01-15,9.71273574324065e-05
2021-01-19,-0.0006461560629203161
2021-01-20,0.0002665229303611338
2021-01-21,-0.001016457848634323
2021-01-22,-0.0002265110692572415
2021-01-25,0.0018708499531996806
2021-01-26,0.0017530130480637944
2021-01-27,-0.003572172187818929
2021-01-28,0.0015109005347314695
2021-01-29,-0.003068170868072189
2021-02-01,0.0007236224300613036
2021-02-02,0.003563096980100221
2021-02-03,-0.0005089027780922436
2021-02-04,0.0015571873385857578
2021-02-05,0.0027492499520923993
2021-02-08,0.002257895615783615
2021-02-09,0.0007566328596133816
2021-02-10,7.304462493025284e-05
2021-02-11,-0.001848443143841844
2021-02-12,0.0014571723273767109
2021-02-16,-0.0027578660800761253
2021-02-17,0.0011495721477755817
2021-02-18,-0.0019262184934417757
2021-02-19,-0.004638003410225005
2021-02-22,-0.0014300346618127974
2021-02-23,-0.0028276052138261156
2021-02-24,0.0014191267784855487
2021-02-25,-0.004281676618922263
2021-02-26,-0.004970950400776664
2021-03-01,0.007155428693812024
2021-03-02,-0.000928881524927335
2021-03-03,-0.002947128993827306
2021-03-04,-0.004714440471273475
2021-03-05,0.009523534063277043
2021-03-08,0.00377406590821115
2021-03-09,0.0022102767813488603
2021-03-10,0.004840372885016368
2021-03-11,-0.0013340933030699938
2021-03-12,0.0026399432349565335
2021-03-15,0.002696772000939437
2021-03-16,0.0007940745872414336
2021-03-17,1.2976627057073789e-05
2021-03-18,0.002913067271787716
2021-03-19,-0.0015487070326456096
2021-03-22,0.0031600967781165354
2021-03-23,-0.001793002771300171
2021-03-24,0.0013893458225024112
2021-03-25,0.0027012919825970456
2021-03-26,0.0063914918319592905
2021-03-29,0.003654689924093614
2021-03-30,-0.0037623363467980753
2021-03-31,-0.0007876741843340137
2021-04-01,0.00047621816356143283
2021-04-05,0.001762125913600254
2021-04-06,0.0005732297453501252
2021-04-07,-0.00016028490058653705
2021-04-08,-0.0001167247811882648
2021-04-09,0.0017431154028925285
2021-04-12,0.0005433430885089785
2021-04-13,3.1764149003837334e-05
2021-04-14,-2.487088980205843e-05
2021-04-15,0.001759220951205623
2021-04-16,0.0013885277328857582
2021-04-19,-0.000463253621605617
2021-04-20,0.00184119826795574
2021-04-21,0.0009505116775137568
2021-04-22,-0.001095404732173409
2021-04-23,0.0005931023158979113
2021-04-26,-0.0015275303271231407
2021-04-27,0.0004936766197215943
2021-04-28,-7.712437229292526e-05
2021-04-29,0.0023187114329201956
2021-04-30,-0.0012154161320702824
2021-05-03,0.001350163055316013
2021-05-04,0.0004702074762370645
2021-05-05,0.0003114309159797073
2021-05-06,0.0015966956283551454
2021-05-07,0.0004634866293647345
2021-05-10,0.0009974600399625668
2021-05-11,-0.0029394569782406933
2021-05-12,-0.004087700558024374
2021-05-13,0.0034563490017360528
2021-05-14,0.0007693259474319529
2021-05-17,-0.0001578997617000516
2021-05-18,-0.001057586187985337
2021-05-19,-0.0013597156022651128
2021-05-20,0.0013561336221216893
2021-05-21,0.0005673577363050382
2021-05-24,0.0008950099610898408
2021-05-25,-0.0004323055222123578
2021-05-26,-0.000578474595302114
2021-05-27,0.0004613360237582423
2021-05-28,0.000356000458667785
2021-06-01,0.0011761220973726828
2021-06-02,-0.0002790900833990064
2021-06-03,-7.703410741764281e-05
2021-06-04,0.0007821646099533589
2021-06-07,-0.0014743690756842804
2021-06-08,0.00048489491105660124
2021-06-09,-0.001611582419808194
2021-06-10,-0.0008561664462982984
2021-06-11,0.0005209680758501821
2021-06-14,-0.0015548973370806101
2021-06-15,0.00027114074150307174
2021-06-16,-0.001312202634175707
2021-06-17,-0.0034002422232791707
2021-06-18,-0.0031660948207640214
2021-06-21,0.0034772591488051773
2021-06-22,-0.0003892288739622685
2021-06-23,-5.0345211951082255e-05
2021-06-24,0.0012574002327552316
2021-06-25,0.0013024968927100515
2021-06-28,-0.0007954086993986014
2021-06-29,-0.00054322395791772
2021-06-30,0.0008779775067859674
2021-07-01,0.0015286877073720636
2021-07-02,0.001381798946211012
2021-07-06,-0.000984479050811973
2021-07-07,0.0012973139460829117
2021-07-08,-0.0029492130058987897
2021-07-09,0.0035089711558253783
2021-07-12,0.0012973741321561953
2021-07-13,-0.0011322004921604353
2021-07-14,0.0007442514333269169
2021-07-15,0.00034807722087486714
2021-07-16,-0.0003031732473622701
2021-07-19,-0.0023519802526640976
2021-07-20,0.0028826252189670712
2021-07-21,0.0011170458170968118
2021-07-22,0.0003850095363015655
2021-07-23,0.0029659687842514093
2021-07-26,-0.0003276020148123323
2021-07-27,-0.001520923512824903
2021-07-28,-0.00020308496368578625
2021-07-29,0.0015078643674779843
2021-07-30,-0.0001920283581020861
2021-08-02,-0.0006358229394982855
2021-08-03,0.001669657113251652
2021-08-04,-0.0007421312163367424
2021-08-05,0.0010853375354057282
2021-08-06,-4.198414140628439e-05
2021-08-09,4.83959443830586e-05
2021-08-10,-0.0007554657159864354
2021-08-11,0.00017819977322206605
2021-08-12,0.00021603199306846076
2021-08-13,0.0009502424818660586
2021-08-16,0.0012514984530628403
2021-08-17,-0.0017634785771432453
2021-08-18,-0.002091528057870967
2021-08-19,0.0018685530094073774
2021-08-20,0.002242987708024901
2021-08-23,0.0005328179445678765
