Date,spy_ret_5d,spy_ret_20d,vix,vix_5d_change,breadth
2017-03-30,0.0096567649994721,-0.003995714096030389,11.539999961853027,-0.12042682450364417,0.49
2017-03-31,0.00803902253950417,-0.006939327713909593,12.369999885559082,-0.04552470299778244,0.44
2017-04-03,0.007319473249718156,-0.005705510678054138,12.380000114440918,-0.009599990844726514,0.42
2017-04-04,0.0006804161336777526,-0.002090850678383105,11.789999961853027,0.022549890277823614,0.46
2017-04-05,-0.0032267218974605383,-0.0032070414841142147,12.890000343322754,0.12872156367847043,0.43
2017-04-06,-0.003596956133800955,-0.00167061830289561,12.390000343322754,0.07365687905368401,0.44
2017-04-07,-0.002290637715296806,-0.006170997151305535,12.869999885559082,0.04042037224136985,0.45
2017-04-10,4.2654700283195623e-05,-0.0060812435821469,14.050000190734863,0.13489499683816142,0.5
2017-04-11,-0.0017838718223595063,-0.0034504116321658618,15.069999694824219,0.2782018442395038,0.47
2017-04-12,-0.0031943379731560473,-0.016329408491457587,15.770000457763672,0.22342901766738965,0.35
2017-04-13,-0.01244502390601987,-0.020792053596833893,15.960000038146973,0.28813556060538525,0.24
2017-04-17,-0.002678508940723967,-0.010378409177481118,14.65999984741211,0.13908313735585298,0.5
2017-04-18,-0.006246186314196822,-0.012248229923469078,14.420000076293945,0.026334511070190247,0.49
2017-04-19,-0.006891792739596836,-0.0012406486781617598,14.930000305175781,-0.009289939779927203,0.45
2017-04-20,0.005597432381199141,0.0045246587723399845,14.149999618530273,-0.10272674649390146,0.59
2017-04-21,0.008945742121104994,0.0023927079434094,14.630000114440918,-0.0833333283538309,0.53
2017-04-24,0.011084181017807948,0.014153947469231154,10.84000015258789,-0.26057296961695076,0.74
2017-04-25,0.020010928340133516,0.02110261204260344,10.760000228881836,-0.2538141350934554,0.83
2017-04-26,0.021247504663661987,0.013088912505748729,10.850000381469727,-0.27327527396577755,0.8
2017-04-27,0.013852268764154463,0.012991301358569851,10.359999656677246,-0.26784452749311705,0.74
2017-04-28,0.014877117441143284,0.007575502138254864,10.819999694824219,-0.26042381338438547,0.7
2017-05-01,0.006366618803323787,0.012471398666173084,10.109999656677246,-0.0673432182320004,0.7
2017-05-02,0.0009224997241328303,0.014618108814377528,10.59000015258789,-0.015799263260016794,0.71
2017-05-03,0.0003355182011630653,0.012739737818462604,10.680000305175781,-0.015668209245806253,0.77
2017-05-04,0.0006706211593552336,0.016952056228002332,10.460000038146973,0.009652546793790018,0.79
2017-05-05,0.006804371285026978,0.01809345745909119,10.569999694824219,-0.0231053610953047,0.81
2017-05-08,0.004106048786441496,0.01896273008398519,9.770000457763672,-0.033629991143374394,0.76
2017-05-09,0.0028060332029009594,0.017421763095608833,9.960000038146973,-0.05949009493516999,0.73
2017-05-10,0.0058283173334969796,0.020462681009132844,10.210000038146973,-0.04400751438190831,0.76
2017-05-11,0.0025968235712288124,0.022860262676725585,10.600000381469727,0.013384353997340392,0.71
2017-05-12,-0.0030035801216674596,0.027826862057826363,10.399999618530273,-0.01608326217617473,0.64
2017-05-15,0.0026705463581542244,0.024427856464572795,10.420000076293945,0.06653015231066384,0.76
2017-05-16,0.0026727070270566866,0.02655307516017702,10.649999618530273,0.06927706603821182,0.7
2017-05-17,-0.01688373408537658,0.01019551859958212,15.59000015258789,0.5269343873006822,0.36
2017-05-18,-0.010903100324255233,0.006076469606131285,14.65999984741211,0.38301880375776465,0.43
