Date,spy_20d_ret,spy_20d_vol,vix,breadth
2020-02-07,0.22108211033497804,0.13523929936262624,15.470000267028809,0.8235294117647058
2020-02-10,0.3514065701850785,0.13640888298602186,15.039999961853027,0.8431372549019608
2020-02-11,0.2865879443713275,0.1348801364250957,15.180000305175781,0.8431372549019608
2020-02-12,0.38697458165984744,0.13575686239876897,13.739999771118164,0.8823529411764706
2020-02-13,0.3450595671307265,0.13603480689630645,14.149999618530273,0.9019607843137255
2020-02-14,0.2604321455835973,0.1335507206133525,13.680000305175781,0.9019607843137255
2020-02-18,0.18874884024132466,0.13390236223609034,14.829999923706055,0.8235294117647058
2020-02-19,0.27366422255272693,0.13423160381761387,14.380000114440918,0.9019607843137255
2020-02-20,0.22037739904342757,0.13546863751418428,15.5600004196167,0.8627450980392157
2020-02-21,0.07616941712084427,0.14113643088625288,17.079999923706055,0.7450980392156863
2020-02-24,-0.2296595517302918,0.18238189467499508,25.030000686645508,0.37254901960784315
2020-02-25,-0.409500890813265,0.20384767626963762,27.850000381469727,0.27450980392156865
2020-02-26,-0.5878806148761548,0.19883095501789386,27.559999465942383,0.23529411764705882
2020-02-27,-1.1433612211226056,0.24952009237609238,39.15999984741211,0.058823529411764705
2020-02-28,-1.2371945961512345,0.24783396777720387,40.11000061035156,0.058823529411764705
2020-03-02,-0.4627407850675279,0.2956732277904355,33.41999816894531,0.1568627450980392
2020-03-03,-0.9171112317601748,0.3081321802075499,36.81999969482422,0.058823529411764705
2020-03-04,-0.5795349657157562,0.342648752034238,31.989999771118164,0.3333333333333333
2020-03-05,-1.1438793496744766,0.35529265919673503,39.619998931884766,0.1568627450980392
2020-03-06,-1.3945746580119154,0.35643952941072954,41.939998626708984,0.1568627450980392
2020-03-09,-2.3114086130975267,0.4397360302627682,54.459999084472656,0.0196078431372549
2020-03-10,-1.7534863079205898,0.48745725362295533,47.29999923706055,0.09803921568627451
2020-03-11,-2.389557121199065,0.5080218894288598,53.900001525878906,0.0196078431372549
2020-03-12,-3.6762634809222012,0.5885110774434065,75.47000122070312,0.0
2020-03-13,-2.585694045643301,0.6868637293331276,57.83000183105469,0.0196078431372549
2020-03-16,-3.984615885534577,0.7695201793599009,82.69000244140625,0.0
2020-03-17,-3.271852736984254,0.8076767476887455,75.91000366210938,0.058823529411764705
2020-03-18,-3.970068210284064,0.815426297908018,76.44999694824219,0.058823529411764705
2020-03-19,-3.891527012532562,0.8169059219746798,72.0,0.0196078431372549
2020-03-20,-4.3047582895644245,0.8224427970914483,66.04000091552734,0.0
2020-03-23,-4.209032938238334,0.8209130520018874,61.59000015258789,0.0196078431372549
2020-03-24,-2.6856208471076695,0.9024801264976537,61.66999816894531,0.0196078431372549
2020-03-25,-2.450653970546224,0.906810004183785,63.95000076293945,0.0
2020-03-26,-1.1490573012003171,0.9275461471911118,61.0,0.058823529411764705
2020-03-27,-1.4714119082112689,0.9318508004523265,65.54000091552734,0.0196078431372549
2020-03-30,-1.6078836026274061,0.925042737860293,57.08000183105469,0.09803921568627451
2020-03-31,-1.4349196310876384,0.9219412074495591,53.540000915527344,0.0784313725490196
2020-04-01,-2.531600905448318,0.9139120749313359,57.060001373291016,0.0196078431372549
2020-04-02,-1.8220075729995107,0.9168128637891167,50.90999984741211,0.0784313725490196
2020-04-03,-1.795832712063812,0.9165629584273883,46.79999923706055,0.058823529411764705
2020-04-06,0.03445016849278959,0.912414307045248,45.2400016784668,0.23529411764705882
2020-04-07,-0.6046928803256111,0.8918960034197333,46.70000076293945,0.19607843137254902
2020-04-08,0.43250666713965846,0.8829783171795554,43.349998474121094,0.3333333333333333
2020-04-09,1.8297702229384534,0.8050506020801267,41.66999816894531,0.27450980392156865
2020-04-13,0.6376054606667506,0.7513810007539121,41.16999816894531,0.2549019607843137
2020-04-14,2.387955061891417,0.6286352477615768,37.7599983215332,0.47058823529411764
2020-04-15,1.4399300755207918,0.6145444939327329,40.84000015258789,0.4117647058823529
2020-04-16,2.138692636148243,0.5775167629917012,40.11000061035156,0.45098039215686275
2020-04-17,2.452307030992562,0.58063000951317,38.150001525878906,0.6666666666666666
2020-04-20,2.773309598090872,0.5564260473534582,43.83000183105469,0.49019607843137253
2020-04-21,2.7128914500077763,0.5608490384193082,45.40999984741211,0.29411764705882354
2020-04-22,1.8509406572330653,0.4781632074773229,41.97999954223633,0.5490196078431373
2020-04-23,1.6614130854183704,0.4779628577082794,41.380001068115234,0.5490196078431373
2020-04-24,1.1013271118060706,0.4384860728592332,35.93000030517578,0.7254901960784313
2020-04-27,1.6583051836863236,0.42052403504719793,33.290000915527344,0.7843137254901961
2020-04-28,1.1911625851071144,0.4107225002135771,33.56999969482422,0.7843137254901961
2020-04-29,1.7088241213247195,0.4105669426866839,31.229999542236328,0.9019607843137255
2020-04-30,2.15856891056644,0.36822001764590234,34.150001525878906,0.8431372549019608
2020-05-01,1.5342552826023668,0.3839914948538153,37.189998626708984,0.803921568627451
2020-05-04,1.7511316421783647,0.3765675934802908,35.970001220703125,0.803921568627451
2020-05-05,1.0212518518212068,0.3025782380827361,33.61000061035156,0.8235294117647058
2020-05-06,0.92299812228701,0.30487239862554716,34.119998931884766,0.7647058823529411
2020-05-07,0.6520730887136,0.2858588133551883,31.440000534057617,0.7843137254901961
2020-05-08,0.6688206228352503,0.28667544908843623,27.979999542236328,0.8431372549019608
2020-05-11,0.7864455398892065,0.28348326926745515,27.56999969482422,0.8235294117647058
2020-05-12,0.16369543360490046,0.2767067287963013,33.040000915527344,0.803921568627451
2020-05-13,0.2085816920060466,0.27323477355431336,35.279998779296875,0.7843137254901961
2020-05-14,0.2985851174214864,0.2757851390546177,32.61000061035156,0.7843137254901961
2020-05-15,0.016112570121179705,0.25890016545304995,31.889999389648438,0.7843137254901961
2020-05-18,0.6218850902998141,0.27129951323364493,29.299999237060547,0.8823529411764706
2020-05-19,0.8750449964020862,0.24737022459592395,30.530000686645508,0.8431372549019608
2020-05-20,0.8094428875990703,0.24279182190501702,27.989999771118164,0.8823529411764706
2020-05-21,0.7233572327241932,0.24521660799741907,29.530000686645508,0.8823529411764706
2020-05-22,0.5716661179800065,0.241708211187166,28.15999984741211,0.8627450980392157
2020-05-26,0.545222115173729,0.24042028160462472,28.010000228881836,0.9411764705882353
2020-05-27,0.790645616015337,0.24308044401891477,27.6200008392334,0.9411764705882353
2020-05-28,0.4375488492080063,0.2277170822163291,28.59000015258789,1.0
2020-05-29,0.6110052507695571,0.22407335273321682,27.510000228881836,0.9803921568627451
2020-06-01,0.9954993052777491,0.1963414480850184,28.229999542236328,1.0
