date,MOMENTUM,MEAN_REVERSION,QUALITY_DEFENSIVE,SPY
2020-01-02,0.023366793627738826,0.016300566640731172,0.010187584289161451,0.0093516361069174
2020-01-03,-0.007972954352798269,-0.006517853324546891,-0.007112091570119344,-0.0075720151278334
2020-01-06,0.0034007877146745103,0.00824708936485198,0.0003518870530960102,0.003814842352146
2020-01-07,-0.0007973393943585299,-0.0032237240602659596,-0.0064531174275809875,-0.0028114647502908
2020-01-08,0.00543425215976868,0.0032168663410147803,0.009374398972749557,0.0053292089853989
2020-01-09,0.013194515273795272,0.007402323305901881,0.011911723759047548,0.0067808837012033
2020-01-10,-0.0023970814533572603,-0.00776895948307389,-0.001099766628642686,-0.0028777227798479
2020-01-13,0.01719890441063175,0.01069477994132685,0.010605217647480613,0.0068772453473457
2020-01-14,-0.009882383971845708,0.00010449617074608986,-0.0021882517192852056,-0.0015244501514853
2020-01-15,0.0005526023943387499,0.0008619133961744998,0.003424992294467833,0.0022596553278102
2020-01-16,0.01284768819787882,0.006514757930755099,0.009450444537548794,0.0083183734528053
2020-01-17,0.01023884170166498,0.00161477917198601,0.008274258768899593,0.0031126134258714
2020-01-21,-0.00209465967871703,0.0028204239060125,0.0023109870571214747,-0.0019583460202786
2020-01-22,-0.0022797874733091897,-0.00262983075522864,0.0008622582698845513,0.0001208273962549
2020-01-23,0.005641498100997919,0.0037129052585448802,0.0006160823754574127,0.0011470180195003
2020-01-24,-0.01092150956905234,-0.00760177595240691,-0.00839350026203367,-0.0088932602955478
2020-01-27,-0.021246994187659927,-0.010489196319321431,-0.012057321184572199,-0.0160292039003633
2020-01-28,0.020571768486871082,0.011346925540819201,0.01396995740643488,0.0104789402034042
2020-01-29,0.006999833712291068,0.00996302873532181,0.00018588267897307574,-0.0008259255240735
2020-01-30,-0.0013570865543932604,-0.005012814390801921,0.011499659662067417,0.0032453575552218
2020-01-31,-0.027443579158269348,-0.02097375760234007,-0.02481960077840208,-0.0181578569456175
2020-02-03,0.011185692092952941,0.012068540732898623,0.01210234305977045,0.0074284356799678
2020-02-04,0.02234989027858492,0.0197245892646974,0.01764108347025161,0.0152416460389999
2020-02-05,0.00582811109808279,0.016694921839235797,0.0003522869649213592,0.0115475257210486
2020-02-06,0.00600603606343469,-0.0019172686709234108,0.006575786745541505,0.0033650104348039
2020-02-07,-0.007245398033427419,-0.0024523917314317007,-0.0030124074790984535,-0.0053296837528855
2020-02-10,0.017784045520400468,0.007354247739189823,0.0074202365586610326,0.0074654883193663
2020-02-11,0.0019749070438591105,0.006302864988051422,-0.006170869046651693,0.001732909965302
2020-02-12,0.01048072499114891,0.009722897869921567,0.005147366853430161,0.0064427432841114
2020-02-13,-0.0010053835394389899,-0.0031058629100611224,0.0039594667065064,-0.0010669331268818
2020-02-14,0.01337419725792673,-0.00046504078799305574,0.0068534971879370375,0.0016019114252554
2020-02-18,0.0037994062492082404,-0.0032750962668527997,-0.00015983961001737206,-0.0025765377917692
2020-02-19,0.017497355240509122,0.004652841237922356,0.0066767814266183185,0.0047809700361818
2020-02-20,-0.01216876762453585,-0.002989047862010189,-0.005121798344586461,-0.0041082855806735
2020-02-21,-0.02307172626291312,-0.005954502238911145,-0.006735913962956792,-0.0102980599108634
2020-02-24,-0.04669204164475933,-0.035000308648240386,-0.034867076738220426,-0.0331654006805586
2020-02-25,-0.03759714889931603,-0.034406863961573324,-0.029424181390764404,-0.0303023260498056
2020-02-26,0.0017733148920825094,-0.003109576092238867,-0.0009506322044623606,-0.0036781807539679
2020-02-27,-0.05129630247836373,-0.03640305901929127,-0.04897012253466408,-0.0449116879245855
2020-02-28,0.00934105752806621,-0.0070631846943057,-0.011229450932471201,-0.0042017357010185
2020-03-02,0.060399594032039,0.04996670133279674,0.05825622516692649,0.043306731235629
2020-03-03,-0.031186298010516433,-0.02958625939074442,-0.02571268932778724,-0.0286327108829406
2020-03-04,0.04525148885832398,0.04384199734260507,0.048300203341356554,0.0420334131853823
2020-03-05,-0.032841827730742554,-0.03808069674442937,-0.03253240830660272,-0.0332417111010719
2020-03-06,-0.01713720754485942,-0.019811595967700844,-0.021169435441013965,-0.0165314426078498
2020-03-09,-0.07847872202259215,-0.07411005189518258,-0.07420403027720449,-0.0780942833628547
2020-03-10,0.061403190309545455,0.0559447292611316,0.06001718500790768,0.0517450363492819
2020-03-11,-0.03749471347990186,-0.04033054879883309,-0.037095653454834454,-0.0487489006123547
2020-03-12,-0.10112868810971958,-0.09601592940981854,-0.09979106909411381,-0.0956768090748676
2020-03-13,0.10059427786136141,0.1000479567570545,0.10235330123517809,0.0854861966571578
2020-03-16,-0.13824242249458296,-0.12337627999806992,-0.12178745471351407,-0.1094236314232585
2020-03-17,0.05045589020625037,0.059092537361975596,0.05928291369660027,0.0539919660614309
2020-03-18,-0.05869445451979012,-0.03683140772726581,-0.05351165027112567,-0.050632956416184
2020-03-19,0.03794098405106848,-0.013363334062938728,0.014579227824527929,0.0021251428123028
2020-03-20,-0.0378941094828327,-0.03722092715366615,-0.049169586884211816,-0.0430941930086302
2020-03-23,-0.004549075718901089,-0.01872604283092939,0.0018160342547025219,-0.0255681505753133
2020-03-24,0.10718879557980103,0.09208901144131115,0.07952356796213439,0.090603395468501
2020-03-25,0.005253598495020459,0.01603732457816317,0.0067476147855082165,0.0149699840524959
2020-03-26,0.045614038290837475,0.06279004561716815,0.05137064292872692,0.0583896350393753
2020-03-27,-0.034985989183742336,-0.03998909293519062,-0.035548937112360936,-0.0297854346701417
2020-03-30,0.03198432047403319,0.032942730943729306,0.035108852092805246,0.0324756443772054
2020-03-31,-0.01399159419388003,-0.01507167930009721,-0.015881048536357193,-0.0149054115543876
2020-04-01,-0.04639379953014056,-0.045046594459610775,-0.03061168362942902,-0.0450047831924493
2020-04-02,0.018173162467381137,0.01724416581802622,0.022538634342115317,0.0230752200456587
2020-04-03,-0.01830606498392296,-0.014002298839350034,-0.015831970653096765,-0.0144540726923182
2020-04-06,0.09227150669733329,0.07316006170513202,0.07137361083818394,0.067166262713066
2020-04-07,-0.0042408033345696285,-0.0043606004424551785,-0.007138125498917189,0.0010193975541707
2020-04-08,0.022603893904952967,0.01779972398507052,0.016251337234393166,0.0335685237896508
2020-04-09,-0.002350793941553886,-0.00030418211917663575,-0.0035830414731061583,0.0152171239250367
2020-04-13,0.02163550250986106,0.039336122831302896,0.021792700636169088,-0.0091300543167868
2020-04-14,0.05516402460872184,0.055876335759839205,0.053349953421132926,0.0294930035945721
2020-04-15,-0.01576901986323525,-0.0011956976166575103,-0.007173210765296197,-0.0212481122219519
2020-04-16,0.016056473655236693,0.03033115800347532,0.027398507950905465,0.0048243896653596
2020-04-17,0.0073985223051968195,-0.004443821947520131,-0.00129515907458236,0.0270151741491535
2020-04-20,-0.01656830443890541,-0.0034001400848199708,-0.012069579097730114,-0.0176177987944786
2020-04-21,-0.04459430774677585,-0.04462689565796468,-0.03919505230596264,-0.0303632416930194
2020-04-22,0.04221899956902953,0.03503524300045053,0.03483771549352661,0.022194602391143
2020-04-23,-0.00941290589469727,-0.0033486288494438605,-0.008292502849689926,-7.188672644808936e-05
2020-04-24,0.018953831234397478,0.014844425445927062,0.01903464885174084,0.0139383672923674
2020-04-27,0.01881334705731052,0.01142939414747897,0.005962572432070747,0.0144191742092434
2020-04-28,-0.0183867720489913,-0.026200709679229262,-0.018945465007942395,-0.0045991650338429
2020-04-29,0.03463051153861904,0.024032131419472046,0.012820859466737305,0.0261788373517715
2020-04-30,-0.008620552519668142,0.000549746869440039,-0.005249327138006797,-0.0093107523002493
2020-05-01,-0.027918969250563093,-0.016647020960924262,-0.027283987966472238,-0.0264734805864105
2020-05-04,0.02463550772277835,0.013059468323668135,0.01829168292991962,0.0027583367978403
2020-05-05,0.01252419720039436,0.01484082173916976,0.011298715577333208,0.0092392952244027
2020-05-06,0.00394759766346832,0.004785127022348819,0.003540033567404622,-0.0067785174882257
2020-05-07,-0.0012007822673061996,-0.00091227670042918,-0.0018748397452817036,0.0120665369981103
2020-05-08,0.01532979872291465,0.005132974180891,0.010303539791731733,0.0165462932997708
2020-05-11,0.016694140061366762,0.02322920944741731,0.015852024345199132,0.0002052565605112
2020-05-12,-0.01470095553228389,-0.015221614813286368,-0.014901657939401907,-0.0199316080152933
2020-05-13,-0.01419841094282157,-0.00649045973996914,-0.007047533567246843,-0.0176857107615435
2020-05-14,0.013677425907045421,0.01185150534589955,0.00954535798103931,0.011967518666585
2020-05-15,0.01082096025832906,0.01429346604481048,0.009726644138965141,0.0045967180142085
2020-05-18,0.012207162815506309,0.01073977048619144,0.008956595759462583,0.0304593853466828
2020-05-19,-0.0023399089382177803,-0.00013548732856468997,-0.0035492996503976,-0.0102711856531565
2020-05-20,0.00871109142090798,0.008238713460888742,0.006913782852515256,0.016988085819475
2020-05-21,-0.008368737510071372,-0.01142538411258982,-0.0108265619665767,-0.0069040815577875
2020-05-22,0.0039573864019031195,0.00272659381626896,0.0013790811156531987,0.0018993899317176
2020-05-26,-0.01074175928977653,-0.017987932213788693,-0.008926440360983553,0.0123204438277928
2020-05-27,-0.0019412102218765808,-0.0018625399270533597,-0.002954180659602921,0.0148788905885068
2020-05-28,0.00256903096246924,0.0016335552885322902,0.005232676659798673,-0.0018447155694452
2020-05-29,0.01664954506129028,0.02014435871658132,0.014579237528978387,0.0044556287760642
2020-06-01,0.007346237626613568,-0.00418551571655363,0.00546563414948506,0.0040419205650332
2020-06-02,0.0010133284050712098,0.013759516163726549,0.0014898631896110835,0.0082800383407546
2020-06-03,-0.0023996279923385903,0.0012722995961248502,-0.002056034513838631,0.0133082048313224
2020-06-04,-0.00440847962457982,-0.0070954942988135,-0.003614044461352978,-0.0026264511898465
2020-06-05,0.014639943815356377,0.01440476767125915,0.013066051817908925,0.0256296369706308
2020-06-08,0.007232579071579299,0.00791922134504066,0.004739797025954187,0.0120872915067664
2020-06-09,0.01345191559365976,0.00712387447561669,0.013252552091420601,-0.0074568299708981
2020-06-10,0.02803665650318412,0.01484084352163296,0.023930058305772283,-0.0055798611433637
2020-06-11,-0.05069486094926484,-0.050211910702879836,-0.047095557904744206,-0.0576490083202335
2020-06-12,0.0032678559993246205,0.00478677348121142,0.0040256104093379964,0.0119759496383877
2020-06-15,0.011918633620170913,0.0077053148853684795,0.007746878095322702,0.0093354074087941
2020-06-16,0.024480824871106054,0.031455552664791005,0.026345620418999224,0.0192476316910872
2020-06-17,0.0019118865580446394,0.00424091695532522,0.0009314699749392867,-0.0041538690859996
2020-06-18,0.00338229030182585,0.0002796315174220902,0.00332274332435677,0.0003850906498077
2020-06-19,0.00057959592101849,-0.0023943570994079,0.0007441194205223324,-0.0057148815975545
2020-06-22,0.01380540201329064,0.00972502607236846,0.014166262076314128,0.0064150241328368
2020-06-23,0.00294557317412897,0.00253283379327988,0.004168260001165424,0.0046039361616667
2020-06-24,-0.02011933562046553,-0.02049169554420489,-0.01816774441753039,-0.0255089855149009
2020-06-25,0.012616469009575183,0.01031592665273565,0.011776995735340915,0.0107208117469423
2020-06-26,-0.02239088001128684,-0.017626412625048982,-0.021387889040982207,-0.0237512872636137
2020-06-29,0.01126606057567988,0.005649162263623401,0.010211139110915857,0.014697145338071
2020-06-30,0.02789795601161953,0.023435408957735628,0.02393842636528848,0.0128096916038191
2020-07-01,0.00582546156685919,0.00729967693202129,0.011093517126327888,0.0070046215365333
2020-07-02,0.012402198129616048,0.00371238612737708,0.008769367121783077,0.0055072038225911
2020-07-06,0.02955984882903836,0.013871781457163071,0.028580913623906273,0.0154371486914286
2020-07-07,-0.00385900693444916,-0.002831323660657182,-0.00454230305090832,-0.0103136643160106
2020-07-08,0.01187582991902232,0.00396878090208165,0.015386876344437923,0.0076485107638237
2020-07-09,0.01167921984668298,-0.0015179722964277897,0.012539162925486246,-0.0056929195056462
2020-07-10,0.009376672534622748,0.007496348689825451,0.003483792786222748,0.0102107418350396
2020-07-13,-0.022949783865197332,-0.00806317240385526,-0.022280651010473284,-0.0086590209629949
2020-07-14,0.011596092807084091,0.015473741124522452,0.009610837980109175,0.012958807027132
2020-07-15,0.004386625828052,0.004205824808970146,0.0011910941846280368,0.0091873540961802
2020-07-16,-0.0101330375671267,-0.0029060932497733402,-0.009916221371524871,-0.0032934497864895
2020-07-17,0.0046905800330291295,0.0024891857555517497,0.0018808762593999025,0.0028988563127627
2020-07-20,0.032975844446442956,0.00958201404713846,0.03416860864831493,0.0080819837745569
2020-07-21,-0.016652303355284843,-0.0006365962861519405,-0.016389107539851608,0.0021270756977942
2020-07-22,0.01407093744350113,0.005144167672577539,0.00981840058413988,0.0056924144819341
2020-07-23,-0.02923716850027309,-0.01253445057284434,-0.03035443923051146,-0.0119317291376266
2020-07-24,-0.009368785893873752,-0.02172205149153165,0.00341407500143465,-0.0064405568710704
2020-07-27,0.01551785270258152,6.767991141591029e-05,0.01594636345891421,0.0072925178062597
2020-07-28,-0.01317024666366803,-0.00505367903849144,-0.01282824281604746,-0.0063424692725613
2020-07-29,0.019084516781088297,0.0037585120527179306,0.017281018941135408,0.0122987128790914
2020-07-30,-0.0004607461972863507,-0.00209492860851456,0.0005947717324707022,-0.0035679357639758
2020-07-31,0.0006943219314578771,0.0012604239011815884,0.006757911343746,0.0079020669143619
2020-08-03,0.019898376532350697,0.0174556460779977,0.019356653762590572,0.0069522318495525
2020-08-04,0.013202648680289097,0.000607021213519,0.004398129223712682,0.0038631657526992
2020-08-05,0.0006868884735384398,0.00454983218224261,0.0009475041170315021,0.0062105294170224
2020-08-06,0.011054393498827,0.009612990893919949,0.005868095006536229,0.0066845449228156
2020-08-07,-0.01720740032536918,-0.011800523989354461,-0.01154344307096536,0.0007179668897174
2020-08-10,-0.01110727666866882,-0.00411265773516295,-0.010853717603613294,0.0029887256028708
2020-08-11,-0.02636600310708014,-0.013299175581694259,-0.01940059299825486,-0.0082544002807032
2020-08-12,0.04334063377941149,0.01703537353771262,0.03679048824519711,0.0139421945966344
2020-08-13,0.00536988817549902,0.00175617520248103,0.0036705179825099834,-0.0018076802134088
2020-08-14,0.0017345788572807406,-0.0026948779067618995,-0.0007275621699313513,2.984819891072021e-05
2020-08-17,0.02388376065705581,0.007712240856441249,0.016297989098169853,0.0031763407337368
2020-08-18,0.011690570116744547,0.012330752235941178,0.007816229701774091,0.0021605412473837
2020-08-19,-0.00608106379542043,-0.00017059864820891026,-0.004075101897539691,-0.0041635181275547
2020-08-20,0.01909748918238426,0.01239081069459151,0.010730542938392349,0.0031131390321694
2020-08-21,0.008219148164270421,-0.003705659928006188,0.011410882024882074,0.0035474299817419
2020-08-24,-0.0003786915750593299,0.00533396548259409,-0.004559947650696106,0.0101329635284388
2020-08-25,0.00798412622884807,0.009120991747228639,0.006003191949039351,0.0034998151035636
2020-08-26,0.03331795323895808,0.05342834118630886,0.019441757783024267,0.0100253555476157
2020-08-27,-0.007263734106713479,-0.00500192363619518,-0.007525330498421089,0.0021866070319294
2020-08-28,0.0055040021870897795,0.004749203478760419,0.006887298121450512,0.0064592988561069
2020-08-31,0.026716880640682505,-1.0307088292040023e-05,0.0183566589819761,-0.0036225837179492
2020-09-01,0.01170161267551954,0.002296606944270999,0.011535276903092709,0.0094186312603361
2020-09-02,0.0006137908008245804,0.015827747021427634,0.004030343228241914,0.0144642539290313
2020-09-03,-0.062477615860345934,-0.028122239495357425,-0.056581624533867454,-0.0344144890501363
2020-09-04,-0.011673634608803541,-0.006805671500752251,-0.013399396076029208,-0.0081644915812627
2020-09-08,-0.05801258313497829,-0.019373887504313528,-0.05074532107838966,-0.0273231447115557
2020-09-09,0.040943404537912495,0.016816929581018523,0.03572876576884118,0.0197473386890625
2020-09-10,-0.02068779437734715,-0.017001746445340013,-0.023668464799434633,-0.0173635104352674
2020-09-11,-0.005963341738256629,0.00619505230284725,-0.009120367055108505,0.0005090242717502
2020-09-14,0.027208975233981726,0.00727644296455465,0.020429198054155925,0.0131710612798723
2020-09-15,0.02019473956070042,0.00404785165283811,0.017380335541480576,0.0050524848558393
2020-09-16,-0.02385619966790035,-0.00628735621379618,-0.023320756394615883,-0.0039686242725924
2020-09-17,-0.013160281357490491,-0.009342445568829811,-0.012404751390816877,-0.0087951424405826
2020-09-18,-0.00793329512351338,-0.00297985132782229,-0.00876032196563476,-0.0115130641020091
2020-09-21,0.01610332339598329,-0.0031781607354860394,0.013166446472778535,-0.0111292378940009
2020-09-22,0.00842641569253433,0.00030759489946129983,0.011391987905886244,0.01018429942011
2020-09-23,-0.04124920785027372,-0.017174634547931104,-0.036929039327563924,-0.0231909682952397
2020-09-24,0.00616148220076289,0.00495052100377287,0.003880964215968325,0.0026653920923749
2020-09-25,0.026804617314254847,0.01202629261880968,0.02359166456676051,0.0161671283579605
2020-09-28,0.018281321802244888,0.01175402737211466,0.016736740838150875,0.0166093320352309
2020-09-29,0.00280895638321431,-0.00419353305152056,-0.00017094692222495658,-0.0054461862451082
2020-09-30,0.012067192663299888,0.015071581623318392,0.010859053703592046,0.0075824103095492
2020-10-01,0.02274809085866358,0.022529904121945943,0.012507764295922619,0.0064196843392132
2020-10-02,-0.03767039663970606,-0.026754795219499434,-0.027037298147441245,-0.0094944588138019
2020-10-05,0.02815183019229801,0.02377016180933252,0.03047617103941599,0.0177328250168047
2020-10-06,-0.01928609538294871,-0.02005631677485943,-0.013781535785388354,-0.0142158547177199
2020-10-07,0.026069760302041577,0.020632583839212446,0.02507603713113167,0.0174068213950571
2020-10-08,0.00041432561828665983,0.003918419260830789,-0.002635840673617123,0.0088624341300689
2020-10-09,0.01086125928098906,0.010391812672452878,0.016591468823670408,0.0089303177550099
2020-10-12,0.026897652245998487,0.024209190637944814,0.01731437886925053,0.016087509935426
2020-10-13,0.0037077990383128805,0.0019582825547228224,0.002222972917138227,-0.0065261995868433
2020-10-14,-0.00946742415407582,-0.013395500149178813,-0.006861139806500988,-0.0062833528844179
2020-10-15,-0.01092253835221907,-0.007988364865795378,-0.007655965595267238,-0.0012357792439288
2020-10-16,-0.008211667579285643,-0.004546597802579967,-0.003132094665482697,-0.0006044821624853
2020-10-19,-0.01732241588363622,-0.01590584524474541,-0.01612793787087497,-0.0152032526781389
2020-10-20,0.0019292345163879402,0.005820886725649188,0.004533990208937386,0.004005356602877
2020-10-21,-0.00823230665776238,-0.005438683675182733,-0.00916719640079528,-0.0018928604825001
2020-10-22,-0.006657951149879979,-0.003610367922011078,0.005146881221165508,0.0054854992016937
2020-10-23,0.008974319520242,0.009656437695928022,0.003912886843745364,0.0033949299939788
2020-10-26,-0.014647170285254089,-0.013716248158389274,-0.004581571375486954,-0.018479807107453
2020-10-27,0.010762670133195738,0.0060186852760515785,0.012026742231991124,-0.0034471460341423
2020-10-28,-0.04194877899028561,-0.03851778348081665,-0.03541685397729568,-0.0341791135038755
2020-10-29,0.0216627146146526,0.022885963357010798,0.010296570656437172,0.0101636130331204
2020-10-30,-0.04200347536358299,-0.03033066790477958,-0.028182359749716834,-0.0104249124135029
2020-11-02,0.0047908950162978995,0.008492787271680067,0.006059312042349592,0.0112084838524253
2020-11-03,0.021728081942701684,0.021404958333294536,0.019067462957951416,0.0176556676981192
2020-11-04,0.042207885861984804,0.018452472950876448,0.04099007896445773,0.0223494969079345
2020-11-05,0.036519828365264254,0.015003500140043034,0.028694974219533556,0.0195030396178159
2020-11-06,0.00566373661511582,-0.003002494420900117,0.01124557143047805,-0.0002287273274036
2020-11-09,-0.038778822014298844,-0.001739638178892967,-0.0485487821530573,0.0125656288196358
2020-11-10,-0.030439523950928464,0.003158008416619968,-0.02996902709794687,-0.0014662061429907
2020-11-11,0.03428276511128973,0.008879773549392017,0.03544644422797175,0.0074283166469852
2020-11-12,-0.00782279522287419,-0.009398158664155,-0.004601503802882247,-0.0097007714499719
2020-11-13,-0.00018350164793897995,0.0097740625210421,0.0015692693267675202,0.0138443439896547
2020-11-16,0.0040905101277673595,0.01037901930627485,5.673325316494105e-05,0.0124823922419878
2020-11-17,0.010473355110198089,-0.0002157723759504167,0.0033691506226297906,-0.0053782072358814
2020-11-18,0.0028112168979179397,-0.009426761283796282,-0.01058579041931562,-0.0120350025737722
