Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,UNH,JNJ,JPM,V,XOM,PG,MA,HD,CVX,ABBV,MRK,LLY,PEP,KO,COST,AVGO,WMT,MCD,TMO,CSCO,ABT,ACN,CRM,DHR,ADBE,NKE,NFLX,TXN,AMD,INTC,QCOM,UNP,PM,BA,HON,IBM,CAT,GE,AXP,LOW,SBUX,GS,SPY
2018-05-03,0.2821946936496012,0.326730831231111,0.31181136728243763,0.3432913847232492,0.4392155617018907,0.390488906270837,0.5327448280447886,0.2496909542560356,0.25466836971828366,0.22301082603802916,0.2499929446874652,0.2544548827344636,0.21488693327058847,0.17004161814367666,0.2673422855987902,0.24636639185579312,0.21850468654731417,0.41772046151906495,0.21732429974514678,0.23168826873344692,0.18763513837752918,0.16598127597410384,0.21986405266108813,0.32507289326391353,0.2945929747062504,0.2541828861285499,0.22375373978546392,0.2989109307525555,0.2377891050370466,0.2860826639405095,0.3050709803009596,0.21784161007300862,0.3355148257192032,0.2763709723645629,0.4538990159084598,0.3276523149856667,0.46813086211919513,0.37643842175972947,0.33036477345712384,0.26830493057276944,0.37993409540007883,0.32939896905850685,0.20765811454573524,0.2700894053651743,0.3506780512042961,0.33453992347994,0.30827108673287934,0.3225071984542218,0.20730069978758872,0.26226515174371234,0.19128298471024602
2018-05-04,0.28839020366789186,0.3248745750506751,0.3110838767132861,0.340903330257243,0.44140228484957456,0.3876836219245954,0.5329908813021527,0.2534954378710954,0.2550011053960108,0.22396983010028718,0.2506880294040809,0.25468181262224876,0.21183968093287797,0.17337623021602303,0.2675441466869539,0.2472867491040388,0.21570733371194717,0.4149715917734823,0.21696431013726977,0.22926842122384397,0.19065807186693992,0.16777946729273452,0.21974431661110685,0.3277925657645715,0.29338426927201666,0.2620369579500028,0.22356138688485877,0.3009936296263505,0.23942442278077194,0.28695665467845294,0.30512168911609244,0.21547147376855189,0.3346943950599824,0.2784145586955638,0.45624137169388324,0.3203651483648119,0.47281545223477983,0.3772522089621802,0.3431173090273137,0.26839806239674596,0.3815925260836452,0.3272839369952796,0.20785213922854875,0.2711697791882596,0.35189564390320305,0.33566092179469353,0.30885652718054013,0.3250464197274533,0.21206026945306375,0.2625991182932278,0.19286710047613934
2018-05-07,0.28160694012587256,0.3063566310371067,0.2967638738525914,0.3259051811426938,0.43582308001127706,0.3749966213108679,0.5070687462766068,0.23641523288038713,0.24021892779946694,0.20990955384589477,0.2341508373281801,0.23304726624641278,0.2115588049696901,0.16955485444264917,0.24641183001490108,0.22264651289839094,0.20836326328605184,0.4049802379927966,0.212909707896808,0.21853973799195162,0.18230773789013457,0.15419764089665913,0.21440206278724322,0.32404010563291635,0.29203977008924664,0.24783452973813122,0.20538491364351286,0.28882065458679146,0.2243153949529406,0.2805349415655802,0.28200894175232416,0.20452759293282435,0.32424140203019747,0.26149951721397424,0.4408301098073789,0.3075844571875013,0.47112651163297997,0.3581929288697374,0.33527326440072763,0.25976397837763565,0.379770352539955,0.3136941947130147,0.19578960440025306,0.2638058728749593,0.3371065545345759,0.31805777456381146,0.2847762275300207,0.31025925557544515,0.21040180078407927,0.24955486173208002,0.17636784808587488
2018-05-08,0.2809973300843716,0.29781812310485767,0.2864359471164871,0.3255020989370078,0.4148412859356252,0.37134087006534294,0.5061234631928148,0.23148598543429896,0.2374703113192679,0.20375228191817135,0.23252567693536594,0.22961371019665008,0.21137594393563938,0.16993302666736107,0.24077380412224272,0.2208580883165458,0.20883786802575996,0.401082343146844,0.21425477646487037,0.21175375672517802,0.1827204436304465,0.1549784158885253,0.21367342946714155,0.32075011037116313,0.2921237342624429,0.2468715999093988,0.20523121817012846,0.2868288131621616,0.22330462389836428,0.276937900727281,0.2781109750568478,0.19881424543420287,0.3242672527721812,0.2448641795632424,0.4406081394851346,0.3026330573068027,0.47090019977950376,0.35469746905172833,0.33033431095946136,0.25891775973192266,0.3799327205764036,0.31344137894892193,0.19393176234139747,0.26233687419166857,0.33416716535206764,0.3115547288993739,0.2754085160139545,0.3063487748202234,0.20848859257029026,0.24820524562525667,0.17383299831986748
2018-05-09,0.2702388300112011,0.297959182128766,0.29188467254903877,0.31906580574383003,0.4148727455211986,0.37367710751459166,0.505991029848006,0.23265101110518024,0.2350885144289372,0.20399904272356148,0.23464528088195621,0.22730500040539012,0.21599623927952888,0.16794211210816326,0.2385999347689202,0.22130040721340732,0.21102681149585975,0.4027832096274169,0.21738448405777366,0.2119220720146018,0.18199139506298453,0.14938353653710318,0.21410784409909966,0.31136214635152987,0.29799407206369677,0.24390039198534325,0.2006301984420867,0.2824832519613393,0.224355753217198,0.2789000487967355,0.2772461027257852,0.19798680868481858,0.3242564999714447,0.24506357641643783,0.43658882899221085,0.3038222601565062,0.46996079693779375,0.35363195169987344,0.325332365016646,0.2611825582297283,0.3773639927580259,0.30830312786599384,0.19381627093520254,0.261556620499885,0.3334981267573061,0.31528779347067887,0.26811639268564147,0.30597474002566727,0.206969623515847,0.24961489018490862,0.17237809869271722
2018-05-10,0.27089041221292404,0.29818311436211176,0.29337403102248905,0.3169394047796631,0.4143394949944212,0.372691078054999,0.5034108531397369,0.232811904954785,0.2382538060881505,0.20644960533998527,0.23483306533270387,0.22723358398514706,0.22039310173278848,0.16972166621892443,0.2388149728656147,0.22139220236693896,0.2103376544098037,0.4044112226146491,0.21627718926131437,0.21551572129402646,0.1840151253212208,0.1504137902415318,0.2116394870563525,0.3146767327431574,0.2960217107242576,0.24329694469374522,0.20629857600416593,0.28124526345645984,0.2275514269477028,0.2789406288990427,0.27638400645520206,0.20020435118449426,0.3242220966287544,0.24502677314620677,0.4367501469461165,0.3061317071582491,0.47060782054178635,0.35315844566049803,0.3339968978853824,0.26154932953713794,0.3782079563297761,0.30835506605393703,0.19474451860120928,0.2626108540107411,0.33323597716427666,0.3147022443828311,0.2685011410680335,0.30492271086730366,0.20778546726967353,0.24926867833045413,0.17330713010409757
2018-05-11,0.26915420447247707,0.2968494962949812,0.291363493407843,0.31336144334632837,0.4104000035239671,0.3656143328339471,0.5040094313226655,0.23218428039487546,0.24073105396318853,0.20883199782690415,0.23017028561204006,0.22392077329576685,0.22050070790755336,0.16904755742507008,0.23753375098072044,0.2237110229785985,0.21063934804332293,0.4046848957276557,0.22317230116393394,0.216001188414146,0.17672031520797118,0.1503854514080867,0.2089325333697985,0.31433715138200813,0.2962085749878391,0.2412017294413739,0.20235197381364328,0.27928802134042807,0.22763961618353198,0.27634416809929496,0.275825007127819,0.19927559504138392,0.3227172961368945,0.23680692183985338,0.434394243257778,0.30494411556536183,0.466039719802714,0.35192648899738127,0.3326615956074919,0.25073925801513264,0.38010444055947695,0.3083697144557886,0.19295848940833676,0.256504613039236,0.3289349110318797,0.3133368713785821,0.2663476794989672,0.31020899564616383,0.2080573561937705,0.2422351429881353,0.17127119270085905
2018-05-14,0.2612152148459692,0.2942396026287481,0.28931031129718854,0.3131953800838627,0.4083448461663886,0.36564529311988836,0.501550155001468,0.2295448864985941,0.2421522183519371,0.20809894813740365,0.23000876816919913,0.2228158603145927,0.22057502485741554,0.16222612756583438,0.23711417765832893,0.2237610451462765,0.2106143692712915,0.40474247086101756,0.2199403839096117,0.2150496251256206,0.17235515097318446,0.14668197968870833,0.20292401296753537,0.31263265649225264,0.29550923230337534,0.24124203589778723,0.20121104362821404,0.26295340995825534,0.22510906850915607,0.27653367651372907,0.27123989669929,0.19798500455157148,0.3201919852527116,0.23691213719809154,0.4218382633719005,0.30380375699152945,0.4684862906395725,0.3514901093013261,0.33638136857265694,0.2519838450916129,0.378883817561551,0.30066272956433615,0.18821650771570952,0.2558632824007437,0.3280083160737165,0.31363481968999274,0.26634481295762075,0.3106455000509586,0.20709385308408318,0.23868816284133232,0.16930041100082766
2018-05-15,0.261952064709196,0.294254006664627,0.29210627856316423,0.3145219700790582,0.415575233073359,0.365307570108285,0.503969492422345,0.2302603482145863,0.2425170467307209,0.20615260816316486,0.2300706197129066,0.2226375541937615,0.22052733323077267,0.16209915655706839,0.23702962234486394,0.22570114796813298,0.21082245919266338,0.3999753094182978,0.2205988152611756,0.21506612627692023,0.17228135196981417,0.14689590473220226,0.20299128381096285,0.31285359847539435,0.2932878601546313,0.2389642444757388,0.2164511440879732,0.2630137147601672,0.22964827439793253,0.2763554000231677,0.27109157184337773,0.20432401744202142,0.32025622704557044,0.23767593258453223,0.4219431425052171,0.30515719512884176,0.4653662485647331,0.3534408120612637,0.3381496795118209,0.25208896751179427,0.37867874751080494,0.3008998788967552,0.18799221001615385,0.2558938503841078,0.3265062801177393,0.31240823893467135,0.2666522172713974,0.3111607018902777,0.20785738582057803,0.23927018228789873,0.16990738388836216
2018-05-16,0.2622373100291574,0.2939384645130863,0.29170368356299703,0.31374718107131405,0.413273993456236,0.36516831101827113,0.5044166022196627,0.2302331426965333,0.2416470919940315,0.20339792856820887,0.23014131624035208,0.22271788028391673,0.219191982853058,0.1608831058456723,0.23692909036110663,0.22639748763467354,0.20928171430643694,0.4004164145704906,0.21527517651174527,0.21194761588357633,0.1708527263702877,0.14042969944988876,0.20192146675670514,0.3129162634530457,0.2133957823542258,0.23879409686895778,0.21524767405498932,0.26312499223948516,0.22674946952700806,0.27598403766623425,0.27019708039444496,0.20385941575232236,0.32014015388395645,0.2421375584124409,0.4219546265367682,0.30734058299015404,0.4679359225597891,0.35296214118082275,0.3401072634092899,0.24397811538333605,0.37948077596568724,0.30082611493998995,0.18795826827761605,0.2560622240856957,0.32677473238603166,0.31256893654463425,0.26660694964009096,0.31097532266771727,0.2077159659947023,0.23859985833609607,0.169613711588096
2018-05-17,0.2624444407034565,0.29333382161961774,0.291092900243955,0.3134109004617356,0.4085475449279885,0.3646190167507398,0.5044864733004327,0.22937202424984376,0.24119505389948562,0.2042791915754692,0.23007263954907795,0.22123719303273884,0.21764541808161778,0.15958071607216945,0.23420514560042993,0.2229926183346444,0.20535109063561796,0.4005015116532727,0.2160642764655967,0.2121788868272193,0.17012782362297807,0.1425398480797742,0.2000186641509156,0.3129382579808261,0.20959909803835108,0.23904312349000803,0.21443944815235833,0.27228500722646976,0.22682676014430736,0.2760032013282858,0.2743633843177582,0.20365280702423902,0.31996668896794206,0.2420222976047589,0.42249808532411615,0.306210246196963,0.4646949914457758,0.35217589375820607,0.3399578103995812,0.2421176313723027,0.37883162446946694,0.30142463188104585,0.18802222949232472,0.255660956206997,0.326746521509717,0.31041192309105586,0.266800289853021,0.3109645895101651,0.20768344932888763,0.23879602066557717,0.1692891283472173
2018-05-18,0.2622922807233338,0.29332089476158607,0.29181019706668926,0.31364586026039143,0.4088316650697479,0.3647031197634864,0.49977538482356115,0.22981434341429874,0.24099241135125402,0.2044211184119733,0.2323974081383104,0.22122437122664168,0.21711313176207944,0.1589775944261161,0.23450005317935893,0.22256397152693597,0.20753952476227472,0.4007926970910659,0.21605142231169852,0.21199308166823935,0.16799518845744185,0.1423439033359609,0.20011824387421198,0.3142216354661421,0.20812550052856818,0.237726429272513,0.21760692953640318,0.2719561675964365,0.22772259857922125,0.27605720494006253,0.27286148781861497,0.20381149230834775,0.3200034221874078,0.24217913776899905,0.42180649684458654,0.30620107784161754,0.46505135091073074,0.3563455519814393,0.33866652326838526,0.24223282283778524,0.3787609581466672,0.30371078729015927,0.18888829935904128,0.25554325199345224,0.32429818989669296,0.31011537246838056,0.2668322673125531,0.30972486182397047,0.20593654866102312,0.23895146352006708,0.16936700863701606
2018-05-21,0.2604663611964973,0.2899843013081184,0.29114414887991913,0.31336417297692915,0.4079010797532595,0.36196756350324677,0.5021054273310309,0.22968757884339086,0.24095127145323533,0.2015178073948875,0.2292813427658014,0.21754712746195773,0.21401446654552583,0.16001643789279524,0.23260759037363082,0.2218022852258826,0.2034176240209296,0.40016863220892257,0.21710241739940195,0.2084153561974365,0.17372604705901473,0.14056114870230998,0.19735998893471182,0.31325300790184896,0.2094685976981426,0.2358325696025891,0.21683409473537088,0.2684282030318538,0.22681283626412096,0.2747989717080625,0.2713275242021821,0.20064663667080251,0.31287920800823926,0.24037207887320175,0.4207744897606541,0.3003663560528294,0.4636531009943249,0.34788272466628195,0.3364174472908339,0.24203805506411563,0.37215118131536457,0.31257417594039016,0.18970827527913678,0.25432140232030115,0.32380646456634965,0.31244264824484186,0.26597621105838426,0.31061066374892515,0.2043110133852257,0.23475743375635136,0.16688133101919467
2018-05-22,0.25770872595336286,0.28861384524312794,0.2899917841048265,0.31217529550394957,0.408085395006362,0.3616160593900275,0.5044049562946654,0.2148151703950012,0.2400526675651414,0.201199423311488,0.2283306874987992,0.2160175794405003,0.2122761988451018,0.1590575372259474,0.2315879025845294,0.22412266632747874,0.20218282486755476,0.3968184332547296,0.2130044177746784,0.20544781962126246,0.17204659818311202,0.1407255265944286,0.19509093036875644,0.31323416764574835,0.2107954145263355,0.2371448876374392,0.21592821524071165,0.26070640229662656,0.2266013091888695,0.2745113706582672,0.27058604177642787,0.19910974420189215,0.3122970064365537,0.23640343817470522,0.41732730103132637,0.29647542902141794,0.46014923911300265,0.3434971388502475,0.31322935527002904,0.23768469310970092,0.37162091339165704,0.31430440908605756,0.1888292545511351,0.2507376508817983,0.32523334500713086,0.31175632381874596,0.2598030674892022,0.31257949099159366,0.20139402316445112,0.23163699405680294,0.1652167592430994
2018-05-23,0.2577992065442485,0.2881596703283728,0.2871226598225329,0.3127617396485053,0.41021195629447865,0.3610277021327813,0.5049525216124456,0.21568459818031618,0.23974408127128205,0.20147316238388202,0.22728717206140242,0.21546332585534603,0.2092585378910123,0.15724379641288475,0.2304531992500441,0.22079493172871367,0.2009604708905142,0.39343106125192556,0.20784059933036161,0.2017906797235575,0.17259171468509332,0.13975188404204036,0.19294929290885451,0.3136875090084975,0.20835556050980603,0.23591161926129653,0.21371919227458364,0.2603415998216784,0.2270436875659927,0.2732515449578052,0.27352134308817705,0.19812133939590207,0.3124997926131094,0.23113874724674507,0.4230681161231691,0.29538947448344355,0.46017775980828074,0.34311717637462474,0.31813230652576396,0.22877053025637278,0.3733659972245222,0.31518566836067485,0.1859640242597355,0.24959444448159807,0.3245150840172266,0.3456279898569354,0.25677168382742815,0.37906342678805927,0.20103055807731665,0.23065999155636607,0.16331728839529813
2018-05-24,0.25778324729916213,0.28808322346463805,0.28606022595522934,0.31275794442829913,0.40868988216106394,0.3592903867565177,0.5033596507836857,0.2147604020160111,0.23289395329930046,0.200592806557712,0.22614525797708296,0.21525397495824788,0.2093445196828782,0.14945672939328014,0.23087443392522708,0.21861066764878873,0.2014772238723312,0.39404198323930983,0.20670553486117554,0.19634557865418517,0.17159371480298147,0.13856697473753146,0.19291943093968195,0.311667154756878,0.2059526560445333,0.2346814999483708,0.2126964093110572,0.26013179788919505,0.2278444493750736,0.27264019310165477,0.27349984211744016,0.19433345510949132,0.31252298741021795,0.22984870947682723,0.42356785282505827,0.2954778149379188,0.4566895923617215,0.3424841514539183,0.3160466120124238,0.222072143791438,0.37338536457119964,0.3148805185402126,0.18212299667044227,0.24956840356477428,0.3130470000414985,0.34634444806405357,0.25288160048050484,0.35598136804819214,0.20026216577620992,0.22907500575770454,0.1619993906798368
2018-05-25,0.25485074170419825,0.28720085625198766,0.2794734552401741,0.31150881861454516,0.39970824456646503,0.35831028555161604,0.4989797476944349,0.20766764604431942,0.23268356682372662,0.19663530281122507,0.22342508786469226,0.21073118186400674,0.2129294260548701,0.15026019623407713,0.2291830845336696,0.21640661624232313,0.21541294329703442,0.39455944613513494,0.205434156862357,0.19561983111518808,0.17120782066580958,0.13824031027305722,0.191796225719171,0.3151064008741525,0.2051962173283027,0.23314378725554305,0.21114935394905296,0.2566079122033533,0.2212666607947614,0.26546292550257405,0.2687211452925187,0.19026974109677347,0.31097325553251015,0.2284921554929239,0.42335762940387617,0.2935272058736088,0.45513328276037035,0.3367584564938028,0.3178035402464041,0.21991208285661643,0.3729660626881811,0.3065031511701602,0.17404098334368415,0.24836023986452516,0.30825559486121856,0.34602834392993514,0.24824529817795973,0.3535929767572962,0.19737738278064565,0.22466756725651582,0.15916940680748976
2018-05-29,0.25479695168263,0.2873577823109345,0.2801124457387097,0.3114420504372246,0.3981924102383025,0.35833109733948265,0.49971836252254004,0.21229493907636063,0.23416359141175067,0.19767597937231518,0.23981633112436881,0.2125540916900142,0.21300688388277506,0.14861768294747107,0.22966236697931,0.21700091679508354,0.21580898423186232,0.3948398562853443,0.20608884375770647,0.1952095630962912,0.17105936419502596,0.1382246617785247,0.1926916766306524,0.30878519087496253,0.20513166345453973,0.21305091254880912,0.2158906048837304,0.25667818899098815,0.2233532324912593,0.26686837787398127,0.26630961806309306,0.19326252403678235,0.30981362214557,0.2319267236222138,0.4179457190013176,0.2921855505408847,0.45582801241227117,0.3340202209552771,0.3198112869140826,0.22068399218825638,0.3699761149811828,0.3082402516432955,0.17698728112408607,0.2502561185963889,0.30495300875055636,0.35180012559360185,0.2580425376787271,0.34822002309393824,0.19718659414718948,0.2339100173785504,0.16069306990606588
2018-05-30,0.25484834105458315,0.2876880607945008,0.2799698009101201,0.31030635934192724,0.3994887933321823,0.3563701224941099,0.503518192528149,0.2165513854361366,0.23359326070481914,0.1990502240852374,0.24246506510770655,0.21229256030610208,0.22646503003210214,0.14908638833042706,0.22741236506892662,0.21652808949886423,0.22281282554433962,0.40201777280478185,0.2106004900437601,0.19770033670586296,0.1716561530420794,0.1397338275946659,0.19360917352267112,0.30703345368077317,0.2078504690227697,0.2104177604967752,0.21669487785709457,0.25577611551014706,0.22265593713622756,0.2683898378566727,0.2688216647003989,0.19170705075568875,0.3121414058404294,0.2326555106756818,0.4083926386827672,0.2922787196037562,0.4603746823881284,0.332976358816409,0.31925091987837806,0.22226525426753918,0.37083946082881203,0.30630319001225975,0.17957140951456613,0.24879975635564874,0.2988107143938038,0.34908742822334804,0.25840467391241556,0.34903730070705974,0.1973612010111816,0.2317615056160065,0.16127724131750193
2018-05-31,0.25498516624404755,0.2875704264590255,0.2830444407234248,0.3098856413394823,0.395857496420995,0.358826181341205,0.5048096899003365,0.21754245212696288,0.23463855578603826,0.19883574660581044,0.24359038559303967,0.21164309930371977,0.2265992936457169,0.15570109845143373,0.22787568092712368,0.21664148096263428,0.22347333679481315,0.40922969645005847,0.21071722704770493,0.19864243243035085,0.17191683488370665,0.13984325203188583,0.19426617749906314,0.3060638310092557,0.2102284913387919,0.2119523080519531,0.2157939808330126,0.255653784862337,0.2228609300640876,0.26820428516910355,0.26697043012406846,0.19609444448015095,0.3122855825149756,0.2331915835940573,0.40378600764285555,0.2920504160110209,0.4596694847280499,0.3317637663077839,0.31395424593033205,0.2278812290501813,0.3707039830738618,0.3074941890250048,0.1826400183259178,0.248966642533983,0.30059559401602315,0.3478468461159134,0.2585066116723798,0.35309455083891467,0.19955086141801984,0.23045237539244526,0.16170484710205704
2018-06-01,0.25636406677765144,0.2899320392761557,0.289283130101754,0.3100553784151011,0.3980509926387534,0.356920102458243,0.5069531544148665,0.21775099471218706,0.23489014458114593,0.20054856372886698,0.24520095029648487,0.21137370944302739,0.22002850187692213,0.15478194777097706,0.23362740686017489,0.2153122343674029,0.22374287374594728,0.40942282063614294,0.2130976188424045,0.19879057394085034,0.17177071425410695,0.1398871053349921,0.18921385554452316,0.30602278327193,0.20862529784590944,0.21148172631491408,0.21774129871671158,0.2597764428988349,0.22432112864913423,0.27130724149672153,0.2672443596923666,0.18712621646196026,0.30970784223738884,0.23194870241220336,0.4051942732127879,0.29565253722911583,0.46275602858273984,0.33770450852194384,0.3142493719781391,0.234669419457225,0.37142346737028553,0.3083096292108076,0.18454913880732707,0.2464438599510537,0.2997874236220236,0.3474160002647949,0.2583033944638573,0.352258359496753,0.1997341828418674,0.23200411170539884,0.1629486919538233
2018-06-04,0.2560201479975099,0.2901652274907175,0.28990471279661206,0.311179943100718,0.4016811075544285,0.356613446668792,0.5080798913748525,0.2175597007764089,0.23423502802815901,0.19460224476677934,0.24520755925570709,0.21377593105204373,0.22136500464315276,0.1546917325331646,0.2345970600620642,0.21910507447389782,0.22538999791612746,0.40772841133833,0.2177745304780544,0.19561927485271516,0.16570919146151974,0.13781699092833374,0.188550760467996,0.3063301058313567,0.21678339969663604,0.2101995617928083,0.21883992173084305,0.259723123684015,0.22437513798072017,0.2713763948753401,0.26871434027266533,0.18825910526361309,0.30974241780212264,0.23196182703843427,0.4039978634268095,0.2956132828415126,0.4632641359400746,0.3368287414019905,0.31358820401817383,0.24162347912795384,0.36827868002513614,0.3089511306374381,0.1842147873086972,0.2459020737404693,0.29884808360834025,0.35192098967354873,0.2586957634559909,0.35381276510333765,0.19919080333129272,0.23242240898735883,0.1629381235730892
2018-06-05,0.25427908941011634,0.2870015577057654,0.2842714671921791,0.3114647717358782,0.40041361695766853,0.3553513263102797,0.5092907115973376,0.20235924269625657,0.23425942673534084,0.19237212157452302,0.2375461493829771,0.21080733885059158,0.22145340795924995,0.15437181653828497,0.23110030341215756,0.21415098939329721,0.21496355564213337,0.4052866460865276,0.21903868035970445,0.19515849457357165,0.1653617020806782,0.13775565238257992,0.18644612139829558,0.3013699899279902,0.2166724527029039,0.20734100115284929,0.210453694077775,0.25521266828388506,0.2169451289165956,0.26866356026162835,0.269098354673599,0.18325320917193022,0.3073871616154281,0.2295530924192385,0.3943727931673565,0.29512783606058235,0.4600350762151671,0.33262818203402755,0.3109862737085915,0.2296570266028408,0.3685071623297497,0.30723462374056915,0.17961923884161393,0.24229904069451957,0.29224455473388833,0.34682432258674034,0.2535067558347321,0.3531808967537384,0.20208216378284627,0.22921061023581019,0.15893909142527748
2018-06-06,0.25373297193949024,0.28701369223122924,0.2842151265023395,0.31064183260731393,0.39895016769645514,0.35578631441912195,0.5356311935781258,0.20577695675780305,0.23480668749064385,0.19335390656478274,0.24282390165189308,0.21426141447239494,0.22321213400337261,0.15465275405011322,0.23365944792085344,0.2125336357101814,0.2149169450291014,0.4056198621977788,0.21944356267085255,0.19584354453330377,0.165998550869081,0.13828253514838904,0.18635651924675184,0.294337766528076,0.21621789846287348,0.21044957167112902,0.21309390965063899,0.25665156583613075,0.21757440000339018,0.2709953552420385,0.26952689263511503,0.18371233477047344,0.30735767422178345,0.22975191334547693,0.38851986245090014,0.2951775886670176,0.46973037605790013,0.3315627710389701,0.31250619517141887,0.22940867000058726,0.3683916570411586,0.3074952241610052,0.17840775908704035,0.24244743651855732,0.2919105616762111,0.34659677591552684,0.25397424121628753,0.35352811110912474,0.2069836713972447,0.23139881779655547,0.15986238168877565
2018-06-07,0.25285515427649347,0.2842481521288941,0.28135864693810453,0.31041818690255174,0.39897890668589253,0.3559740978484045,0.5356352137187705,0.2053137763132362,0.23218923807567937,0.1914813936853955,0.24190515439986307,0.21704027042275445,0.22261789129841753,0.15995387063066768,0.23630874412834982,0.2130721204020846,0.222184866893312,0.4045695088494128,0.21941991551251636,0.19589356504189054,0.1652178367801367,0.13826356240240567,0.19129883865250127,0.294119344194975,0.21637896441936494,0.22817337437293564,0.21258271011285165,0.2575977308684668,0.21745872889538695,0.2721822641410037,0.2728429739099111,0.18341830844831003,0.31224029835078954,0.2284835684290325,0.3884345271032797,0.29490746001488316,0.4830803036720091,0.33458688792939395,0.2964932327714081,0.22944344796507296,0.36902597971531237,0.3059909002264596,0.17872386439754814,0.24256157787037746,0.29169577400200986,0.33561528459375456,0.24900642115062563,0.3512755837850949,0.20667485755181825,0.22974454512036951,0.1592861544995135
2018-06-08,0.25295770109255894,0.28410876323583933,0.2809039844896944,0.31054411017830436,0.399004035396237,0.35521907513485906,0.527916576675229,0.2045172828081309,0.2317380647751858,0.18981360495808383,0.2409880620357431,0.2168661987639012,0.22094322778057282,0.1638157081585794,0.23590250087986847,0.21338678493458932,0.22084322947555807,0.40545273447187086,0.21979395328533138,0.19481035567360408,0.16732912731359917,0.13916895299306437,0.18837418704703923,0.29885217626986976,0.21635433952378694,0.22836544324384714,0.21211229991411634,0.2576260354429768,0.21716424495783068,0.27218685792159386,0.2723130499749267,0.18323733102076165,0.3128481121902756,0.22845613614522606,0.3872176960830006,0.2959864955974801,0.480987489800983,0.3362786679846138,0.296514428129172,0.2293065625009555,0.3738503598056812,0.3009643102060712,0.17810819350110538,0.24256971685019998,0.2915577120652066,0.3356883814463832,0.2484448026810707,0.35155908621031867,0.2074027236821576,0.22814295172807755,0.15900175808769446
2018-06-11,0.2530796759899798,0.28446559816051215,0.28128707401018466,0.31026196821506374,0.39929322417344676,0.356057420362889,0.5359840227433068,0.2043361858587078,0.2302896331592061,0.19050556284624903,0.24095128156673623,0.2171926190480672,0.22083278691893962,0.16388121609306117,0.23665058035710607,0.21356555600733934,0.22127726803575784,0.40025661622906367,0.21981726690016137,0.19497767333366892,0.16797285133860101,0.13929751579384023,0.188311243713578,0.29431261770462885,0.2163360350435475,0.22670197843580547,0.21185670661615705,0.25783276171884634,0.2170187000298677,0.2712820241098559,0.2719812074196346,0.18328785395025482,0.3129221440643112,0.2288206979005074,0.3871439080685133,0.2960859111142799,0.48391606542351046,0.33443095024390257,0.29663381658353905,0.22937630563237535,0.37554387592471455,0.30092069535288857,0.17791178618310283,0.24174620386457585,0.29060120588690774,0.3355102419365038,0.2483814687481821,0.35058960832295033,0.2064473438420861,0.22739714735265593,0.15898940228274303
2018-06-12,0.2530163613375855,0.2844052632166016,0.2800337974476937,0.3099380100579398,0.39944966867973575,0.3559338840891073,0.5389547384367324,0.20423175972331528,0.22961888266400202,0.19011977383212658,0.2411515546469701,0.21693451964258015,0.2212900263495138,0.16385434899966728,0.2365785768201843,0.21387269454795743,0.22146992889772027,0.4000910524097607,0.2195191027686485,0.19060074026355128,0.17016115658701284,0.13945557171840042,0.18831094917787242,0.27671969992020956,0.21255170624578898,0.2265592579173003,0.21089078461910185,0.25774288532384965,0.2163045850149707,0.2700529108271909,0.272976094344601,0.18318779561321907,0.3075436715980705,0.2283565585057826,0.38661961894295155,0.29607404272330656,0.483824018976023,0.33442052602659084,0.29565111278083644,0.22913105583199916,0.3749107064960919,0.30098337004972603,0.17773680261936362,0.24159219708220916,0.28995463526065723,0.33544175404442506,0.24749049989426825,0.3494083780344914,0.20612395576261064,0.22724255350420833,0.15899419013091987
2018-06-13,0.25142811221436084,0.2817927873378531,0.2728021660477294,0.30755124418098645,0.39114372302058936,0.325994115786926,0.5363046177088543,0.2023901698801339,0.22792250971108963,0.18317619503927846,0.24069114159918828,0.21572618796954826,0.22079079248560585,0.16491182497822066,0.23541711857055894,0.21280032591606174,0.21931759447383092,0.3999166800412783,0.21524272993111143,0.18445803519406517,0.16957956926828832,0.13954892552496695,0.18727430746606574,0.26439645508062887,0.2090239770379847,0.22221047903229935,0.21121387235260863,0.2555107576135558,0.21437563123902054,0.270017641914555,0.2722851638592143,0.1804470900680356,0.3064244406889689,0.22830073112806032,0.3940287592307999,0.29437634788521994,0.48585487358571466,0.33402468212206726,0.2860640216822873,0.2307935834299583,0.3739505304789933,0.3038545184554903,0.17647833276303548,0.23904151804187757,0.28657635032233675,0.3339220468499341,0.24734116447133134,0.3487604447540318,0.20497231757294274,0.22500113288358245,0.15653640547647268
