Date,return,exposure,n_holdings
2020-06-19,0.00021712694326816995,0.3016861210477684,10
2020-06-22,0.004190612884491832,0.311543028355513,10
2020-06-23,0.001227722824123868,0.3110320251820418,10
2020-06-24,-0.00595022752867093,0.32544396251023927,10
2020-06-25,0.003968433943872158,0.3158163506744172,10
2020-06-26,-0.006622682752300676,0.3156769298662949,10
2020-06-29,0.003076158676707077,0.31337155875128,10
2020-06-30,0.0076445143211606795,0.31374952991386357,10
2020-07-01,0.002503960342491094,0.514607600218143,10
2020-07-02,0.0047738948604803344,0.5180918958265137,10
2020-07-06,0.012624652988591773,0.5234657062861209,10
2020-07-07,-0.0023680787060338,0.5251499991219822,10
2020-07-08,0.0066542242256452735,0.5190856917836955,10
2020-07-09,0.00447335191588545,0.5260460483739342,10
2020-07-10,0.0031027633204898414,0.5934689167085182,10
2020-07-13,-0.009276860784103317,0.44999999999999996,10
2020-07-14,0.008017504141912485,0.7172987973652704,10
2020-07-15,0.0028626002251816835,0.6958939700277507,10
2020-07-16,-0.006836447148614306,0.7224685895935697,10
2020-07-17,0.0031955128512074537,0.6759713148861862,10
2020-07-20,0.028645062358095698,1.0,10
2020-07-21,-0.010848122056605115,0.6937843123242479,10
2020-07-22,0.007559286412721106,0.6474878448010237,10
2020-07-23,-0.011889572851660132,0.4285189802864091,10
2020-07-24,-0.004611645472812663,0.4097944659486478,10
2020-07-27,0.007615295636219869,0.6061599336547745,10
2020-07-28,-0.004755052831437132,0.4111898658440676,10
2020-07-29,0.00960120195300144,0.6065461236665122,10
2020-07-30,-0.00045572715961252834,0.6022177015532884,10
2020-07-31,0.002604610160519593,0.6006845255169494,10
2020-08-03,0.012013984259620233,0.6017182699704491,10
2020-08-04,0.0045754927511904115,0.6039171778522405,10
2020-08-05,0.00028536336571182347,0.6072885610490216,10
2020-08-06,0.006863949356453314,0.6096771062806405,10
2020-08-07,-0.009801631283769483,0.6067575459593879,10
2020-08-10,-0.005625252597037854,0.5826022396840232,10
2020-08-11,-0.013635151352892123,0.5939332249190028,10
2020-08-12,0.020795905030582477,0.5648785563032769,10
2020-08-13,0.001861603904495573,0.5163058459782236,10
2020-08-14,0.0006341688995380218,0.5252970233245456,10
2020-08-17,0.0098254175440386,0.525162797275057,10
2020-08-18,0.007042774417116115,0.6275725755221637,10
2020-08-19,-0.0036081185591324877,0.6544027274532713,10
2020-08-20,0.010630822595907403,0.6555820676306566,10
2020-08-21,0.004376287552035371,0.6850912865208668,10
2020-08-24,0.0006971658772421554,0.6994189871144307,10
2020-08-25,0.004652984636909603,0.704460715821668,10
2020-08-26,0.023355458884282306,0.7210949972320082,10
2020-08-27,-0.004863563056692936,0.6315387079077835,10
2020-08-28,0.0034697332345095173,0.6202088441426408,10
2020-08-31,0.007719828737433192,0.4136119974776298,10
2020-09-01,0.004187737034924509,0.4208464766418756,10
2020-09-02,0.003057847830022867,0.42094539511274076,10
2020-09-03,-0.014290457343314154,0.2534130389547493,10
2020-09-04,-0.003156207526678918,0.2324850998771704,10
2020-09-08,-0.011047190311999373,0.24074069699596712,10
2020-09-09,0.01398538413480818,0.38768589505888124,10
2020-09-10,-0.0082656420827798,0.40749239315861163,10
2020-09-11,-0.0013288790255930666,0.4313530937613545,10
2020-09-14,0.008626479832914632,0.4293229832287302,10
2020-09-15,0.0064283649881913185,0.4245643367506215,10
2020-09-16,-0.0093206929301199,0.42989103894537817,10
2020-09-17,-0.0043325631577225115,0.4148492477952789,10
2020-09-18,-0.003863483667404498,0.4137640040201562,10
2020-09-21,0.004625872480225325,0.42161093973727054,10
2020-09-22,0.004980637341839632,0.42137061223019107,10
2020-09-23,-0.014706166029960712,0.4193603312968182,10
2020-09-24,0.0011805220412005036,0.3919357729846552,10
2020-09-25,0.010783558432845779,0.4736342473809155,10
2020-09-28,0.007581678230649049,0.454011224292053,10
2020-09-29,0.0008126422126515168,0.4464276774017167,10
2020-09-30,0.005387982023286767,0.45648562283694705,10
2020-10-01,0.009543958084850198,0.4544131490764802,10
2020-10-02,-0.01568444688651706,0.44095073770857357,10
2020-10-05,0.011771853411906978,0.43443424743818326,10
2020-10-06,-0.008213858850925036,0.41815733025086194,10
2020-10-07,0.01063568614688679,0.4264573882559706,10
2020-10-08,0.00038713021352126785,0.43780071926677505,10
2020-10-09,0.008577301571587476,0.6776786667425032,10
2020-10-12,0.012910167875533098,0.444842149723803,10
2020-10-13,0.0013873095078265531,0.4329691361615431,10
2020-10-14,-0.005136031152644571,0.43610756748011337,10
2020-10-15,-0.004377273676741732,0.44816952921406805,10
2020-10-16,-0.0035204590845233446,0.4480763603335573,10
2020-10-19,-0.007934542350119029,0.4487177920672295,10
2020-10-20,0.0016259720261708273,0.43557700003529065,10
2020-10-21,-0.002912821294434111,0.4377055260914502,10
2020-10-22,-0.0034556385833923796,0.4806556867694895,10
2020-10-23,0.0046017329695575435,0.47550109733898954,10
2020-10-26,-0.004695112279092112,0.29509541642375786,10
2020-10-27,0.0036767065115016766,0.2968899196949872,10
2020-10-28,-0.012568806716979145,0.29567970711327957,10
2020-10-29,0.006358398744131596,0.2788486668686216,10
2020-10-30,-0.011847746807262765,0.28483204694488184,10
2020-11-02,0.0011866223557296066,0.29796739805184824,10
2020-11-03,0.005924816583375208,0.31988677299358353,10
2020-11-04,0.02303028727005133,0.5398380433293543,10
2020-11-05,0.0156427334007799,0.45007219581232843,10
2020-11-06,0.004824556929678437,0.6271551947773324,10
2020-11-09,-0.01726012614938923,0.42363905769890803,10
2020-11-10,-0.018332581424134606,0.6042407486208632,10
2020-11-11,0.019744826934141816,0.555842898953205,10
2020-11-12,-0.0024481698132962984,0.33828832782936996,10
2020-11-13,0.0006946636218969221,0.5088609410168436,10
2020-11-16,0.0011543682928318278,0.5103225836432161,10
2020-11-17,0.0027995239319077428,0.5182368041129713,10
2020-11-18,-0.0024772338734356672,0.5178531199733658,10
2020-11-19,0.005634734196361784,0.5182013195618896,10
2020-11-20,-0.00460624864536623,0.5181296734798823,10
2020-11-23,-0.0036833366575884435,0.5159327055950587,10
2020-11-24,0.0026920809849236235,0.5170824180742533,10
2020-11-25,0.002245801888803527,0.5176040393783501,10
2020-11-27,0.0025910519162594767,0.5404045298494623,10
2020-11-30,0.008391238998845262,0.5433540045623925,10
2020-12-01,0.007636862221782353,0.5636245436592959,10
2020-12-02,0.0012517703857250642,0.5601341627505215,10
2020-12-03,-0.001517871653135153,0.5614771641956556,10
2020-12-04,0.004710273406509355,0.6379592856666437,10
2020-12-07,0.0072757701823888,0.685568849729865,10
2020-12-08,-0.0013026258320063052,0.6788323782946784,10
2020-12-09,-0.019633356052971285,0.7854098077530045,10
2020-12-10,0.005459320464453453,0.7650033523971538,10
2020-12-11,-0.006515412706781642,0.9224003015631066,10
2020-12-14,0.01132072530938598,0.8962541322319331,10
2020-12-15,0.008270060107165118,0.8384578456885211,10
2020-12-16,-0.0003655800452697957,0.8162740295422415,10
2020-12-17,0.008203244931683224,0.8156235144754755,10
2020-12-18,0.0008934181242995127,0.8042231537266433,10
2020-12-21,-0.003954701399186016,0.5401772533014505,10
2020-12-22,0.0006346767987004178,0.8136712082377628,10
2020-12-23,-0.009164662552992937,0.826661993535018,10
2020-12-24,0.003240429231180407,0.7780698034883328,10
2020-12-28,0.0063277067373303944,0.7770005010098573,10
2020-12-29,0.0025160723898550305,0.7685451373549701,10
2020-12-30,0.00019522739399860674,0.7868314258736853,10
2020-12-31,0.004080147696634314,0.8042367195348812,10
2021-01-04,-0.0030944981921515353,0.5334434183308316,10
2021-01-05,0.006857897334346248,0.5305569260129895,10
2021-01-06,-0.006614345164795737,0.5250021989940551,10
2021-01-07,0.023880602880584783,0.7832697903886172,10
2021-01-08,0.008336179464000568,0.6351628207058612,10
2021-01-11,-0.006063705471644217,0.7562998025680037,10
2021-01-12,-0.00586481021588876,0.7326486568703744,10
2021-01-13,0.004480330028170265,0.73630206903371,10
2021-01-14,-0.007965662002542099,0.7626436235509495,10
2021-01-15,-0.00815077255184326,0.7446504286498754,10
2021-01-19,0.008390954249085127,0.7177973160319777,10
2021-01-20,0.023097741024914596,0.7169628563890671,10
2021-01-21,0.0040776162260010825,0.6076408647541591,10
2021-01-22,0.0018836501956173105,0.6142312630633212,10
2021-01-25,0.004420738539609407,0.6148159347901152,10
2021-01-26,-0.0028905859514319053,0.6438021185930844,10
2021-01-27,-0.01002634761590722,0.25449602693270096,10
2021-01-28,0.0014576289132824554,0.24331766065500535,10
2021-01-29,-0.0006673971528065976,0.24330767330978043,10
2021-02-01,0.006286844953083165,0.24302348379300467,10
2021-02-02,0.007374250608960271,0.40334963510026767,10
2021-02-03,-0.009508463650035968,0.6058364152577282,10
2021-02-04,-3.745754172237125e-06,0.5858303512001997,10
2021-02-05,0.0020011976068117932,0.5976500122412394,10
2021-02-08,0.007070678484046068,0.7096563637229815,10
2021-02-09,-0.00410896303846886,0.7146722151882091,10
2021-02-10,-0.0006112629580345576,0.721913821679985,10
2021-02-11,0.005380349642717105,0.7367176120434596,10
2021-02-12,0.004942503282501516,0.9794913854966448,10
2021-02-16,-0.0037970182511585537,0.7630872179549764,10
2021-02-17,-0.004588398359988138,0.7901296140893327,10
2021-02-18,-0.00322529737305431,0.7899959119554371,10
2021-02-19,-0.005688224245401567,1.0,10
2021-02-22,-0.034789754785518,1.0,10
2021-02-23,-0.00326698718471118,0.6093869028060599,10
2021-02-24,0.006714478759546192,0.617575493867008,10
2021-02-25,-0.014334910142593743,0.4019392019331634,10
2021-02-26,0.003177859020997318,0.3918969670726667,10
2021-03-01,0.015246233782890988,0.5853196749012042,10
2021-03-02,-0.008058599288538205,0.5434039915282738,10
2021-03-03,-0.011265851900133437,0.36419220222778087,10
2021-03-04,-0.009485905223641223,0.36594269419264586,10
2021-03-05,0.007047660513992956,0.5489541344380049,10
2021-03-08,-0.011061554846597248,0.3582252682796382,10
2021-03-09,0.024743738792538474,0.5320361705442396,10
2021-03-10,-0.0027117484340975335,0.4654883333708387,10
2021-03-11,0.013190829718824959,0.46574093674724426,10
2021-03-12,-0.002682511686166247,0.448023495008388,10
2021-03-15,0.003684613993022283,0.45180120432090853,10
2021-03-16,0.002056004289385224,0.604013709953741,10
2021-03-17,0.0007594484645924729,0.6027811326409819,10
2021-03-18,-0.012709251547185217,0.45231520618160953,10
2021-03-19,0.004990058939379637,0.4436160639291835,10
2021-03-22,0.009804512096271034,0.5887480526733628,10
2021-03-23,-0.0052350349882304545,0.5462297885827855,10
2021-03-24,-0.010910384432752334,0.5436258343401957,10
2021-03-25,0.0024108262157697944,0.7107246214568212,10
2021-03-26,0.016169526490867604,0.7477162545232303,10
2021-03-29,-0.002282447444176057,0.5307485898392447,10
2021-03-30,-0.005955285813807274,0.7421985581253345,10
2021-03-31,0.013472509559779954,0.7481967366978447,10
2021-04-01,0.011627369016456848,0.7486073675480208,10
2021-04-05,0.013294772148517158,0.7587795309517147,10
2021-04-06,-0.00308775415234552,0.7413165039508252,10
2021-04-07,0.0017043179709804515,0.7745635936687795,10
2021-04-08,0.008043349927024821,0.9013025294124558,10
2021-04-09,0.005690674143760899,0.9011763212062435,10
2021-04-12,0.0012357093261286503,0.9371500983119123,10
2021-04-13,0.0058181382186577495,0.9473037419299256,10
2021-04-14,-0.003908499834952977,0.9440466443052081,10
2021-04-15,0.014850689036915193,0.9277380124146921,10
2021-04-16,0.0019649703019684844,0.880724096267923,10
2021-04-19,-0.013504548527128932,0.9776792164888718,10
2021-04-20,-0.011003562889828242,0.8732936971278122,10
2021-04-21,0.009807305199574737,0.8357832400106898,10
2021-04-22,-0.013732005245458064,0.8366719100631133,10
2021-04-23,0.013589645056195617,0.8147024545312697,10
2021-04-26,0.00616492829277097,0.7877608364793375,10
2021-04-27,-0.004289732242854165,0.8276630118479179,10
2021-04-28,-0.004658723803172448,0.8215208971931637,10
2021-04-29,0.007471356501673431,0.8268213837987927,10
2021-04-30,-0.010343375517642152,0.8528997137636687,10
2021-05-03,0.0015200090862219386,0.8386667405903953,10
2021-05-04,-0.008630352124383428,0.8832216511899181,10
2021-05-05,0.004312510831566809,0.861578658495837,10
2021-05-06,0.00920938730817811,0.8576817188608195,10
2021-05-07,0.0110974557118969,0.852260358706942,10
2021-05-10,-0.013598835786733354,0.8295258301006047,10
2021-05-11,-0.007867779737284968,0.5865059131137352,10
2021-05-12,-0.011106344476237167,0.38864576148061913,10
2021-05-13,0.006852813804631521,0.5678185979600237,10
2021-05-14,0.015725705789710026,0.7985967072139876,10
2021-05-17,-0.004290851237963317,0.7417811658030407,10
2021-05-18,-0.006322991247145779,0.5797631168122375,10
2021-05-19,-0.002289810987897617,0.5930375111627754,10
2021-05-20,0.008394206843792454,0.610357863552622,10
2021-05-21,0.003150149974521704,0.6335513528261598,10
2021-05-24,0.009227972771088408,0.8958867140850596,10
2021-05-25,0.0002965744539233534,0.8808660861884422,10
2021-05-26,0.004539253309629284,0.8875513175810741,10
2021-05-27,0.011987847409151096,0.8917096587806399,10
2021-05-28,0.0019130907374397283,0.8669718918668476,10
2021-06-01,0.008583063600512805,0.9114835104981768,10
2021-06-02,0.0022192574780653933,0.8962621289278363,10
2021-06-03,-0.0029788694009513393,0.9389588840038573,10
2021-06-04,0.010386744773432724,0.9293648161148301,10
2021-06-07,-0.003999899710733844,0.9228774134855872,10
2021-06-08,-0.0012462325449868017,0.9412295060778515,10
2021-06-09,-0.007791760799339566,1.0,10
2021-06-10,-0.009443121998356608,1.0,10
2021-06-11,0.003304357340592745,1.0,10
2021-06-14,-0.0011990148173733621,1.0,10
2021-06-15,-0.004860641867664895,1.0,10
2021-06-16,-0.0026373267297693983,1.0,10
2021-06-17,-0.009012146434325664,1.0,10
2021-06-18,-0.014172201159057563,0.8743543081032712,10
2021-06-21,0.018839471258710033,1.0,10
2021-06-22,0.0019714249861555,0.9187631737639606,10
2021-06-23,0.005676475683156452,0.9463031117181164,10
2021-06-24,0.011893854182434717,0.9359078305672173,10
2021-06-25,-0.001668640132129602,0.8971962988790174,10
2021-06-28,0.002653837478502032,0.9414068504602126,10
2021-06-29,0.0025214274417432953,0.9402840387220789,10
2021-06-30,0.00784917174215374,0.9662850030611432,10
2021-07-01,0.0035785840835181443,0.9442736837612306,10
2021-07-02,0.0036250551410050734,0.9451313332987941,10
2021-07-06,-0.009312072065460851,0.9815325641113488,10
2021-07-07,0.0017479379769752299,0.9514342237500332,10
2021-07-08,-0.013325578153471369,0.9510841405525053,10
2021-07-09,0.0197723142793352,0.9077606457651027,10
2021-07-12,0.008430291883662335,0.8283188794834262,10
2021-07-13,-0.007417667417422428,0.8168189606170113,10
2021-07-14,-0.002530349912506212,0.7993784002486427,10
2021-07-15,-0.0007350927717072391,0.8049859950012055,10
2021-07-16,-0.012041599482656852,0.8078877662296353,10
2021-07-19,-0.014306653698081135,0.5931235494855097,10
2021-07-20,0.019964295543000374,0.789877391633804,10
2021-07-21,0.013312090462473955,0.7808383813404662,10
2021-07-22,-0.004237543481990899,0.7528726416871658,10
2021-07-23,0.0031355544686348705,0.7489404407629409,10
2021-07-26,0.0033509731335545053,0.771044890037583,10
2021-07-27,-0.0009452484823217269,0.7717560352102992,10
2021-07-28,0.0022152266556357673,0.7712119015324373,10
2021-07-29,0.007090451256073743,0.7713741988992164,10
2021-07-30,-0.0065858502575357,0.7734294812608329,10
2021-08-02,0.0001050634759039116,0.7635803344952149,10
2021-08-03,0.006959123173017071,0.7655985947162951,10
2021-08-04,-0.004423639153641522,0.7791842881244988,10
2021-08-05,0.008059361274569134,0.7728583022775047,10
2021-08-06,0.006559871109823512,0.8126181538036006,10
2021-08-09,0.00044104001731430593,0.900376339851462,10
2021-08-10,0.007182334589605364,0.9188559168277398,10
2021-08-11,0.005884666400928586,0.9336123457979629,10
2021-08-12,0.0014844119217263146,0.9346338215680211,10
2021-08-13,-0.005324475685214257,0.9375347818572067,10
2021-08-16,-0.007790525156583423,0.9992782313952119,10
2021-08-17,-0.013855541532919893,1.0,10
2021-08-18,-0.008525227782567799,0.854844171292543,10
2021-08-19,-0.01071087359691232,0.8983496355115849,10
2021-08-20,0.009686368776201632,1.0,10
2021-08-23,0.020981205533270042,1.0,10
2021-08-24,0.00791388776639995,0.8969817644824649,10
2021-08-25,0.010868696153985606,0.8835202946231898,10
2021-08-26,-0.0065658546952318065,0.8574643921864051,10
2021-08-27,0.013455128663947382,0.8481323849198613,10
2021-08-30,-0.005205311290771376,0.8283884245007617,10
2021-08-31,-0.0015507824988730324,0.8160556696283344,10
2021-09-01,-0.003937213988354097,0.8206224633195206,10
2021-09-02,0.003022183571309998,0.8220176655418115,10
2021-09-03,-0.0030576335941142558,0.8330975915492033,10
2021-09-07,-0.004155851557445162,0.8371780983556364,10
2021-09-08,-0.005853075563648573,0.83112725043676,10
2021-09-09,-0.0036566593092526548,0.8345991004260785,10
2021-09-10,-0.0034867489044536396,0.6318336773406752,10
2021-09-13,0.006936529141101206,0.8417940258583625,10
2021-09-14,-0.010826453819613434,0.8326039134770096,10
2021-09-15,0.00830516113188604,0.8185117627696031,10
2021-09-16,-0.004908988948830124,0.8530777851754148,10
2021-09-17,-0.006345414055979291,0.6517493909635717,10
2021-09-20,-0.009850132362606059,0.44760261765593384,10
2021-09-21,-0.0009868422756826626,0.6649679261847068,10
2021-09-22,0.01360660216231003,0.8137149944613482,10
2021-09-23,0.024460048677575112,1.0,10
2021-09-24,-0.0006363516113913329,0.8383499087159758,10
2021-09-27,0.004959031929262983,0.8505808839972194,10
2021-09-28,-0.011018192541314267,0.673807617557655,10
2021-09-29,-0.0009578658314491569,0.6521617929325125,10
2021-09-30,-0.008646231007672997,0.6523827527399351,10
2021-10-01,0.010172869654132525,0.6404009918864779,10
2021-10-04,-0.006780647196862634,0.6196976932540224,10
2021-10-05,0.008965165040009028,0.6132302213497516,10
2021-10-06,-0.0017330574874500505,0.6009266775268831,10
2021-10-07,0.010152963553028086,0.8092973650088333,10
2021-10-08,0.0016501054414648077,0.7927970239982086,10
2021-10-11,-0.006060564527237486,0.7978328202525615,10
2021-10-12,-0.0034318136190665265,0.7944319107109367,10
2021-10-13,-0.0015156537916551176,0.8232080302336025,10
2021-10-14,0.013274233270351639,0.8366210318324979,10
2021-10-15,0.010265443142979459,0.8071355607137659,10
2021-10-18,0.005962020664706145,0.8064860797147217,10
2021-10-19,0.005069133430553447,0.844401736836263,10
2021-10-20,0.002730959176636011,0.8484447903209437,10
2021-10-21,-0.0031698629811368834,0.881157007424569,10
2021-10-22,0.006696465951776699,1.0,10
2021-10-25,0.011673642252689395,1.0,10
2021-10-26,0.012999203078014103,1.0,10
2021-10-27,-0.0014078796251976423,1.0,10
2021-10-28,0.007524939292157003,1.0,10
2021-10-29,0.005055724346262567,1.0,10
2021-11-01,0.004743887744130982,1.0,10
2021-11-02,0.009296042767198146,1.0,10
2021-11-03,0.004046761996552141,1.0,10
2021-11-04,0.006898898577264682,1.0,10
2021-11-05,0.0032118449865579115,1.0,10
2021-11-08,0.0009403807574506056,1.0,10
2021-11-09,-0.004902769280085295,1.0,10
2021-11-10,-0.00495918810630725,1.0,10
2021-11-11,-0.002298802949885223,1.0,10
2021-11-12,-2.575036456562308e-05,1.0,10
2021-11-15,-0.0011909836769727468,1.0,10
2021-11-16,-0.002703399610436867,1.0,10
2021-11-17,-0.005652346586736472,1.0,10
2021-11-18,-0.005666066801035569,1.0,10
2021-11-19,-0.005616352316169593,1.0,10
2021-11-22,0.006462823819504728,1.0,10
2021-11-23,0.007842115379840607,1.0,10
2021-11-24,0.0016229971073136347,1.0,10
2021-11-26,-0.023332379278695855,0.7367265321618623,10
2021-11-29,0.008682794280555921,0.7752072418813412,10
2021-11-30,-0.010772674788873348,0.5042037694427053,10
2021-12-01,-0.001324690302772606,0.2921096847879596,10
2021-12-02,0.007102251352933182,0.511950574745224,10
2021-12-03,-0.004732125955974447,0.3010719009436637,10
2021-12-06,0.0035091551033257186,0.516828488830311,10
2021-12-07,0.01858837895205977,0.7740617264923502,10
2021-12-08,-0.0005835433009491399,0.8763656957117839,10
2021-12-09,-0.004765503017581233,0.6610882317845732,10
2021-12-10,0.006591332546559799,0.881954123311122,10
2021-12-13,-0.009588969491054545,0.6505090650378516,10
2021-12-14,-0.005332834780382575,0.6328490427584973,10
2021-12-15,0.0190974810280887,0.8383918284342531,10
2021-12-16,0.0002496632913838207,0.5638186111667359,10
2021-12-17,-0.011443258833288918,0.5690086829603743,10
2021-12-20,-0.008716103462142048,0.5542466883686772,10
2021-12-21,0.010154726986434562,0.5481262208385052,10
2021-12-22,0.01141066251041846,0.7201133200794257,10
2021-12-23,0.0055321707924544895,0.7088521967115883,10
2021-12-27,0.012324969038955432,0.7048353936709711,10
2021-12-28,-0.002523293237684684,0.80091438107163,10
2021-12-29,0.0008596403765864604,0.8065989488949117,10
2021-12-30,-0.00424083549658279,0.8490022631326412,10
2021-12-31,-0.0018686646644616917,0.8408527583439465,10
2022-01-03,0.01036431038097179,0.8441453687920323,10
2022-01-04,0.0017669898208173241,0.8382482007634419,10
2022-01-05,-0.022252484096088997,0.8384379077698507,10
2022-01-06,0.0016806111935983399,0.7753023780124524,10
2022-01-07,-0.009353234562110317,0.7751662491818082,10
2022-01-10,-0.0006767203503581257,0.7609816055446581,10
2022-01-11,0.009274869229248361,0.7696939542530754,10
2022-01-12,0.00026793562663814075,0.7736932499376566,10
2022-01-13,-0.011141303633076726,0.5866225263589046,10
2022-01-14,-0.00513347837129635,0.8356883341977298,10
2022-01-18,-0.012478734287243462,0.622702431160735,10
