Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,UNH,JNJ,JPM,V,XOM,PG,MA,HD,CVX,ABBV,MRK,LLY,PEP,KO,COST,AVGO,WMT,MCD,TMO,CSCO,ABT,ACN,CRM,DHR,ADBE,NKE,NFLX,TXN,AMD,INTC,QCOM,UNP,PM,BA,HON,IBM,CAT,GE,AXP,LOW,SBUX,GS,SPY
2015-01-05,-0.028171957902834888,-0.009195826485959513,-0.01905400132503632,-0.020517290123177045,-0.01689035770327907,-0.016061177117163372,-0.04204102817052724,-0.014547148860909909,-0.016470931199185634,-0.006984134285886179,-0.03104493990829693,-0.022073897357670846,-0.027361902497403223,-0.00475449703298414,-0.02812808330974148,-0.02098052268979067,-0.03997193373501373,-0.018819563400161665,0.014862496082667098,-0.009848823081105906,-0.007517953661856924,0.0,-0.011369356147357346,-0.015985251001281675,-0.002910978694908639,-0.01104435869513698,-0.013737174211788772,-0.01992037578464667,0.00022318566373202842,-0.016884462363442543,-0.018062191141504425,-0.009916010468370984,-0.004976403085169556,-0.01610033340978434,-0.05089696262761734,-0.01551975229804925,-0.003745314673225475,-0.011275979040025308,-0.004712296137201921,-0.03380856389866416,-0.0075289019044146865,-0.006925828070627693,-0.019055950717710157,-0.01573494199795744,-0.05278590143136874,-0.01835614938627894,-0.026446030021227362,-0.02392915909733484,-0.01915562697126294,-0.031223007233719846,-0.018059688395843154
2015-01-06,9.44170455967619e-05,-0.0146773230876317,-0.02467944461112903,-0.022833334564125174,-0.030318328801875793,-0.013473220172178224,0.005664237314159992,-0.0010884602864583703,-0.002018522327429828,-0.004913804257711818,-0.02592911044569135,-0.006443726658907134,-0.005316531711679451,-0.0045552502869575795,-0.002161552494054142,-0.003061490111796572,-0.0004627226952012009,-0.004949649681860735,0.03928316406047383,0.005045182292635397,-0.007575014658798174,0.007593556024873882,0.013214579736296583,-0.022743633093486038,0.0077061280928565346,0.0018429983311165632,-0.00933846509759828,-0.0003696705094363706,-0.011356141888306137,-0.007213126267752723,-0.016675250090253724,-0.006833936864033774,-0.02014454723552117,-0.005882178232942348,-0.017120567115699092,-0.016524138049929582,-0.011278184369081234,-0.018637410317407843,-0.01420262185211596,-0.020680533508219745,0.008580805650816314,-0.011778340884990413,-0.00233952152927297,-0.021565920664769922,-0.0064349328386204,-0.02154471024210003,-0.021312001828053262,0.0022700755337297096,-0.008136693352139068,-0.020229269553941553,-0.009418959509223002
2015-01-07,0.014022036606874622,0.012705500969009575,-0.0029409785575679193,0.010599740338593344,-0.0026055063067802475,0.0,-0.0015619306272327549,0.013892730834912603,0.010210553152979251,0.02207573070237201,0.001525925924638516,0.013398393536871334,0.010132799260598402,0.0052453699260441855,0.015555502442276437,0.034274535362554426,-0.0008327881632196332,0.040416334441960355,0.02138591841513371,-0.007027518573194502,0.029240938477723688,0.012482921960414117,0.01741228709687004,0.027012920471841895,0.026532517636594255,0.017424354935914543,0.029957003360776335,0.009241822114431919,0.008107914750532519,0.020989470998082238,-0.004720265110835675,0.0060507198396255735,0.00822347711744098,0.02065647390903802,0.0051918277343949715,0.017960409352356654,-0.01901147853960916,0.020975103985893417,0.011663080771233236,0.005524370551807989,0.007521638351716042,0.01552559964005118,0.007238189746700874,-0.006535459593457582,0.01549676374664788,0.00041551180042675995,0.02184022091982274,0.029744816362782922,0.02461164740524091,0.014902799337945805,0.012461218756833592
2015-01-08,0.03842216730816461,0.029417945882108,0.0034841625516437436,0.0068360190164749035,0.03761766633571484,0.02665786915620072,-0.0015643062581811584,0.01672481295480166,0.047733475948920745,0.007862603272928759,0.022346437545763376,0.013412430305566936,0.016645085049185937,0.011435766422769111,0.01555432726517636,0.02212401015726817,0.022883247992258715,0.01045885342495545,0.020126711697550537,0.023688661805166822,0.018174336024279647,0.012095310638542633,0.008592168932513244,0.04997467231105013,0.021106214639500687,0.003723194791361406,0.010393106061709068,0.007692586241994315,0.020554002333037058,0.015248889078151029,0.029158738679410767,0.015448060392448726,0.025453488160008142,0.02308375616940528,0.022188199808052644,0.016315419374072437,0.011627896231359847,0.01860057686469041,0.010579131577422851,0.03748354918145713,0.015053553205930825,0.017682016558949076,0.018218812118850902,0.021734973367046884,0.010249318670562113,0.012042902389864718,0.014175023140777121,0.021114080821430514,0.016137225178134873,0.015965537388384243,0.01774537562192502
2015-01-09,0.0010728178168957214,-0.008404927573219756,-0.012211370164683544,-0.011748610100441481,0.004027944828800756,-0.005627878981439349,-0.018801629106854012,-0.012551984922860249,-0.009359835350766343,-0.0136286678884886,-0.0173868402428371,-0.014823392229077359,-0.0014097967415968027,-0.009330793988557518,-0.012744116964616858,-0.017147552404064736,-0.019925702984567417,-0.027354687844765135,-0.00461393389592657,-0.013264024635044502,-0.006770661389188248,-0.011032121903371661,-0.015388763350502321,0.010694414362665938,-0.012380256139411405,-0.012187351155164006,-0.003991550538851141,0.010178353303657461,-0.010507839954171372,-0.0011119836268561611,-0.007339085824891289,-0.006735851170838969,-0.01481077699086708,-0.011023824873716559,-0.01545768783672008,0.000560297978402513,0.007662919597304585,0.0019080507885718134,-0.001207893286568562,-0.017936402825202813,-0.00265275745526794,-0.001972486190346401,-0.016600738453955266,0.004354965652705989,-0.011948694710078867,-0.013951351529531308,-0.01266691301404066,-0.018811020842155912,-0.032731707564580326,-0.015346444822869287,-0.00801403401930667
2015-01-12,-0.024640839096468303,-0.012502916145869847,-0.007309382205833104,-0.018590241168821242,-0.012537468393002293,-0.013120654461399095,-0.021532914950603166,-0.007961480107631314,-0.01128065808738199,-0.003430545282121389,-0.008594654867287166,-0.0019571431327765065,-0.01921852081944464,-0.0036560505688721934,-0.012790002385996257,-0.004480669181558539,-0.021532351380027515,-0.00030409035848710797,-0.0041564346391680385,-0.007292401897306511,-0.004131111145460276,-0.009063166338964646,-0.005581781433153021,-0.016586685914282473,0.007498998419821268,-0.0021455064477529096,-0.009633833590235175,0.009355686350783321,0.008407090103768056,-0.003007497697861128,-0.007393545387277656,-0.012392980609142956,-0.010022183017969422,-0.001354049861195472,-0.03176537000434754,-0.008955321533894889,0.0,-0.004352431584188965,-0.011421661634815727,-0.00878461413411702,0.003989600528857995,-0.0050934526914090394,-0.004851851488397507,-0.016780618967175864,-0.008670902917133572,-0.002081017267634433,-0.01017405838661778,-0.007024661506530361,0.005514788283059957,-0.012170162344773305,-0.007833445473603984
2015-01-13,0.008878768085890831,-0.005149958224894169,0.009536114520287686,0.0114272047823194,-0.0015237572336047611,-0.003519495970844999,0.010088497728839352,0.0023604404262005385,0.0050706012868870776,0.001720979050704008,0.00016996992900031316,0.002922583081977903,-0.0036530490765811496,0.004225498505346259,0.0022794284784426466,-0.0066078718095946565,-0.015867200241252433,-0.028803086682502865,-0.0017654733177422388,-0.0005764409533499659,-0.0007265268263976221,-0.00023461493720589033,-0.01003402325185665,-0.005622617262797225,-0.007887157987017335,-0.0019354648054451529,-0.0012454309949955222,0.0017828310427299154,-0.01610071560003512,0.003574808846035449,0.0041573303411612805,-0.0014206321973621039,-0.00745228329897496,-0.008867129405989105,0.015556754615403401,-0.006211895912224374,0.011406832731696515,-0.002732110342127503,-0.008155131804248428,-0.01877640401020053,0.0006019891491297891,0.002292380035977315,0.0071102945773966475,0.0023648474766007066,-0.005984639623276666,-0.0050040016623784656,-0.0030173912055027063,0.0001473309839941095,0.007977235675963978,-0.0007561682758860933,-0.002812448145572355
2015-01-14,-0.00381034840481953,-0.008628500414218254,0.008230325647544667,-0.00498748937494764,0.004069300930211739,-0.0022236083555096098,-0.05659733676235856,-0.005449758002984639,0.0025225541525275563,-0.007254487689270284,-0.03450012246904566,-0.02001699308584659,-0.002889050108775826,-0.0034320897230066816,-0.0010772274660395542,-0.010508335442991568,-0.0028787766185575103,0.004890055746183064,0.007236077398367291,0.005477336979574421,0.0033212095067516323,-0.001641867000796604,-0.012615883154088237,0.007896062541285609,-0.030231984683048885,-0.013896319726305562,-0.016674393349861094,-0.006405704642723942,-0.007397477692309029,-0.011688268534166601,-0.012420155690035406,-0.015767454273441284,-0.008499766330190783,-0.013682743430719402,0.0013899247721127495,-0.001515812722686305,-0.011278184369081234,-0.004109767433750577,-0.010278660082896462,-0.004203135877669517,0.0038505077416284283,-0.006022953832976241,-0.004639229833617864,-0.0064409788809338675,-0.003473360322670316,-0.003352648224172139,-0.02420708657141135,-0.006925730747986858,-0.005564879365272057,-0.025415176334795064,-0.006037579792339209
2015-01-15,-0.027140229717895648,-0.010443540334272305,-0.003794975596348449,-0.02155010661563239,-0.007092163774702009,-0.029234200734508553,-0.004255528597720826,-0.001623633346449882,0.010935947574252092,-0.01451914992998582,-0.032037079221877596,-0.00950840306951184,-0.008691649512498678,-0.0014455959236062688,-0.014498440567603632,-0.015880539317721376,-0.011838591063426773,-0.012715848696679632,-0.01213303260595866,-0.0002866824185357997,0.0,-0.004229611656795473,0.0,-0.020020911072622938,0.00889044699175967,-0.0017480040879517267,-0.01640255170944316,-0.018266729621511102,-0.00745228963050748,-0.006871364721099504,-0.0373799214518129,-0.011925055623219105,0.004286370351685775,-0.009604445410841711,-0.0014803364378535022,-0.006070792285014837,-0.04182514400300241,-0.004401591710325392,-0.011631096795949647,-0.005028465552423977,-0.007192068334398338,-0.0018406896243500226,-0.016010411356239374,-0.007894369488098962,-0.012299173790025986,-0.008410403552802759,-0.013666799090335524,-0.015432947496985316,-0.010444781317547558,-0.009654306119246225,-0.009160232017861092
2015-01-16,-0.007770067660986646,0.016710626722301836,0.012797294947701765,0.01320786597364454,0.018367337627336333,0.01525986001013635,0.006254228739435819,0.011044889975529992,0.012540690984806702,0.015123221380318963,0.01709427599134483,0.007189912714194113,0.02428063079576903,0.015468947937462119,0.018845190017316327,0.030788931100374395,0.02386301865416529,0.0262363521358433,0.018584080775394973,0.01347840427652014,0.006413906396953939,0.0035394779079052086,0.002943183145491135,0.024673980258597794,-0.006981090433905823,0.0012039191330373011,0.009345016404297413,0.009850633603842196,0.012286430171626117,0.008166132452086305,0.027762473401445442,0.006216966281694658,0.020486590164322305,0.001939403801578754,0.04194459828768693,0.01717896191673396,-0.051587252780272874,0.007184114028077948,-0.001260567038911642,0.009927690046864335,-0.001449438075384113,0.004917937189072186,0.011430629248186275,0.01662702978199726,-0.005456052963196956,0.00042383002914014867,0.0018630972180526673,0.028281908663052135,0.012942928747999627,-0.007059054349446869,0.013113931923075084
