Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,UNH,JNJ,JPM,V,XOM,PG,MA,HD,CVX,ABBV,MRK,LLY,PEP,KO,COST,AVGO,WMT,MCD,TMO,CSCO,ABT,ACN,CRM,DHR,ADBE,NKE,NFLX,TXN,AMD,INTC,QCOM,UNP,PM,BA,HON,IBM,CAT,GE,AXP,LOW,SBUX,GS,SPY
2016-03-02,-0.2448404400640959,0.28933162831312353,0.3316920394524123,0.4945269541137358,0.33776815822429995,0.4458541812305563,-0.013128935635943528,-0.11834434235901958,0.04361099267751056,0.04276227842804037,-0.024176679219092057,0.08632565035839912,-0.10616817958422886,-0.014701242786033686,-0.0186485194341639,0.11188148229830985,-0.1604170943526556,-0.054954258065104455,-0.10108120297938006,0.13572642655167355,0.03573831260369187,0.034490409064622085,0.03463282536356105,0.08671538717403005,-0.1678437697497499,0.2812756001172865,0.012111929229720486,-0.18004172881911495,-0.1653140763453661,0.1951869564723694,0.02225554814296027,-0.006372645855730719,0.13444743681216287,0.2993145215109074,0.38743670451065726,-0.07331267594294921,-0.31847132693981794,-0.07562356655786051,-0.3378620410448715,-0.37152330354332697,0.13570838697286258,-0.2036976975725212,0.004342000021835046,-0.20506483521828978,-0.21144067387788712,0.13534767635493972,-0.3219547817067637,-0.016494803420031512,0.3184071636096535,-0.15694926451737412,-0.06382125394177962
2016-03-03,-0.2553909201302843,0.2554143016859858,0.35028457388816014,0.442568980167501,0.26687378802727335,0.4166871395891176,-0.09711522005101625,-0.13262490659361426,0.01686037320523881,0.04018335322686761,-0.05695095937042716,0.07808286427933853,-0.12167512041254025,-0.01627572896220475,-0.056220803289269594,0.11355132116003186,-0.20028457102490493,-0.0727093369274866,-0.10000699023243831,0.10092375139861831,0.031224409395099517,0.031829097443861754,0.017201906656603594,0.04208007783724543,-0.16784845129860448,0.26800587112907515,-0.010912116356087798,-0.19703212330261455,-0.1762881253486377,0.16662409300016634,-0.005548589509591029,-0.014106062971139921,0.13293829782236455,0.2927037988470538,0.3632841923187793,-0.10791983216696688,-0.3475409702792085,-0.10674021072418316,-0.37546984031850683,-0.38208548057326985,0.14226653242387388,-0.22407739024341744,-0.007889345201654407,-0.20919396691788805,-0.2266090459498442,0.12821577118877747,-0.32428676291381875,-0.014176907500520142,0.320844545326497,-0.19217301839079148,-0.07680151665263091
2016-03-04,-0.22785858095279543,0.2340841848073021,0.288856747362757,0.3693370071461515,0.24924626673086525,0.3876373312677137,-0.1353236953899568,-0.13569765867532058,-0.001737265320319703,0.038637088593898694,-0.048676573797988065,0.09096186929272343,-0.07118116311412093,-0.008774839524901767,-0.06154660936882317,0.08947728115275866,-0.1635921896036513,0.03555412836536642,-0.10797565577857893,0.09882717664294693,0.03796468408541376,0.041085688433746936,-0.021717569651706903,0.01817033252018896,-0.18496278845051317,0.2569291938877145,-0.03666795111819887,-0.18670377787695014,-0.1807376035689312,0.13308738829935773,-0.003811481537731587,-0.00892403148813048,0.11918080373756856,0.27913400737167904,0.3582380837534893,-0.11509342447410487,-0.30536915436450807,-0.10252956034757243,-0.3533320263582088,-0.37797763487951186,0.1543537034150615,-0.19598155500995695,0.006113498012364271,-0.20650464293510884,-0.19128863203254376,0.1382970033465274,-0.3229865952638916,-0.08191412424641431,0.2874994533784452,-0.18870773962180876,-0.07228217817416704
2016-03-07,-0.22282214500988873,0.25208191236550936,0.27427135305526296,0.4108763988469897,0.26686874269018035,0.38095233065535505,-0.09567766830460778,-0.12279733265273751,0.028209167302089888,0.061189625766169264,-0.014629936919812847,0.09991464692694119,-0.0429562409472839,0.00984324425894334,-0.04221979846476731,0.0794880996995273,-0.1523614346448573,0.05677149389947611,-0.11662758128828099,0.10687277192044253,0.035267306979493096,0.05842301068120559,-0.034108571671318644,0.07717465034480053,-0.17342496206580726,0.27399883261365066,-0.0008731887058018861,-0.1606126247767906,-0.16439608234208458,0.15743097848990595,0.04089211238206558,0.020749940154204838,0.11360409041781527,0.2513439635412118,0.3828281621815308,-0.08634441824213246,-0.28424662343778684,-0.07456058707727653,-0.34524107740304333,-0.3394202482570321,0.16923651759902425,-0.17731233460272378,0.02244620983530843,-0.1741310063856223,-0.14163551414485331,0.1767763288241635,-0.31249173526443486,-0.06134178426183645,0.2799561566459525,-0.15435992946765242,-0.05757219471161745
2016-03-08,-0.24679207602723696,0.1939661890640274,0.22584929009023869,0.3264212433176541,0.18378152980357854,0.3100451048444164,-0.14815588947979763,-0.13392189605353622,-0.011803377845681307,0.021261248736226257,-0.03526219070152614,0.059783350202622376,-0.03466131849702736,0.010841566362137511,-0.08515161782523795,0.03057015717650091,-0.1746437933960907,-0.009218654611075405,-0.10884997270923136,0.08884570762004884,0.035923667065240306,0.05950094955606855,-0.03666597614264788,0.021919570668534227,-0.16912430037511983,0.2112283587842132,-0.033909777047292256,-0.195744621990236,-0.1833818545287872,0.11359428212004263,-0.10644482200565197,-0.006045836909312485,0.01629663336446896,0.18260840642430765,0.3004734558381277,-0.1228117396436249,-0.32423209079825555,-0.08428644904744254,-0.379176163646886,-0.3477388854321214,0.16929960692321333,-0.19289249612717863,0.0057201517373248745,-0.17992403826464043,-0.14753924901215765,0.14109022377939406,-0.31924440206169913,-0.09980802246274578,0.18596890944270594,-0.1590575761969829,-0.07934164055081061
2016-03-09,-0.22278350779423262,0.1990590323411774,0.25776554478578095,0.32093856975746515,0.11043291513678977,0.2862668419765797,-0.22241484953923274,-0.11460299868927226,-0.005726449271257206,0.04785474538622547,-0.03121674122160578,0.02748162150704414,-0.011191423622489594,0.04806985056112989,-0.08559623816565132,0.008500946096545503,-0.13501961809173002,-0.018808080773495828,-0.10818506775049153,0.09958376402469704,0.05575114409245452,0.08306029912491764,0.00033517648525660526,-0.0143216791063564,-0.16217631379341002,0.23601293419787983,-0.035579200467251715,-0.17466089544112962,-0.1706011529658532,0.10287512567395396,-0.15228977762404639,0.000164194426062636,-0.014077090708489837,0.14940105319929908,0.34059658894745315,-0.08418131293425046,-0.3390411311230299,-0.06198200869454917,-0.37394921619703203,-0.3251064167238408,0.18925857320537198,-0.20121429184093353,0.019280896178950346,-0.1664456955349506,-0.1580164189192802,0.14732846148890477,-0.32747539825197125,-0.11684632366392866,0.18934426170513974,-0.17494415781728978,-0.07675735325097466
2016-03-10,-0.20851737685118188,0.19732855172530583,0.26153081915896026,0.3158009489627942,0.12820727186754888,0.28322814742125324,-0.2347992469842155,-0.10959286777148924,-0.0010824581029323932,0.06043826944908459,-0.04151839307242622,0.03773289335703223,-0.01268231715702528,0.05025530713481863,-0.050646609331590375,0.02199371302819575,-0.17097579068436863,-0.02153032975486424,-0.09382945852841362,0.09802263895235641,0.07306979601746022,0.11574507433296177,0.011784843343964901,-0.028138943999111987,-0.1667363676484407,0.26369251784998027,-0.022728281598456412,-0.17320013954715252,-0.18308622039115663,0.09752982755558537,-0.09971706671475189,0.016006625889972037,-0.02841736089203184,0.17703537121488644,0.3696584970143977,-0.08925621479519885,-0.33098590366898506,-0.08057997278056472,-0.36360259086709457,-0.3126755887238386,0.2151614930594663,-0.1985869665453468,0.036555003576461687,-0.1803021425679182,-0.16429473164770414,0.15089422935505237,-0.3274142020062646,-0.10863035074675842,0.20543386848092116,-0.18701263977987814,-0.0745406365678748
2016-03-11,-0.22846533891559595,0.23604273087166283,0.2596003402641842,0.31060283816984646,0.13597794009454622,0.279614703416903,-0.2480766107890977,-0.13104960923903086,-0.005933056637914547,0.04194061773634106,-0.07055051462378714,0.04628525575716558,-0.024005803116155744,0.028447322287594945,-0.059776586196058634,-0.0005698904065373211,-0.16069709235344076,-0.05838602936556059,-0.09611181917333111,0.07829731724130329,0.04269987776838735,0.07479856588489109,0.0014224979019119566,-0.04348199530617014,-0.17929642226414344,0.2524029926031135,-0.021002530424614196,-0.17772854847186526,-0.1949675814811711,0.09116375382451869,-0.09530407513746098,0.002110187393898455,-0.02416024172760245,0.19234567785662127,0.38104491138983043,-0.08879564333090384,-0.3333333189360761,-0.05433670838255611,-0.3649543034300081,-0.3192828755303485,0.19057490567737423,-0.21284656549270276,0.017054182769210335,-0.21186736961264097,-0.192657550747508,0.14218586309013093,-0.3490471049328554,-0.13209218541446355,0.19574621108355683,-0.2171321063533127,-0.08694773014321722
2016-03-14,-0.22779394373507234,0.2247957643903471,0.2773240423465604,0.3595445462529745,0.12867706053180084,0.3057012526372631,-0.20251222015259196,-0.13113846442127786,-0.027757333481303603,0.048143221424092886,-0.10617693077188195,0.038760693198997,-0.01684540016598668,0.00997335228416274,-0.05747898072321611,0.0012022043750861133,-0.15459924261674718,-0.0680305724547523,-0.10899720670751734,0.048971851069713246,0.050262301323416914,0.08897736218710062,-0.006983999353902592,-0.05831054089069754,-0.18515961288434024,0.24248176265312082,-0.02894745352177086,-0.08877999101106404,-0.20758439681157626,0.08619341678357006,-0.08297227171055588,-0.01278742320452797,-0.03452718642545771,0.17799243554872723,0.3787637628678737,-0.09385519483712401,-0.3236363584345038,-0.05864475586364959,-0.35760284286336375,-0.32810946979948497,0.1950938077719837,-0.2641489285276315,0.019381521356146125,-0.20867856151923891,-0.19247484112370583,0.12380814069912183,-0.35615829533146715,-0.13199940165310842,0.19212422321629674,-0.2494973127757264,-0.09326422372658016
2016-03-15,-0.233834996742864,0.23937028416119688,0.2586175523161547,0.35818940475599326,0.1343674400526067,0.3066479902001691,-0.2282064836888804,-0.12268796360802747,-0.04432575749226375,0.030169591310773125,-0.0450401612033271,0.052498691182000456,-0.009692029322740048,0.0025567838992812675,-0.036112725076977714,0.013334719854074528,-0.1424853275030994,-0.07867699038354159,-0.12011835198467369,0.029389297331618325,0.05485826258935389,0.09651192568340705,0.001793647041487878,-0.05193148597703179,-0.18820880945906537,0.2449179309209708,-0.04547916173892108,-0.08469765175569088,-0.20643925225100435,0.08807980608021881,-0.1016106895261415,-0.015566904371963064,-0.02119243742250554,0.1790750413285418,0.44986604895517557,-0.09926597058100695,-0.33695650389905085,-0.04153578167234051,-0.3472308460223865,-0.326286713948983,0.20112208793577913,-0.27293322194555814,0.022583971556548565,-0.20174570865673813,-0.17727839650428356,0.13833109859210935,-0.343958258622436,-0.12694283907090564,0.20272960803000406,-0.2308765851101151,-0.0867717182352824
2016-03-16,-0.2251933531262319,0.25861306135549467,0.2869926822098052,0.4011077309362583,0.17558709790581184,0.280367866770419,-0.20315304613794238,-0.11184803068329019,-0.008167027593029341,0.0473538640339759,-0.02697939607587241,0.08082140114229586,0.0006580300196514788,0.01714103426528535,-0.013234231214478531,0.048709708022793397,-0.13824507413312515,-0.07195669548499517,-0.09637551552337986,0.06258150304967791,0.07084518137287121,0.09688037101290559,0.004626063051097251,-0.010373564910157285,-0.1850884535777897,0.2709341056874244,-0.03388034951633856,-0.053068935734014167,-0.1752993901660912,0.11434995893629551,-0.11591410837314986,0.008792139944042043,-0.009791694361450554,0.20645410779779816,0.4894150625765039,-0.06886083093979045,-0.33935016046345134,-0.029293892767896512,-0.3136771373042566,-0.3055646556075913,0.215417718201379,-0.2504589741109424,0.042893965494141595,-0.18991596424281043,-0.13398037287752218,0.16892928653154615,-0.33388376833992817,-0.08190123920852954,0.21019753789793816,-0.2101917600562615,-0.06858922612235552
2016-03-17,-0.22208386545692138,0.2670694131214628,0.29286779780406946,0.4237351371304048,0.22478865369719014,0.30020994220180097,-0.1595835287983176,-0.10780825680249362,-0.0010812512812400366,0.032960904280080916,-0.022197610039778493,0.08412601099475525,-0.013090120433676855,0.01831419752463903,-0.011664859648166437,0.05975544322624726,-0.13236783982289746,-0.048490745909872124,-0.10029096197548171,0.04241324217382325,0.07533690166992013,0.09773130720119316,0.010691103382114653,0.010924776617839527,-0.1815999146030487,0.254349557949207,-0.0204095094795278,-0.03034833284294647,-0.17059797631828044,0.11232939145100085,-0.07381455144542859,0.0038056559796155742,0.06450772693256668,0.20230682766093455,0.5676877570133565,-0.05386590832687477,-0.30909091776067565,-0.015674731913125517,-0.29315399717262725,-0.3084810639293841,0.21989451027784201,-0.23162992797002024,0.0380649402812796,-0.18258183712158582,-0.13838606830564004,0.17307581075938683,-0.33506011220392373,-0.07351911842105019,0.21766513628009054,-0.20729538407592774,-0.06461963027724016
2016-03-18,-0.23102420457582307,0.267774430575797,0.27292564851174483,0.40660160095860065,0.3101254181011892,0.25039258302641265,-0.1476105083847058,-0.09676976670314963,-0.014828490996142585,0.04811994772474648,-0.029525703132707193,0.07396095661867719,0.011840937175308763,0.017002366386088763,-0.026457267247601446,0.057293392611117655,-0.1320286836875637,-0.07649328602503902,-0.1138772395787434,0.016127418938666427,0.08226791634958497,0.11671252723946823,-0.006945694981785322,-0.028913853535900036,-0.1964005878045274,0.25197227474792605,-0.034254541721326026,-0.03521750352413289,-0.1744887031254414,0.1159054829618631,-0.1042391360402517,0.0022946657903817336,0.04394606451219851,0.20121669960902722,0.489687299655601,-0.06864210719883712,-0.3029197226374002,-0.01254987421540199,-0.2792662168939847,-0.31839253608408735,0.22084839808368106,-0.21534391796319308,0.04967922759075494,-0.141419375570211,-0.1398757386767715,0.17691017092270322,-0.32572667377775366,-0.07782896417490581,0.1798720999653114,-0.21455615512732418,-0.06418161860251348
2016-03-21,-0.2230317346902866,0.24146616180211722,0.27818376045989157,0.41324745854821177,0.3134289142726885,0.24785212494617315,-0.1590266195173684,-0.09949835668932194,0.0005227616004574998,0.047591446548970184,-0.03800357795175624,0.06873486674314311,0.010897729289188973,-0.0016391773847973523,-0.02671799779887485,0.05118376955579107,-0.1527711860982337,-0.0688731879706953,-0.12297394672100925,-0.020832717963790826,0.06776299208880299,0.10343958930064745,-0.014944975269316152,-0.02590780888281763,-0.20637756054310896,0.23140623704763263,-0.04401970088615004,-0.0369713202385471,-0.17027274952348392,0.10497191481005319,-0.08199137849703109,0.00045380152560481335,0.04537231267499231,0.172136827306258,0.45834715665803416,-0.0856252408410374,-0.31785714316124825,-0.053922685453734465,-0.27644932146757517,-0.30705775250948963,0.21561651097742973,-0.23336823558458464,0.03368620894560315,-0.1535951139327696,-0.16051171330740888,0.17124567586763306,-0.32830879452830275,-0.07524532182609844,0.1982562422414158,-0.231695774661127,-0.07280479197599976
2016-03-22,-0.2243074107747719,0.26193901972225375,0.2895094411555701,0.49156243224542284,0.405543270543568,0.2692171165159778,-0.10965293168851153,-0.09322610808623588,0.031911280522676444,0.0475915020770572,-0.01580255126637442,0.0969644984454312,-0.0009680727779327603,0.001093221697762159,-0.009764993490886997,0.07418624876769764,-0.12093156622405055,-0.05314799301368023,-0.11386892671906201,-0.018533059586393952,0.06517420777423966,0.10854329227685766,-0.008145307684528591,-0.019453258152708708,-0.19514890128195206,0.22365766546088084,-0.04330168837857096,-0.03304937398031749,-0.15670574908676227,0.1198710758754491,-0.05438957565232638,0.017591469148293903,0.0975770101706277,0.19522779168495763,0.5141410991172422,-0.06650261046817174,-0.29225350309520215,-0.02942320347298466,-0.24953877566091065,-0.2629206362177884,0.21726801243990224,-0.20988015384315128,0.0241385634639808,-0.15825041478591995,-0.13519346601044102,0.18372319882462085,-0.3128595280852742,-0.06416524419422964,0.22431976022130007,-0.21712136453594044,-0.057543203833553824
2016-03-23,-0.23872990726717191,0.22556207570287756,0.2419743715215643,0.4780934569718489,0.4286113560505014,0.236197301072109,-0.12150504387908878,-0.09390802150845334,0.03891941796311671,0.05130399556100351,-0.04636581450690269,0.08297903965435172,-0.004428576875144641,0.00836299053589884,-0.029657054334336186,0.0881264013257319,-0.14575730701386835,-0.0432990787719979,-0.11637904647238695,-0.0018923890472278826,0.0615443737039536,0.10632090654563164,-0.007525809032379427,-0.028529674513555703,-0.18217255519721443,0.20659653664145972,-0.040221030068095076,-0.03767988131785882,-0.16502081191166063,0.13855161531264693,-0.06635016440824781,0.022503279812432497,0.10099407627291579,0.20564716398610572,0.42338218549401785,-0.08162334061458798,-0.2939067901270438,-0.034929444547012634,-0.2503561195467139,-0.28523385776789856,0.23159429110046492,-0.20715965621759314,0.01732263094088271,-0.15853997900437755,-0.1484453757893356,0.1853839959031356,-0.31233896298220076,-0.08821804218843743,0.20896450573832404,-0.23482581024548843,-0.0641878422749893
2016-03-24,-0.20666694588981782,0.2725881851222798,0.27142857336534143,0.49353025463330025,0.531543772715287,0.28895302247353105,-0.07874417432833325,-0.08728057252984267,0.04474773468947113,0.07731005448404238,-0.03242258197922909,0.10095393153004784,-0.004877668890903353,0.016301342939418317,-0.0036907827431983398,0.12141029819601656,-0.15406961147043607,-0.023332318389439055,-0.11041497198931882,0.022910907875000275,0.06973276854742205,0.1124419986392049,0.029423417366160498,0.0569957642876886,-0.15673325474478983,0.2232681141430246,-0.026070072109449782,-0.011242746273977589,-0.1387908839322869,0.15288226542499483,-0.04955921964356047,0.0385901033343834,0.1407083454395508,0.2297334155377022,0.5204979430313752,-0.03290974423529747,-0.23193920417150904,0.007591746193288174,-0.2139424174725526,-0.26385543289054736,0.23694259664125372,-0.19795675182998307,0.03517385616231916,-0.13585199026726658,-0.14052979808972865,0.19181542159942078,-0.30748025798879297,-0.06179828119525688,0.2287046599922491,-0.21527044076198165,-0.04592484349915715
2016-03-28,-0.20674792146090326,0.2987556748565321,0.29359163737747607,0.5112290313670189,0.5400370817739022,0.30189132397676155,-0.015650505941719906,-0.07494932050754388,0.05606726667451656,0.0940658501437368,-0.016273172653191836,0.12510983553936628,0.007515111333676661,0.036762288193846526,0.00141893262055226,0.1457738736918297,-0.15039555757267353,0.016564502366469336,-0.09239147025352523,0.045789234297935355,0.07617719888955765,0.12154848877609625,0.04221482254968145,0.07185642463249109,-0.15112524769839109,0.24329176750423276,-0.01535289230636605,0.012924735503315299,-0.12878231573310273,0.09466959367287409,0.051977571171346604,0.051589583004748585,0.18788541667973613,0.2656987043662511,0.5820542100202357,-0.022155459106336206,-0.233962302515199,0.01597652538780392,-0.21152478817389897,-0.24790674068102914,0.2562280565986321,-0.18909394098080579,0.04164037559904932,-0.13236537261443748,-0.13304964967459443,0.21793542309360725,-0.2833938213936694,-0.04265586227932461,0.2512523111385614,-0.2002990967810484,-0.03206438829179992
2016-03-29,-0.19913622097301475,0.28630422903913155,0.30008077906367703,0.49835382058569433,0.5005573539881278,0.2955580873481989,0.028864861278659282,-0.0831885556430425,0.041432879591357885,0.08572622281438269,-0.007294355513356443,0.11766927699339957,0.013212752883387413,0.019163918285871384,0.010955667633082866,0.1254318354523336,-0.15204267712168396,0.0062699904590932665,-0.1011389630848526,0.026779691773210823,0.04797645959737418,0.10302397732751567,0.005517400909811121,0.04763291982517104,-0.16470529300153114,0.24753536274615873,-0.018868960848173244,0.004206857186076718,-0.136400725786738,0.0996335005223421,0.04763342484198141,0.05461165595439321,0.1812849728293222,0.2631686515456835,0.5997540685123599,-0.03525468969182055,-0.23897062078324538,-0.039178442211063036,-0.21030177268508532,-0.2433479049818542,0.2353575699303765,-0.18353940623745957,0.022139183144572527,-0.14729019431079904,-0.12553339574252542,0.22206253051949387,-0.2788363567272948,-0.04766971212476412,0.2426508083056611,-0.1930444078547121,-0.036498099472258905
2016-03-30,-0.22068243637761864,0.27608526625934426,0.2781479924365249,0.47499931769476156,0.4845622575795838,0.2850960562232405,0.007136418184647386,-0.08090147899878175,-0.0029696814809889727,0.06700871776336115,-0.051153640169193326,0.11041040012121717,-0.0303991961677077,0.003983785943272755,-0.0013555938529168365,0.09892467404007732,-0.18174898569967146,-0.028647812694757024,-0.11778474907861813,0.0005148111807964373,0.03606758295624912,0.09106218525459697,-0.004699229458582588,0.03550236633265147,-0.17875286795394407,0.2371817077609153,-0.043725636691743675,-0.023260173535733064,-0.15883971292941212,0.08473908872498281,0.013463127664180341,0.047718637972525624,0.15692939254365568,0.23034668250932389,0.5473649214010814,-0.06084039809502839,-0.20740738255169866,-0.029573200823567403,-0.23677136296175083,-0.2653089537626864,0.22856399777893266,-0.20398986554462306,-0.013216477739622534,-0.16555787219460072,-0.13317572877436568,0.19871748873648665,-0.27697375687670267,-0.08336698964741285,0.22812642875693334,-0.20592049699500847,-0.05557676499158193
2016-03-31,-0.17709922276159995,0.32845088074633133,0.3379666218637061,0.5561408426042131,0.5903638887312488,0.3356847044141258,-0.012819889087434255,-0.05113639487443433,0.041879109155614325,0.09766202803717006,0.003979205323069168,0.14930046902837035,-0.009441338843690361,0.025407365442227103,0.05051801828170954,0.12290550721649618,-0.13992261798086425,-0.003012061719096071,-0.07712146246501772,0.027772360191154144,0.05939699518618502,0.10413799753923758,0.00428572755889034,0.1000576677542282,-0.1744669445545245,0.2603728976936026,0.01052107581513173,-0.002281487474356414,-0.13220473499793217,0.1279730944578883,0.04804677038844751,0.0720954112993124,0.19515823409136113,0.26393078962993655,0.6513476003116372,-0.025981381646844937,-0.1865671595318278,0.002059035634064621,-0.22213012658053688,-0.2413034716817869,0.2605396235461199,-0.17789533699528115,0.036721136233349494,-0.13271791542209777,-0.10056658673965302,0.24451708326047483,-0.264224628301971,-0.05770558912859458,0.28385772715294677,-0.16540477958031707,-0.02485313925178889
2016-04-01,-0.17410366746216832,0.33582801718902733,0.34575714147119196,0.5670339323216305,0.5934992318393972,0.34627136115556967,0.003998096311653487,-0.04684560030438867,0.045880802824265654,0.11184500846248469,0.017364663019038495,0.1481025927464381,0.01430856509250722,0.03725972704498082,0.04384043657533376,0.1266831097958847,-0.12825850964578744,0.01052064891199267,-0.05768403865433169,0.06223370166919073,0.06468491886388827,0.10262561237763212,0.02798082829686055,0.10015157537891595,-0.1618793763974946,0.2714539590819265,0.0500251102625231,0.010599776999413058,-0.12366172185085755,0.12091475911355043,0.06582933517068068,0.08355677788984894,0.17743439122116555,0.25966203804649446,0.6539262883246555,-0.011149757560759421,-0.13754651156400988,0.022712595454981388,-0.21210657557357349,-0.24037139970482568,0.2485496952956041,-0.17207575874579506,0.053600878275784414,-0.11296579578720312,-0.09236835800049437,0.25549434372117075,-0.26767268356591145,-0.057023370733672474,0.296595792634206,-0.18627487823425648,-0.01699633222718533
2016-04-04,-0.17505979772510838,0.33478592891046066,0.351517566083295,0.5513499776088278,0.5757204883876796,0.34355088862880123,0.024816754091394166,-0.04680970559337305,0.05142948966325145,0.10234641129350819,0.011155464021184613,0.1401516809855139,0.012546244041842458,0.03951450595606176,0.03862649681201513,0.12353505668823761,-0.1284327770835203,0.016294838236921683,-0.06469702657469534,0.05546229804142366,0.06693918898222706,0.10741192983111758,0.010624685936615474,0.10842526235491201,-0.16297286709194048,0.2582559733741545,0.04541546448610756,0.013937857737289727,-0.13974441550435446,0.1150541442555797,0.06178775751557941,0.08388153704260448,0.1523519917125098,0.2463098088284119,0.6555012375908404,-0.0061370321006618545,-0.08550186400781801,0.024052344007178927,-0.20233951763372326,-0.23399999165104113,0.25214488618430186,-0.1759010289276577,0.06555556444366228,-0.11030262562427173,-0.0683822987702718,0.25211726500146847,-0.2624319574991608,-0.05129674089430225,0.26662038380966213,-0.17740192811764188,-0.01668064259805402
2016-04-05,-0.17613231725104628,0.2863971798844964,0.34243949715355537,0.525408501137762,0.5266750278601773,0.3147743560017968,-0.01014275603003556,-0.040275413935533355,0.048221064779313094,0.10612439016619946,0.013510755492927906,0.14157121190062316,0.0013360404869739995,0.039975096265066234,0.03851517399140314,0.1085793089206295,-0.1378789921717346,0.009666073826307242,-0.06636399996056075,0.05946488671949046,0.06716717204589195,0.09796521129957969,0.00021918959666367144,0.17129904191147105,-0.15758664619323148,0.2576345291270621,0.054613722355625116,0.007952430752542039,-0.13495477283235946,0.10151485377082214,0.0459224597031076,0.07251291241640057,0.1305259938354335,0.24118023211664874,0.6837394339825158,-0.007349847906649276,-0.1222222801098597,0.018126383706691396,-0.19559018703370223,-0.2238752227730667,0.2534090373302509,-0.17496082004377866,0.057223292845389295,-0.11903237152991875,-0.06873736331000735,0.2500325658166891,-0.2592416771513947,-0.04785603374723424,0.2575941546425069,-0.17156779239603404,-0.02007972634470867
2016-04-06,-0.17658599916485196,0.2622809793839913,0.30822604041022106,0.5031648710016796,0.5036418217406282,0.28437840119055546,0.01003687657941299,-0.030336896490670395,0.05100178066168626,0.0982065914464223,0.005336548984800515,0.10116027669627092,0.020309923733488056,0.04328308231577105,0.00976164531197754,0.12029998856711566,-0.1242831160670288,9.951056755186372e-05,-0.060432549446969186,0.05083875278227201,0.06213657920659643,0.09975012493100821,-0.01321749402619643,0.15249780542731206,-0.1383715898854856,0.2563986883240579,0.06784952090695517,0.014404196901695032,-0.13289445154197355,0.08524941178810264,0.033577858742757094,0.06245454035745168,0.1250495557655278,0.20190199488569993,0.5784960665497347,0.001209846590444208,-0.08518519074501474,0.02119270234176618,-0.18049299543590636,-0.22534750476138277,0.2529526249174918,-0.17013300361507744,0.054208257461162646,-0.10417426350934489,-0.03278643505188661,0.2510049237870051,-0.23777543558198888,-0.030444226240356476,0.24854147823806438,-0.18088816072071345,-0.016695123042568816
2016-04-07,-0.18070998936622784,0.2810103200374541,0.30006928055993654,0.4697272441343274,0.465483187058763,0.28743312661907905,-0.02441375346434216,-0.038246760009959524,0.0426748217814692,0.09220167750556096,-0.01734901621439866,0.06957716351611531,0.018272055888021832,0.037993875584368064,-0.02238733863229936,0.11874478245765041,-0.12781666492697674,-0.025556202707492703,-0.05923724953817733,0.038593204846945284,0.06938055817834488,0.11074707830839126,0.0038422122829802063,0.11125686172129279,-0.1421157986994016,0.2634628059014221,0.050795619410059833,0.0051687895388818905,-0.14092725204872014,0.09043907137426,0.023603499429475372,0.04702085842189474,0.11810704857327092,0.19846354847229297,0.5262490732682814,-0.016629890782506318,-0.15129154245733367,0.007040183830131719,-0.19268828145475847,-0.25777782553013806,0.2684495790993435,-0.1794492797110364,0.05813306178423461,-0.10986909549720059,-0.07095743497513485,0.24200205274289432,-0.2357328294802863,-0.03653079397260561,0.22482746759997685,-0.20136658474805313,-0.030703689848683102
2016-04-08,-0.18620043484087156,0.30862882127131774,0.32369276160390426,0.4587004865892317,0.43140691408271636,0.30838499458883306,-0.006520950909875145,-0.03146529206906212,0.03899402955929787,0.08589210059183605,-0.01841780819932226,0.07145319986941012,0.008360002664005828,0.03524305655869098,-0.01580755178083737,0.12255893485970604,-0.09018991213145888,-0.031573830107209266,-0.06543031586264758,0.043240033035206515,0.07074470238714015,0.11864996674794948,0.039625789971956094,0.1259813450318148,-0.1402270503111983,0.2804450269114145,0.03790879620776377,0.023007712069927244,-0.14566307292782765,0.09469940963699841,0.048715646289832826,0.04003048603154613,0.11712294769491938,0.17019986063394632,0.560864723776304,-0.026503760565641632,-0.16911765930458733,0.01953462434299036,-0.21854533527462838,-0.25134409185348616,0.2791326786112194,-0.1763510373504008,0.06586894486073169,-0.10400513897952035,-0.0719130994985695,0.20684543794306687,-0.24512812780060456,-0.03117832272442511,0.2048274390147502,-0.21971126382745965,-0.03020574726232228
2016-04-11,-0.18925711405294776,0.2816481774285198,0.3347613695077585,0.4606821494296647,0.4147100436015585,0.30814215968359004,-0.027121859157501316,-0.03400700266768297,0.043526850796739014,0.0811523146744546,-0.03051352498804516,0.06608403634752191,-0.005028203674733667,0.021091424595182096,-0.013655134071179686,0.1147927870058405,-0.07886735546868762,-0.06048822183964708,-0.05031653197027497,0.014002741263510643,0.0786221705020933,0.13383073577295312,0.032643483483160596,0.1491058907423024,-0.13973236668885858,0.267671878643821,0.03524138548623523,-0.000348461709400949,-0.1538013851939558,0.10563813123947585,0.045239205081055056,0.05465365667146349,0.10871553413737889,0.19009543531303175,0.4992631036732471,-0.011978099412833343,-0.18115942091582282,0.009781895230025484,-0.2214528609962021,-0.26929231117178665,0.2895277833034309,-0.18093975535281537,0.057151927155314475,-0.10826541730994621,-0.09991963264951909,0.08517990493740157,-0.25302082830439343,-0.04161981765401446,0.20903365085411463,-0.21694712165834795,-0.03469565269648511
