Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,UNH,JNJ,JPM,V,XOM,PG,MA,HD,CVX,ABBV,MRK,LLY,PEP,KO,COST,AVGO,WMT,MCD,TMO,CSCO,ABT,ACN,CRM,DHR,ADBE,NKE,NFLX,TXN,AMD,INTC,QCOM,UNP,PM,BA,HON,IBM,CAT,GE,AXP,LOW,SBUX,GS,SPY
2015-01-02,24.2375545501709,39.85844802856445,26.278945922851562,15.425999641418457,0.48301148414611816,77.90579986572266,14.620667457580566,149.1699981689453,84.48046112060547,76.95555877685547,46.51113510131836,61.34097671508789,57.916908264160156,66.51834869384766,79.98553466796875,79.90191650390625,70.20955657958984,41.75548553466797,38.7693977355957,57.47673416137695,67.88457489013672,29.783405303955078,114.13603210449219,7.560338020324707,23.219240188598633,70.67046356201172,123.92096710205078,19.710142135620117,36.23511505126953,74.25261688232422,58.52885818481445,35.007389068603516,72.33999633789062,41.381500244140625,4.984857082366943,39.557960510253906,2.6700000762939453,27.89646339416504,54.3349723815918,92.66260528564453,46.93319320678711,113.6572265625,71.67829895019531,98.12305450439453,69.15855407714844,102.57994079589844,79.29010772705078,55.49312210083008,32.65935134887695,156.37384033203125,170.58961486816406
2015-01-05,23.55473518371582,39.49191665649414,25.778226852416992,15.10949993133545,0.4748532474040985,76.654541015625,14.005999565124512,147.0,83.0889892578125,76.4180908203125,45.06719970703125,59.986942291259766,56.332191467285156,66.20208740234375,77.7356948852539,78.22553253173828,67.40314483642578,40.96966552734375,39.34560775756836,56.9106559753418,67.37422180175781,29.783405303955078,112.83837890625,7.439484119415283,23.151649475097656,69.88995361328125,122.21864318847656,19.317508697509766,36.243202209472656,72.9989013671875,57.47169876098633,34.660255432128906,71.9800033569336,40.71524429321289,4.731142997741699,38.94403076171875,2.6600000858306885,27.5819034576416,54.07892990112305,89.52981567382812,46.579837799072266,112.87005615234375,70.3124008178711,96.57909393310547,65.5079574584961,100.69696807861328,77.19319915771484,54.165218353271484,32.03374099731445,151.4913787841797,167.50881958007812
2015-01-06,23.55695915222168,38.91228103637695,25.14203453063965,14.76449966430664,0.4604564905166626,75.62175750732422,14.085332870483398,146.83999633789062,82.92127227783203,76.04258728027344,43.89864730834961,59.60040283203125,56.03269958496094,65.90052032470703,77.56766510009766,77.98604583740234,67.37195587158203,40.76688003540039,40.89122772216797,57.19778060913086,66.86386108398438,30.009567260742188,114.3294906616211,7.270283222198486,23.330059051513672,70.01876068115234,121.07730865478516,19.310367584228516,35.83161926269531,72.47235107421875,56.513343811035156,34.42338943481445,70.52999877929688,40.47574996948242,4.650143146514893,38.300514221191406,2.630000114440918,27.067848205566406,53.31086730957031,87.67829132080078,46.979530334472656,111.54063415527344,70.14790344238281,94.49627685546875,65.08641815185547,98.52748107910156,75.54805755615234,54.288177490234375,31.77309226989746,148.42681884765625,165.93106079101562
2015-01-07,23.88727569580078,39.406681060791016,25.068092346191406,14.920999526977539,0.45925676822662354,75.62175750732422,14.063332557678223,148.8800048828125,83.7679443359375,77.72128295898438,43.965633392333984,60.39895248413086,56.600467681884766,66.2461929321289,78.7742691040039,80.65898132324219,67.31584930419922,42.414527893066406,41.765724182128906,56.79582214355469,68.81902313232422,30.384174346923828,116.32022857666016,7.4666748046875,23.949064254760742,71.2387924194336,124.70442199707031,19.48883056640625,36.12213897705078,73.9935073852539,56.246585845947266,34.631675720214844,71.11000061035156,41.31183624267578,4.674285888671875,38.988407135009766,2.5799999237060547,27.63559913635254,53.93263626098633,88.16265869140625,47.33289337158203,113.27236938476562,70.65564727783203,93.87870025634766,66.09504699707031,98.56842041015625,77.19804382324219,55.90296936035156,32.55508041381836,150.6387939453125,167.99876403808594
2015-01-08,24.805076599121094,40.56594467163086,25.155433654785156,15.02299976348877,0.4765329360961914,77.6376724243164,14.041333198547363,151.3699951171875,87.7664794921875,78.3323745727539,44.9481086730957,61.209049224853516,57.54258728027344,67.00376892089844,79.99954986572266,82.4434814453125,68.85625457763672,42.85813522338867,42.60633087158203,58.141239166259766,70.06976318359375,30.751680374145508,117.31967163085938,7.839819431304932,24.454538345336914,71.5040283203125,126.00048828125,19.638750076293945,36.864593505859375,75.121826171875,57.88666534423828,35.16666793823242,72.91999816894531,42.26546859741211,4.7779998779296875,39.62451934814453,2.609999895095825,28.14963722229004,54.503196716308594,91.4673080444336,48.0454216003418,115.27525329589844,71.94290924072266,95.91915130615234,66.77247619628906,99.7554702758789,78.29232788085938,57.083309173583984,33.08042907714844,153.0438232421875,170.97996520996094
2015-01-09,24.831687927246094,40.22499084472656,24.848251342773438,14.846500396728516,0.4784523844718933,77.20073699951172,13.77733325958252,149.47000122070312,86.94499969482422,77.26480865478516,44.166603088378906,60.30172348022461,57.461463928222656,66.37857055664062,78.98002624511719,81.02977752685547,67.48424530029297,41.68576431274414,42.40974807739258,57.370052337646484,69.59534454345703,30.412424087524414,115.51426696777344,7.923661708831787,24.151784896850586,70.63258361816406,125.49755096435547,19.838640213012695,36.47722625732422,75.03829193115234,57.461830139160156,34.92979049682617,71.83999633789062,41.79954147338867,4.704143047332764,39.64672088623047,2.630000114440918,28.20334815979004,54.43736267089844,89.82671356201172,47.91796875,115.0478744506836,70.74860382080078,96.33687591552734,65.9746322631836,98.3637466430664,77.30060577392578,56.00951385498047,31.997650146484375,150.6951446533203,169.60972595214844
2015-01-12,24.21981430053711,39.72206115722656,24.6666259765625,14.570500373840332,0.4724538028240204,76.18781280517578,13.480667114257812,148.27999877929688,85.96420288085938,76.99974822998047,43.78700637817383,60.1837043762207,56.357139587402344,66.1358871459961,77.9698715209961,80.66670989990234,66.0311508178711,41.67308807373047,42.23347473144531,56.95168685913086,69.3078384399414,30.136791229248047,114.86949157714844,7.792234420776367,24.33289909362793,70.48104095458984,124.28852844238281,20.02424430847168,36.78389358520508,74.81261444091797,57.036983489990234,34.49690628051758,71.12000274658203,41.742942810058594,4.554714202880859,39.29167175292969,2.630000114440918,28.080595016479492,53.81559753417969,89.0376205444336,48.1091423034668,114.46188354492188,70.40534210205078,94.72028350830078,65.40257263183594,98.15904998779297,76.51414489746094,55.616065979003906,32.174110412597656,148.8611602783203,168.28109741210938
2015-01-13,24.434856414794922,39.517494201660156,24.9018497467041,14.737000465393066,0.4717338979244232,75.91967010498047,13.616666793823242,148.6300048828125,86.40009307861328,77.13226318359375,43.79444885253906,60.359596252441406,56.15126419067383,66.41534423828125,78.14759826660156,80.13367462158203,64.9834213256836,40.472774505615234,42.158912658691406,56.91885757446289,69.25748443603516,30.12972068786621,113.71688842773438,7.748421669006348,24.140981674194336,70.3446273803711,124.13373565673828,20.05994415283203,36.191646575927734,75.0800552368164,57.274105072021484,34.447898864746094,70.58999633789062,41.372802734375,4.625570774078369,39.0475959777832,2.6600000858306885,28.003875732421875,53.37672424316406,87.36581420898438,48.13810348510742,114.72427368164062,70.90594482421875,94.94428253173828,65.01116180419922,97.66786193847656,76.28327178955078,55.62425994873047,32.43077087402344,148.74859619140625,167.8078155517578
2015-01-14,24.341751098632812,39.176517486572266,25.106800079345703,14.66349983215332,0.47365352511405945,75.7508544921875,12.845999717712402,147.82000732421875,86.6180419921875,76.57270812988281,42.28353500366211,59.1513786315918,55.98904037475586,66.1874008178711,78.06341552734375,79.2916030883789,64.79634857177734,40.67068862915039,42.4639778137207,57.230621337890625,69.48750305175781,30.080251693725586,112.2822494506836,7.809603691101074,23.411151885986328,69.36709594726562,122.06388092041016,19.931446075439453,35.923919677734375,74.20249938964844,56.56275177001953,33.90474319458008,69.98999786376953,40.80670928955078,4.631999969482422,38.988407135009766,2.630000114440918,27.88878631591797,52.82808303833008,86.99860382080078,48.32345962524414,114.03329467773438,70.57699584960938,94.33274841308594,64.78535461425781,97.34041595458984,74.43667602539062,55.23902130126953,32.25029754638672,144.96812438964844,166.79466247558594
2015-01-15,23.681110382080078,38.76737594604492,25.011520385742188,14.34749984741211,0.4702942967414856,73.53633880615234,12.791333198547363,147.5800018310547,87.56529235839844,75.4609375,40.92889404296875,58.58894348144531,55.502403259277344,66.09172058105469,76.9316177368164,78.03240966796875,64.02925109863281,40.153526306152344,41.948760986328125,57.21421432495117,69.48750305175781,29.95302391052246,112.2822494506836,7.653248310089111,23.619287490844727,69.24584197998047,120.06172180175781,19.567363739013672,35.65620422363281,73.692626953125,54.44844055175781,33.50042724609375,70.29000091552734,40.4147834777832,4.625143051147461,38.75171661376953,2.5199999809265137,27.76603126525879,52.2136344909668,86.5611343383789,47.975914001464844,113.82339477539062,69.44702911376953,93.58805084228516,63.988548278808594,96.52174377441406,73.41936492919922,54.38652038574219,31.913450241088867,143.5685577392578,165.26678466796875
