Date,spy_20d_ret,spy_20d_vol,vix,breadth,regime,regime_num
2017-04-27,0.1652905581645826,0.0741382248042665,10.359999656677246,0.6666666666666666,BULL,0
2017-04-28,0.0977102817338756,0.0741568417636187,10.81999969482422,0.6862745098039216,BULL,0
2017-05-01,0.1587950569988947,0.0737981076220104,10.109999656677246,0.6862745098039216,BULL,0
2017-05-02,0.1854592779179046,0.0732774860296416,10.59000015258789,0.6666666666666666,BULL,0
2017-05-03,0.1621273254303462,0.0736047016751316,10.68000030517578,0.6862745098039216,BULL,0
2017-05-04,0.2143743720042981,0.0723642337368999,10.460000038146973,0.6470588235294118,BULL,0
2017-05-05,0.2285579510405588,0.0728772362006729,10.56999969482422,0.7254901960784313,BULL,0
2017-05-08,0.2393033040429338,0.0726407121164934,9.770000457763672,0.6862745098039216,BULL,0
2017-05-09,0.2202324089007445,0.0729366390884568,9.960000038146973,0.6862745098039216,BULL,0
2017-05-10,0.257854508740472,0.0725852529326942,10.210000038146973,0.7254901960784313,BULL,0
2017-05-11,0.2873276872489037,0.070726048517388,10.600000381469728,0.6666666666666666,BULL,0
2017-05-12,0.3481099610926276,0.0657143536949122,10.399999618530272,0.6470588235294118,BULL,0
2017-05-15,0.3060680924742859,0.0616175518987201,10.420000076293944,0.7058823529411765,BULL,0
2017-05-16,0.3321329931533106,0.0601684390529988,10.649999618530272,0.7450980392156863,BULL,0
2017-05-17,0.1317291056218739,0.0902194964482006,15.59000015258789,0.6078431372549019,BULL,0
2017-05-18,0.0799290478029202,0.0867288059101828,14.65999984741211,0.6470588235294118,BULL,0
2017-05-19,0.2020366004419016,0.0883428250901246,12.039999961853027,0.7058823529411765,BULL,0
2017-05-22,0.1274383875902722,0.0815159064637078,10.93000030517578,0.7450980392156863,BULL,0
2017-05-23,0.0820086329694329,0.0793758115591182,10.720000267028809,0.7058823529411765,BULL,0
2017-05-24,0.1193239308891445,0.0795995457103617,10.020000457763672,0.7254901960784313,BULL,0
2017-05-25,0.1689766298058821,0.0810551056834146,9.989999771118164,0.7450980392156863,BULL,0
2017-05-26,0.1938277905936959,0.0804353400758999,9.8100004196167,0.7254901960784313,BULL,0
2017-05-30,0.1511312592910726,0.0803562585550131,10.380000114440918,0.7254901960784313,BULL,0
2017-05-31,0.1432465586276017,0.0804099350271876,10.40999984741211,0.7450980392156863,BULL,0
2017-06-01,0.258751232850036,0.0842080526491961,9.890000343322754,0.7843137254901961,BULL,0
2017-06-02,0.2858931680577451,0.0846042722590824,9.75,0.7843137254901961,BULL,0
2017-06-05,0.227000027759416,0.0841765383645195,10.06999969482422,0.7843137254901961,BULL,0
