Date,BIL,IWM,QQQ,SPY,TLT,CASH
2020-07-21,78.47042846679688,138.2454376220703,255.7295379638672,300.8969421386719,142.1367645263672,1.0
2020-07-22,78.46186828613281,138.32012939453125,256.6303405761719,302.6096496582031,142.56161499023438,1.0
2020-07-23,78.47042846679688,138.46017456054688,249.9271240234375,298.99896240234375,144.2269287109375,1.0
2020-07-24,78.46186828613281,136.42431640625,247.55389404296875,297.07330322265625,144.21841430664062,1.0
2020-07-27,78.46186828613281,137.8438262939453,251.97100830078125,299.2396240234375,143.68321228027344,1.0
2020-07-28,78.47042846679688,136.47097778320312,248.76473999023438,297.34185791015625,144.67727661132812,1.0
2020-07-29,78.47042846679688,139.47813415527344,251.6320037841797,300.9986877441406,144.43081665039062,1.0
2020-07-30,78.46186828613281,138.9271240234375,252.94932556152344,299.9248046875,145.3824462890625,1.0
2020-07-31,78.47042846679688,137.6196746826172,257.4634094238281,302.29486083984375,145.28900146484375,1.0
2020-08-03,78.46186828613281,139.86105346679688,260.9409484863281,304.3964538574219,144.5574493408203,1.0
2020-08-04,78.47042846679688,140.82298278808594,261.90966796875,305.57220458984375,145.9354705810547,1.0
2020-08-05,78.46186828613281,143.62464904785156,262.55865478515625,307.4700622558594,144.65956115722656,1.0
2020-08-06,78.46186828613281,143.568603515625,266.03619384765625,309.525390625,145.46755981445312,1.0
2020-08-07,78.47042846679688,145.84732055664062,262.96551513671875,309.7476501464844,144.49798583984375,1.0
2020-08-10,78.47042846679688,147.3603057861328,261.8417663574219,310.6734924316406,143.85153198242188,1.0
2020-08-11,78.46186828613281,146.51043701171875,256.8821716308594,308.10894775390625,142.14178466796875,1.0
2020-08-12,78.46186828613281,147.1081085205078,263.3432312011719,312.4046936035156,140.8489227294922,1.0
2020-08-13,78.47042846679688,146.7999267578125,263.9437561035156,311.8399658203125,139.34341430664062,1.0
2020-08-14,78.46186828613281,146.70652770996094,263.6339111328125,311.8492431640625,138.79901123046875,1.0
2020-08-17,78.46186828613281,147.4630126953125,266.6948547363281,312.8398132324219,139.14772033691406,1.0
2020-08-18,78.47042846679688,146.0527801513672,269.2618713378906,313.51568603515625,140.14292907714844,1.0
2020-08-19,78.47042846679688,146.06211853027344,267.450439453125,312.2103271484375,139.26687622070312,1.0
2020-08-20,78.47042846679688,145.46444702148438,271.1604309082031,313.18243408203125,140.5257110595703,1.0
2020-08-21,78.47042846679688,144.39047241210938,273.0397033691406,314.29327392578125,141.3677978515625,1.0
2020-08-24,78.47042846679688,145.90335083007812,274.74456787109375,317.4781799316406,141.13812255859375,1.0
2020-08-25,78.46186828613281,146.06211853027344,276.90460205078125,318.5890808105469,140.0579071044922,1.0
2020-08-26,78.46186828613281,145.1469268798828,282.8136291503906,321.7831115722656,139.52203369140625,1.0
2020-08-27,78.46186828613281,145.5017852783203,281.93206787109375,322.4867248535156,137.1488800048828,1.0
2020-08-28,78.47042846679688,146.7345428466797,283.36566162109375,324.56976318359375,137.0467987060547,1.0
2020-08-31,78.47042846679688,145.15625,285.64208984375,323.39404296875,137.9569091796875,1.0
2020-09-01,78.47042846679688,146.81861877441406,290.524169921875,326.4399719238281,139.53482055664062,1.0
2020-09-02,78.47042846679688,147.9859619140625,293.2752685546875,331.16156005859375,140.86325073242188,1.0
2020-09-03,78.46186828613281,143.61529541015625,278.4060974121094,319.7648620605469,141.26348876953125,1.0
2020-09-04,78.47042846679688,142.70010375976562,274.6961364746094,317.1540832519531,138.5811767578125,1.0
2020-09-08,78.47042846679688,139.95443725585938,261.4930725097656,308.4885559082031,139.4326171875,1.0
2020-09-09,78.46186828613281,142.0744171142578,269.17462158203125,314.5803527832031,139.0579833984375,1.0
2020-09-10,78.46186828613281,140.2252655029297,263.8081970214844,309.11810302734375,139.7647705078125,1.0
2020-09-11,78.45330047607422,139.29136657714844,261.9775085449219,309.2754211425781,140.06277465820312,1.0
2020-09-14,78.47042846679688,142.96156311035156,266.5398864746094,313.3490295410156,140.05430603027344,1.0
2020-09-15,78.45330047607422,143.23243713378906,270.317626953125,314.9321594238281,139.71363830566406,1.0
2020-09-16,78.47042846679688,144.58656311035156,266.0070495605469,313.6822814941406,139.29641723632812,1.0
2020-09-17,78.47042846679688,143.53128051757812,261.8515625,310.9234313964844,139.72213745117188,1.0
2020-09-18,78.45330047607422,143.15773010253906,258.5096130371094,307.3438720703125,139.2879180908203,1.0
2020-09-21,78.45330047607422,138.14266967773438,259.1295471191406,303.9232482910156,139.99465942382812,1.0
2020-09-22,78.45330047607422,139.20730590820312,263.9437561035156,307.0185241699219,139.88401794433594,1.0
2020-09-23,78.45330047607422,135.05996704101562,255.8844451904297,299.8984375,140.0712890625,1.0
2020-09-24,78.46186828613281,135.05996704101562,257.075927734375,300.6978759765625,140.6077880859375,1.0
2020-09-25,78.45330047607422,137.25364685058594,263.0526123046875,305.5591735839844,140.6077880859375,1.0
2020-09-28,78.46186828613281,140.6378936767578,268.51593017578125,310.6343078613281,140.20753479003906,1.0
2020-09-29,78.46186828613281,140.00038146972656,267.3052062988281,308.94256591796875,140.36936950683594,1.0
2020-09-30,78.45330047607422,140.4222412109375,269.1358642578125,311.2850036621094,139.02394104003906,1.0
2020-10-01,78.45330047607422,142.66275024414062,273.40777587890625,313.2834167480469,139.25315856933594,1.0
2020-10-02,78.45330047607422,143.2908935546875,265.71649169921875,310.3089599609375,138.73330688476562,1.0
2020-10-05,78.45330047607422,147.2469940185547,271.3832702636719,315.8117370605469,136.0225067138672,1.0
2020-10-06,78.46186828613281,146.82513427734375,266.5398864746094,311.3221130371094,136.755615234375,1.0
2020-10-07,78.45330047607422,150.03123474121094,271.1507873535156,316.7412414550781,135.75820922851562,1.0
2020-10-08,78.45330047607422,151.73741149902344,272.5941162109375,319.5483093261719,136.49131774902344,1.0
2020-10-09,78.45330047607422,152.52487182617188,276.75927734375,322.4020080566406,136.4657745361328,1.0
2020-10-12,78.46186828613281,153.5467071533203,285.302978515625,327.5887145996094,136.9005126953125,1.0
2020-10-13,78.45330047607422,152.52487182617188,285.2933044433594,325.4507141113281,137.88079833984375,1.0
2020-10-14,78.45330047607422,151.0155792236328,282.9104919433594,323.4057922363281,138.19625854492188,1.0
2020-10-15,78.45330047607422,152.57171630859375,281.0118408203125,323.00616455078125,137.95750427246094,1.0
2020-10-16,78.46186828613281,152.1968231201172,279.4717102050781,322.8109436035156,137.5739288330078,1.0
2020-10-19,78.46186828613281,150.37806701660156,274.9091491699219,317.9031066894531,137.053955078125,1.0
2020-10-20,78.45330047607422,150.70620727539062,275.5000915527344,319.1766052246094,135.749755859375,1.0
2020-10-21,78.45330047607422,149.41249084472656,275.28692626953125,318.5724182128906,135.2809295654297,1.0
2020-10-22,78.46186828613281,151.9905242919922,275.27734375,320.3197937011719,133.8743438720703,1.0
2020-10-23,78.46186828613281,152.8717041015625,275.8197326660156,321.40740966796875,134.6927490234375,1.0
2020-10-26,78.46186828613281,149.57191467285156,271.68365478515625,315.46783447265625,135.9457550048828,1.0
2020-10-27,78.45330047607422,148.28753662109375,273.80487060546875,314.3802185058594,136.85780334472656,1.0
2020-10-28,78.45330047607422,143.7220916748047,263.1302490234375,303.6350402832031,136.98574829101562,1.0
2020-10-29,78.46186828613281,145.43765258789062,267.73138427734375,306.7210693359375,135.6559600830078,1.0
2020-10-30,78.46186828613281,143.515869140625,260.9409484863281,303.5235900878906,134.31764221191406,1.0
2020-11-02,78.46186828613281,146.0751495361328,261.522216796875,306.92559814453125,135.32374572753906,1.0
2020-11-03,78.46186828613281,150.21871948242188,266.0457763671875,312.3446350097656,134.5386505126953,1.0
2020-11-04,78.45330047607422,150.38746643066406,277.9217529296875,319.3253173828125,137.4570770263672,1.0
2020-11-05,78.46186828613281,154.59669494628906,285.16754150390625,325.5530090332031,137.69602966308594,1.0
2020-11-06,78.45330047607422,153.38731384277344,285.3805236816406,325.4786376953125,136.0320281982422,1.0
2020-11-09,78.46186828613281,158.94651794433594,279.5491638183594,329.56854248046875,133.1732940673828,1.0
2020-11-10,78.45330047607422,161.89947509765625,274.5411071777344,329.085205078125,132.40530395507812,1.0
2020-11-11,78.45330047607422,161.83387756347656,280.6824645996094,331.52978515625,132.8831024169922,1.0
2020-11-12,78.45330047607422,159.349609375,279.3650207519531,328.31365966796875,135.14453125,1.0
2020-11-13,78.46186828613281,162.64942932128906,281.8158874511719,332.8590087890625,134.96536254882812,1.0
2020-11-16,78.46186828613281,166.5211639404297,284.0147399902344,337.0139465332031,134.64105224609375,1.0
2020-11-17,78.46186828613281,167.29928588867188,283.11383056640625,335.2013854980469,135.5199737548828,1.0
2020-11-18,78.46186828613281,164.9556427001953,281.02154541015625,331.1672058105469,135.91253662109375,1.0
2020-11-19,78.46186828613281,166.22116088867188,283.22052001953125,332.56158447265625,136.6123504638672,1.0
2020-11-20,78.46186828613281,166.3992919921875,281.28302001953125,330.2843017578125,137.823974609375,1.0
2020-11-23,78.46186828613281,169.5116729736328,281.29278564453125,332.2640686035156,137.1925506591797,1.0
2020-11-24,78.46186828613281,172.69900512695312,285.2449035644531,337.61810302734375,135.82720947265625,1.0
2020-11-25,78.45330047607422,172.10841369628906,286.9982604980469,337.0976257324219,135.40907287597656,1.0
2020-11-27,78.46186828613281,172.83966064453125,289.6427307128906,338.03643798828125,136.7232208251953,1.0
2020-11-30,78.45330047607422,169.6991729736328,290.23358154296875,336.53985595703125,136.5525360107422,1.0
2020-12-01,78.4472885131836,171.27410888671875,293.9533386230469,340.22076416015625,134.53915405273438,1.0
2020-12-02,78.45587158203125,171.4522247314453,294.33111572265625,340.9365234375,133.4713897705078,1.0
2020-12-03,78.45587158203125,172.4177703857422,294.7476501464844,340.8435363769531,134.54771423339844,1.0
2020-12-04,78.46443939208984,176.4301300048828,295.9488220214844,343.7807922363281,132.57447814941406,1.0
2020-12-07,78.4472885131836,176.598876953125,297.62451171875,343.0744323730469,133.77041625976562,1.0
2020-12-08,78.4472885131836,178.86752319335938,298.6321105957031,344.0782775878906,134.40245056152344,1.0
2020-12-09,78.4472885131836,177.56443786621094,291.87060546875,340.9922790527344,133.95831298828125,1.0
2020-12-10,78.4472885131836,179.27999877929688,293.0426940917969,340.88079833984375,135.14564514160156,1.0
2020-12-11,78.45587158203125,178.39877319335938,292.39373779296875,340.4810791015625,135.62399291992188,1.0
2020-12-14,78.4472885131836,178.60751342773438,294.51513671875,338.9565734863281,135.2481689453125,1.0
2020-12-15,78.4472885131836,183.07440185546875,297.6632995605469,343.5391845703125,134.79544067382812,1.0
2020-12-16,78.45587158203125,182.4160919189453,299.3003845214844,344.0782775878906,134.43667602539062,1.0
2020-12-17,78.45587158203125,184.58843994140625,301.2571105957031,346.0023498535156,134.08090209960938,1.0
2020-12-18,78.45587158203125,183.69503784179688,300.3464660644531,344.62078857421875,133.67906188964844,1.0
2020-12-21,78.45587158203125,183.60104370117188,299.78466796875,343.3885498046875,134.20916748046875,1.0
2020-12-22,78.45587158203125,185.68865966796875,300.5998229980469,342.8097839355469,134.90187072753906,1.0
2020-12-23,78.4472885131836,187.26853942871094,299.0859069824219,343.1178894042969,133.9698028564453,1.0
2020-12-24,78.45587158203125,187.1462860107422,300.40576171875,344.4527893066406,134.4998779296875,1.0
2020-12-28,78.45587158203125,186.45040893554688,303.43341064453125,347.4118957519531,134.559814453125,1.0
2020-12-29,78.45587158203125,182.8392791748047,303.7052001953125,346.74908447265625,134.3887939453125,1.0
2020-12-30,78.4472885131836,184.70127868652344,303.71490478515625,347.2438659667969,134.67955017089844,1.0
2020-12-31,78.45587158203125,184.37216186523438,304.46209716796875,349.0081481933594,134.87619018554688,1.0
2021-01-04,78.45587158203125,181.9647674560547,300.1631164550781,344.2567443847656,134.7136993408203,1.0
2021-01-05,78.4472885131836,184.77650451660156,302.6376647949219,346.6277160644531,133.71324157714844,1.0
2021-01-06,78.45587158203125,192.3372039794922,298.4455261230469,348.7001037597656,130.96832275390625,1.0
2021-01-07,78.45587158203125,195.7602081298828,305.66546630859375,353.8808898925781,129.8139190673828,1.0
2021-01-08,78.4472885131836,195.3370361328125,309.59564208984375,355.8971862792969,129.39491271972656,1.0
2021-01-11,78.45587158203125,195.1678009033203,305.1220703125,353.4981384277344,129.1811981201172,1.0
2021-01-12,78.4472885131836,198.66600036621094,304.6368103027344,353.57281494140625,129.0785675048828,1.0
2021-01-13,78.4472885131836,197.24603271484375,306.6941223144531,354.52496337890625,130.53225708007812,1.0
2021-01-14,78.45587158203125,201.18624877929688,305.0540771484375,353.28350830078125,129.30941772460938,1.0
2021-01-15,78.45587158203125,198.18638610839844,302.6376647949219,350.7070617675781,129.822509765625,1.0
2021-01-19,78.45587158203125,200.7254638671875,307.05316162109375,353.4608154296875,130.2415313720703,1.0
2021-01-20,78.45587158203125,201.6094512939453,314.19549560546875,358.35223388671875,130.36973571777344,1.0
2021-01-21,78.45587158203125,199.8602752685547,316.7088928222656,358.6789855957031,129.45486450195312,1.0
2021-01-22,78.4472885131836,202.18304443359375,315.7966613769531,357.40948486328125,129.87379455566406,1.0
2021-01-25,78.45587158203125,201.9855194091797,318.4071350097656,358.8189392089844,131.40447998046875,1.0
2021-01-26,78.4472885131836,200.58438110351562,318.87298583984375,358.2588806152344,131.156494140625,1.0
2021-01-27,78.4472885131836,196.90748596191406,309.98382568359375,349.5028991699219,131.48997497558594,1.0
2021-01-28,78.45587158203125,196.27743530273438,311.818115234375,352.5086669921875,130.7631378173828,1.0
2021-01-29,78.45587158203125,193.30580139160156,305.2579040527344,345.4515686035156,129.97642517089844,1.0
2021-02-01,78.45587158203125,198.0547332763672,312.8854675292969,351.2018127441406,130.12709045410156,1.0
2021-02-02,78.4472885131836,200.8759002685547,317.9899597167969,356.16790771484375,129.28810119628906,1.0
2021-02-03,78.4472885131836,201.47779846191406,316.7283935546875,356.4478759765625,128.140869140625,1.0
