Date,BIL,IWM,QQQ,SPY,TLT,CASH
2020-03-24,0.0,0.09149179440304978,0.0774374587538027,0.09060334140014059,-0.018614096287653425,0.0
2020-03-25,0.0,0.012428248858988633,-0.007404826690884048,0.01497026045690597,-0.0022718961722838493,0.0
2020-03-26,0.0,0.06219901322851018,0.05266044857348984,0.05839003750585081,0.004922210678791394,0.0
2020-03-27,-0.00021858078576730833,-0.036384150088917266,-0.034392840259569235,-0.029785740229604007,0.026692208970914733,0.0
2020-03-30,0.0,0.022032881245339198,0.036373014513201296,0.03247551161012252,-0.00822874669237017,0.0
2020-03-31,0.0001091684696963302,-0.005041757419915305,-0.008539623902565685,-0.01490541249742583,-0.008116624802210204,0.0
2020-04-01,-8.728636225430186e-05,-0.06814615736849017,-0.04248956358371758,-0.04500472185742144,0.01401072214081256,0.0
2020-04-02,0.00010906887261863396,0.009469364818776693,0.02029510250463984,0.023075220045658762,0.006345344608718051,0.0
2020-04-03,-0.0003272681324235638,-0.028327294381650936,-0.014192791354158407,-0.014454335633476867,0.002379701535176082,0.0
2020-04-06,0.00010880098879573197,0.07656264751890096,0.0714947835973403,0.06716661412978442,-0.0026113395190702215,0.0
2020-04-07,-0.00021825884468451573,0.0025749653630369185,-0.00040710059247628383,0.0010193349890781356,-0.010472276815982506,0.0
2020-04-08,0.00010949359020040461,0.045607501872855005,0.021232084878525903,0.03356814916324691,-0.007276210590715593,0.0
2020-04-09,-0.00021867151367460647,0.047852761843588665,0.001446108786466116,0.015217371080168629,0.0018176171940516017,0.0
2020-04-13,0.000218719341364082,-0.0270768951888688,0.010803404466463107,-0.009129876890186517,-0.009130345217710722,0.0
2020-04-14,0.00010880098879573197,0.020270580854227838,0.043491189564265786,0.029492701560144052,-0.000243427003413621,0.0
2020-04-15,-0.00010878915242851228,-0.04079461246830174,-0.011470011266080715,-0.021247883850625926,0.026488512024899213,0.0
2020-04-16,-0.0001094816026667722,-0.007555301960183947,0.01824015773186316,0.004824032073597051,0.011357023704340996,0.0
2020-04-17,0.00021830649200715868,0.04405104510969382,0.0095662127993974,0.027015776888195786,-0.013404888531233006,0.0
2020-04-20,-0.00010878915242851228,-0.01179748490359922,-0.011844605970164568,-0.017618141238280427,0.008044768569360317,0.0
2020-04-21,0.0,-0.02387672223284243,-0.03689945073056422,-0.030363304051023277,0.012591965830910823,0.0
2020-04-22,0.0,0.012145481502150668,0.02967461112857217,0.022194424541321034,-0.010216813536233382,0.0
2020-04-23,0.00010880098879573197,0.00981776808777246,-0.002133100409349775,-7.164950202409592e-05,0.00530866503895111,0.0
2020-04-24,-0.00010878915242851228,0.01720145663439321,0.01577029450525602,0.01393872484643488,0.0023468182574402086,0.0
2020-04-27,0.0,0.03962098637292,0.008043468170624957,0.014418585821901475,-0.018613781109404814,0.0
2020-04-28,0.0,0.01453702952236302,-0.018834651636210675,-0.004598589927231056,0.011510945451171262,0.0
2020-04-29,-0.0001094816026667722,0.04918287053350068,0.035461048996346056,0.026178483667604224,-0.0051883692346743615,0.0
2020-04-30,0.00021830649200715868,-0.03801853893696561,-0.00041091975846019313,-0.00931075335158671,-0.011677042817355154,0.0
2020-05-01,-0.00017480151569826408,-0.03967474658850145,-0.02818520024516835,-0.02647314167073278,0.008563326049114917,0.0
2020-05-04,0.0,0.004315186945364147,0.011657474594842121,0.0027582190748778324,-0.004703670374326618,0.0
2020-05-05,0.0,0.007718088150966862,0.01133735408557457,0.009239060635567897,-0.006401396660529524,0.0
2020-05-06,0.00010909988317941988,-0.007343068732989955,0.006156286955266044,-0.006778633958625102,-0.0161355918681646,0.0
2020-05-07,-0.00010908798169340095,0.013681217136908952,0.012876998883606827,0.012066889236323153,0.016706387381856924,0.0
2020-05-08,0.0,0.038606333847425844,0.013704444874587551,0.016546061221462294,-0.01300070315951496,0.0
2020-05-11,0.00010909988317941988,-0.004986203314028659,0.008939026953361795,0.0002053697975294977,-0.007805895499217619,0.0
2020-05-12,0.0,-0.03591508524201581,-0.020937284339843654,-0.019931721205827868,0.010264379531303325,0.0
2020-05-13,0.0,-0.033472478663378435,-0.012515608634998454,-0.01768582829660925,0.006996249192911197,0.0
2020-05-14,0.00010957411351908419,0.0032594324694725785,0.011352308018701018,0.01196728633696309,0.009786912229191591,0.0
2020-05-15,-0.00021863813813249866,0.015919650687118425,0.006491407577538855,0.004596603968945123,-0.0025726282223692554,0.0
2020-05-18,0.0,0.060760729030185034,0.01863197585959475,0.03045974990944611,-0.02195408707574409,0.0
2020-05-19,0.0,-0.01974664769352874,-0.002506027259559729,-0.010270739033286347,0.0037408719632467946,0.0
2020-05-20,0.0,0.030293822950436144,0.019968097063498336,0.016988081966712976,0.0029939744298281834,0.0
2020-05-21,0.00010909988317941988,0.001791107116463797,-0.01089069013378452,-0.006904080018152459,0.0024981878870242724,0.0
2020-05-22,-0.00010908798169340095,0.004842242132745644,0.0034517112735632516,0.0018990526742914682,0.006016243814538358,0.0
2020-05-26,0.00010909988317941988,0.02883779064075731,-0.0026995692094927692,0.012320669336781886,-0.013410357303221487,0.0
2020-05-27,-0.00010908798169340095,0.031056610865815015,0.005457501417166055,0.014878778241156798,-0.0018365869684333624,0.0
2020-05-28,0.0,-0.023691635352408813,-0.0013025127484745935,-0.0018449337240773467,-0.003680263739535339,0.0
2020-05-29,0.0,-0.005726405787029654,0.014652739708639784,0.004456176144519208,0.007141104337997195,0.0
2020-06-01,0.00010909988317941988,0.009575450475438174,0.00299979950847451,0.004041375275208425,-0.006732805066920311,0.0
2020-06-02,0.0,0.008271827049079139,0.006707468432924468,0.008280256847571055,-0.0036353567947966514,0.0
2020-06-03,0.0,0.02411772153894809,0.004498506948932279,0.013308204831322445,-0.01329709955160363,0.0
2020-06-04,0.0,-0.0014502137618934707,-0.007013414415930397,-0.0026265572448107566,-0.014479097356334902,0.0
2020-06-05,-0.00021827318975198295,0.03866114447210234,0.019827271637790744,0.025629427027424878,-0.007123317873614532,0.0
2020-06-08,0.0001092090454652972,0.019376767680847395,0.007760074818618401,0.012087709974584637,0.00384353580877117,0.0
2020-06-09,0.0,-0.018485644663592926,0.007244927316204075,-0.007456624329384209,0.011358758824981052,0.0
2020-06-10,0.00010909988317941988,-0.027153110295811134,0.012001624793049892,-0.00558016904092451,0.014827208195907327,0.0
2020-06-11,-0.00021827318975198295,-0.07627584064454551,-0.04954905676737853,-0.057649008320233563,0.018901028781259432,0.0
2020-06-12,0.00021832084333883728,0.02399483472648445,0.007948089617046739,0.011975509091025183,-0.009641542168389194,0.0
2020-06-15,0.0,0.02311985827190277,0.012167157378376592,0.009335846806830528,0.0005544699416915044,0.0
2020-06-16,0.0,0.024043781705667122,0.01717263479384168,0.01924741603738922,-0.015333531746822615,0.0
2020-06-17,0.0,-0.018077319546212833,0.003170487758300533,-0.004153341011618905,0.004127443156575428,0.0
2020-06-18,-0.00010908798169340095,-0.00035266010595935704,0.002709203499871027,0.0003846655996029291,0.010588068372381576,0.0
2020-06-19,0.0,-0.005150538688125761,-0.00016355868559281284,-0.005714988395445153,0.000801270952470734,0.0
2020-06-22,0.0,0.010000144857416737,0.0119925830929406,0.006415452708664837,0.00012367626536202714,0.0
2020-06-23,0.0,0.004213657832258688,0.008510784726004417,0.004603510702207325,-0.006834676573419851,0.0
2020-06-24,0.0,-0.032447528573413376,-0.020615450294497406,-0.02550888526985806,0.01072497289886054,0.0
2020-06-25,0.00010909988317941988,0.015105798690513428,0.009519358921159071,0.010720596110194602,0.0028827959646811063,0.0
2020-06-26,-0.00010908798169340095,-0.026913641543560796,-0.023614708473139068,-0.02375086590693154,0.010703393172482256,0.0
2020-06-29,0.0,0.03270633469822415,0.010906652497362668,0.014697143723458872,-0.003146329967179895,0.0
2020-06-30,0.0,0.014453798594917133,0.01960133864445912,0.012809581949266402,-0.004856474023474222,0.0
2020-07-01,0.0,-0.009498575236537188,0.011672011792571269,0.0070047284348873085,-0.001942351993140079,0.0
2020-07-02,0.00010909988317941988,0.004089529792207891,0.006786638145849233,0.005507097083206736,0.0010401569829314727,0.0
2020-07-06,-0.00010908798169340095,0.007233117028253577,0.02458463605470529,0.015437359838160303,-0.004095705667757077,0.0
2020-07-07,0.0,-0.017708476201194978,-0.006888776188325951,-0.010314078044895592,0.014056281343886923,0.0
2020-07-08,0.0,0.0074523480892036975,0.01317178575045963,0.00764840731892269,-0.003994995249617883,0.0
2020-07-09,0.0,-0.020219708826063165,0.008423244385932671,-0.005692712777181419,0.01592260373223109,0.0
2020-07-10,0.00010909988317941988,0.016107079452529982,0.00682752673824738,0.01021074290565016,-0.005024923724807673,0.0
2020-07-13,0.0,-0.012667366497320587,-0.020570565508096772,-0.008659229444929806,0.0033068707373844486,0.0
2020-07-14,0.0,0.01655716775408278,0.0070781030888438234,0.012959020493836348,0.0014375415736098685,0.0
2020-07-15,0.0,0.03666341919043026,0.0020355684212589598,0.00918725168699619,-0.004667399056332733,0.0
2020-07-16,-0.00010908798169340095,-0.005917647005221904,-0.006822442489716307,-0.003293040789748014,0.004749746765825513,0.0
2020-07-17,0.00010909988317941988,0.0029422302261616906,0.0011575900630844682,0.0028986502045722506,-0.0020944167047864948,0.0
2020-07-20,0.0,-0.0042974103076098835,0.02837097253498655,0.008081676396877846,0.002458790439640479,0.0
2020-07-21,0.0,0.014182123431958793,-0.010420248786488062,0.00212768617330239,0.0005973458979706692,0.0
2020-07-22,-0.00010908798169340095,0.0005402838151167266,0.003522481679187006,0.005692007061812943,0.0029890258532538905,0.0
2020-07-23,0.00010909988317941988,0.0010124713346397751,-0.02612012491463278,-0.011931831188918274,0.011681361219267883,0.0
2020-07-24,-0.00010908798169340095,-0.014703564839192218,-0.009495687952005505,-0.0064403540541263515,-5.903477507962496e-05,0.0
2020-07-27,0.0,0.010405109038393423,0.017843040905855423,0.007292209623958046,-0.0037110519411843734,0.0
2020-07-28,0.00010909988317941988,-0.009959448657603676,-0.012724750883718716,-0.006341961294312415,0.006918444509130595,0.0
2020-07-29,0.0,0.02203513465586404,0.011526005631094849,0.012298402450586998,-0.0017035153460871477,0.0
2020-07-30,-0.00010908798169340095,-0.003950512638938308,0.005235112217576221,-0.0035677333502313058,0.006588826822016669,0.0
2020-07-31,0.00010909988317941988,-0.009411044459537998,0.017845803116034675,0.007902167861084886,-0.0006427517668327054,0.0
2020-08-03,-0.00010908798169340095,0.016286761245067893,0.013506925392941405,0.006952129492838299,-0.0050351514336786085,0.0
2020-08-04,0.00010909988317941988,0.006877749719777615,0.003712408834417369,0.0038625638292506537,0.009532689228525681,0.0
2020-08-05,-0.00010908798169340095,0.01989495041432021,0.0024779032459529837,0.00621083212906437,-0.008742969880783491,0.0
2020-08-06,0.0,-0.0003902222396928723,0.013244808347093295,0.006684645503568731,0.005585518515076826,0.0
2020-08-07,0.00010909988317941988,0.015871973295105812,-0.011542334396408838,0.0007180655552541104,-0.006665224712960605,0.0
2020-08-10,0.0,0.010373760887191663,-0.0042733693758766345,0.0029890211748770934,-0.004473791476501177,0.0
2020-08-11,-0.00010908798169340095,-0.005767284275641327,-0.01894119030572272,-0.008254790769761766,-0.011885499520867482,0.0
2020-08-12,0.0,0.004079378377263687,0.025151841131260344,0.013942295025590967,-0.009095579751559835,0.0
2020-08-13,0.00010909988317941988,-0.00209493389449944,0.0022803886000966056,-0.0018076802134088243,-0.010688817448344823,0.0
2020-08-14,-0.00010908798169340095,-0.0006362336134244639,-0.0011739052867824062,2.9750335963418806e-05,-0.003906916440082786,0.0
2020-08-17,0.0,0.005156450753487585,0.01161058374608559,0.003176438904609613,0.0025123313441066664,0.0
2020-08-18,0.00010909988317941988,-0.00956329670857281,0.00962529481155694,0.002160443697210024,0.00715217423486858,0.0
2020-08-19,0.0,6.393838512752659e-05,-0.006727398408713059,-0.004163615872707527,-0.006251138478510332,0.0
2020-08-20,0.0,-0.004091899493195328,0.013871696986792026,0.0031136283750523575,0.009039011091713123,0.0
2020-08-21,0.0,-0.007383072849521666,0.006930481909337649,0.0035469417274502923,0.005992403707782756,0.0
2020-08-24,0.0,0.010477688677759778,0.006244016825817544,0.01013354809053757,-0.0016246648562066035,0.0
2020-08-25,-0.00010908798169340095,0.001088170349015538,0.007861972290935215,0.0034991408831481774,-0.007653605096334726,0.0
2020-08-26,0.0,-0.0062657700682393624,0.021339577081227912,0.010025550008156525,-0.0038260846828600537,0.0
2020-08-27,0.0,0.0024448219887642786,-0.003117110310225102,0.002186607239305083,-0.017009167826297356,0.0
2020-08-28,0.00010909988317941988,0.00847245665062668,0.0050848907001790344,0.006459299467363566,-0.0007443101163092658,0.0
2020-08-31,0.0,-0.010756109747987685,0.008033535925394464,-0.0036223960091399388,0.0066408736448113626,0.0
2020-09-01,0.0,0.011452271427610405,0.017091599073496333,0.009418630371532455,0.011437711864781708,0.0
2020-09-02,0.0,0.007950920321911248,0.009469431178659837,0.014463878632692051,0.00952042056944502,0.0
2020-09-03,-0.00010908798169340095,-0.029534331820232795,-0.050700392214645396,-0.03441431425806307,0.0028413233048956155,0.0
2020-09-04,0.00010909988317941988,-0.006372522145199788,-0.01332571725973497,-0.008164683235581394,-0.01898800627878372,0.0
2020-09-08,0.0,-0.019240816450481035,-0.04806425068182252,-0.02732276770614972,0.0061439832566545505,0.0
2020-09-09,-0.00010908798169340095,0.015147643047020765,0.029375726854021122,0.01974723780940746,-0.002686844704053115,0.0
2020-09-10,0.0,-0.013015373554839393,-0.0199365918265495,-0.01736360744570642,0.00508267912493654,0.0
2020-09-11,-0.00010919712015200478,-0.006659990426345352,-0.006939467754345063,0.0005089255973482754,0.0021321835918155507,0.0
2020-09-14,0.00021832084333883728,0.026349059696893162,0.017415151228164172,0.013171458576915374,-6.0463088428441836e-05,0.0
2020-09-15,-0.00021827318975198295,0.001894733224401035,0.014173265129215462,0.005052289088405493,-0.002432397362604033,0.0
2020-09-16,0.00021832084333883728,0.009454045491787966,-0.015946342238812306,-0.003968721174662404,-0.002986258710285239,0.0
2020-09-17,0.0,-0.007298621462964228,-0.0156217177981256,-0.008795046008066576,0.00305621797954414,0.0
2020-09-18,-0.00021827318975198295,-0.0026025714652028187,-0.01276276311274871,-0.011512671496305749,-0.0031077348820497397,0.0
2020-09-21,0.0,-0.03503171237216862,0.00239810842911381,-0.011129630651996014,0.005073960058380678,0.0
2020-09-22,0.0,0.007706787721363684,0.0185783869029863,0.010184399832231517,-0.0007903264306478031,0.0
2020-09-23,0.0,-0.029792537396868823,-0.030534198012720504,-0.02319106538985638,0.0013387599306633469,0.0
2020-09-24,0.0001092090454652972,0.0,0.004656330489563709,0.002665697371506015,0.003830185522160079,0.0
2020-09-25,-0.00010919712015200478,0.016242265251731558,0.023248713417025835,0.01616671747891152,0.0,0.0
2020-09-28,0.0001092090454652972,0.024656880919571966,0.02076891699811645,0.01660933369408002,-0.00284659407097565,0.0
2020-09-29,0.0,-0.004533004515102523,-0.004508946177459672,-0.00544608853737627,0.0011542512108155822,0.0
2020-09-30,-0.00010919712015200478,0.0030132756552678774,0.00684856828765934,0.007582113967301574,-0.009584914939233635,0.0
2020-10-01,0.0,0.01595551398326922,0.015872695498514444,0.006419882302157731,0.0016487629942159021,0.0
2020-10-02,0.0,0.004402994541125249,-0.028131183010295935,-0.009494459738676575,-0.0037331410641682217,0.0
2020-10-05,0.0,0.027608875663527987,0.021326408941405584,0.01773322014389178,-0.0195396493586798,0.0
2020-10-06,0.0001092090454652972,-0.0028649803279364727,-0.01784702418965156,-0.0142161404931469,0.005389611897463009,0.0
2020-10-07,-0.00010919712015200478,0.021836182746552524,0.01729910273427504,0.017406821395057115,-0.007293345901372983,0.0
2020-10-08,0.0,0.011372143678984425,0.005322974981961215,0.008862337781459617,0.0054001045290292815,0.0
2020-10-09,0.0,0.005189625415176646,0.015279717664886894,0.00893041411011164,-0.00018714166814326472,0.0
2020-10-12,0.0001092090454652972,0.006699466879821259,0.03087051409396202,0.016087699249247578,0.003185693707139503,0.0
2020-10-13,-0.00010919712015200478,-0.006654882713493238,-3.390806614067543e-05,-0.00652647784553384,0.007160569564213182,0.0
2020-10-14,0.0,-0.00989538679474622,-0.00835215009566781,-0.006283353473609199,0.00228791977473608,0.0
2020-10-15,0.0,0.010304480457983267,-0.006711137186905747,-0.0012356849974253237,-0.0017276464281652526,0.0
2020-10-16,0.0001092090454652972,-0.002457160459008678,-0.00548066092424615,-0.0006043876826224981,-0.0027803883628945147,0.0
2020-10-19,0.0,-0.01195002672348966,-0.016325663273066948,-0.015203440314868755,-0.0037795951550818607,0.0
2020-10-20,-0.00010919712015200478,0.0021821018536754,0.0021495915454134984,0.004005932966236303,-0.009515954632659529,0.0
2020-10-21,0.0,-0.00858436061827239,-0.0007737394278227727,-0.0018929551910409348,-0.0034536069032122807,0.0
2020-10-22,0.0001092090454652972,0.01725447071185493,-3.4809206746921895e-05,0.0054850181258112585,-0.010397516470930679,0.0
2020-10-23,0.0,0.005797597012544342,0.001970336202125722,0.0033954066785255588,0.006113233706297461,0.0
2020-10-26,0.0,-0.02158535124668115,-0.014995583676631563,-0.018479895038662653,0.009302698107581664,0.0
2020-10-27,-0.00010919712015200478,-0.008587026879792514,0.0078076681572540885,-0.0034476287213717205,0.0067089137120242,0.0
2020-10-28,0.0,-0.03078778601572396,-0.03898623701772108,-0.03417892599516714,0.0009348750539768247,0.0
2020-10-29,0.0001092090454652972,0.01193665422687884,0.017486150949891144,0.010163613033120411,-0.00970749311222352,0.0
2020-10-30,0.0,-0.013213795829826513,-0.02536286812001609,-0.010424713421120835,-0.009865529463466527,0.0
2020-11-02,0.0,0.017832734531956662,0.0022275856431070995,0.011208381054189198,0.007490479277753037,0.0
2020-11-03,0.0,0.028366015434159175,0.017297037420824335,0.017655864802396115,-0.005801607180047075,0.0
2020-11-04,-0.00010919712015200478,0.0011233416768803295,0.04463884645967542,0.02234929494732185,0.021692104852772287,0.0
2020-11-05,0.0001092090454652972,0.027989224205500207,0.026071325824041924,0.019502655478221165,0.001738380022971997,0.0
2020-11-06,-0.00010919712015200478,-0.00782281344330027,0.0007468668299734915,-0.0002284461695238882,-0.012084600179941396,0.0
2020-11-09,0.0001092090454652972,0.036242919719298605,-0.020433629415392396,0.012565816343943492,-0.02101515480378846,0.0
2020-11-10,-0.00010919712015200478,0.018578306662587307,-0.017914761654873157,-0.0014665762657624093,-0.005766847757900373,0.0
2020-11-11,0.0,-0.00040517447101118265,0.02236953687922294,0.007428410759288573,0.0036086051513175565,0.0
2020-11-12,0.0,-0.015350730180101801,-0.0046937162588178705,-0.009700864393724085,0.017018182085419387,0.0
2020-11-13,0.0001092090454652972,0.02070805168102763,0.00877299059353187,0.013844532468404003,-0.0013257562071855578,0.0
2020-11-16,0.0,0.023804169712102752,0.00780244349936976,0.012482575608382174,-0.002402915063611566,0.0
2020-11-17,0.0,0.004672811130004728,-0.003172051647245877,-0.005378296814721462,0.006527886511036751,0.0
2020-11-18,0.0,-0.01400868614607309,-0.007390261196579817,-0.012035092520593094,0.0028967159255872676,0.0
2020-11-19,0.0,0.007671869647870366,0.007824932448384114,0.004210497409296909,0.005149001410549969,0.0
2020-11-20,0.0,0.0010716511818549268,-0.006840959122122903,-0.006847702263792277,0.008869067411502174,0.0
2020-11-23,0.0,0.01870429221292258,3.471814615507718e-05,0.005994129406594828,-0.00458137963286076,0.0
2020-11-24,0.0,0.018803024578821104,0.014049837470471616,0.016113793003049715,-0.009952006723129458,0.0
2020-11-25,-0.00010919712015200478,-0.0034197732073205644,0.0061468475393726685,-0.0015416154828632456,-0.003078445020722187,0.0
2020-11-27,0.0001092090454652972,0.004248757701831973,0.00921423778058661,0.0027849862597506547,0.009705021394115887,0.0
2020-11-30,-0.00010919712015200478,-0.018169948142615744,0.0020399297735658184,-0.004427280207294992,-0.0012483966763140453,0.0
2020-12-01,-7.663110224986891e-05,0.009280751847450919,0.012816425515968177,0.010937510484924529,-0.014744376170717333,0.0
2020-12-02,0.00010941192500513175,0.001039946118443158,0.0012851600916627959,0.002103808329014356,-0.00793645752973915,0.0
2020-12-03,0.0,0.005631572619190228,0.0014151899054417605,-0.0002727400972161176,0.008064083731661675,0.0
2020-12-04,0.00010920546653592211,0.023271148966628852,0.0040752551357170486,0.008617607628992996,-0.014665697557384116,0.0
2020-12-07,-0.00021858155158094306,0.0009564519860496556,0.005662092809898045,-0.0020546810038056806,0.009020877374329217,0.0
2020-12-08,0.0,0.012846323144153127,0.00338547007144796,0.0029260274742717307,0.004724768894569964,0.0
2020-12-09,0.0,-0.0072851980274797334,-0.02264158771628899,-0.00896888509437499,-0.0033045347862826757,0.0
2020-12-10,0.0,0.009661624442944827,0.004015781654903128,-0.00032693031408315143,0.008863445103434398,0.0
2020-12-11,0.00010941192500513175,-0.0049153591696659005,-0.002214545224679232,-0.0011726070820884393,0.0035394982784617834,0.0
2020-12-14,-0.0001093999553454239,0.0011700766246232064,0.0072552816684581245,-0.004477504650940212,-0.0027710729238835663,0.0
2020-12-15,0.0,0.025009521391392564,0.010689307438901618,0.013519758701977747,-0.0033473892845634623,0.0
2020-12-16,0.00010941192500513175,-0.0035958600975966037,0.005499787724433602,0.0015692329777530212,-0.002661548837587291,0.0
2020-12-17,0.0,0.011908752126025046,0.006537666422804955,0.005591960873303048,-0.0026464052541291805,0.0
2020-12-18,0.0,-0.004839967767715891,-0.003022815061358375,-0.003992924556384558,-0.0029969981083689534,0.0
