ticker,price,ma20,ma50,ma200,rsi,volatility,momentum_12m,regime
XLI,135.88275146484375,131.45334167480468,135.34543151855468,127.0202876663208,63.18981391489657,0.15953192871982094,0.2682617330821935,BULL
PATH,13.020000457763672,13.106000089645386,13.565000076293945,14.102850003242493,47.94872069032568,0.4503904478329614,-0.3977798356910085,RANGE
CMG,57.52000045776367,59.407999992370605,60.68240020751953,59.173573093414305,26.954497397196917,0.23023611015812478,0.24478451891135067,BEAR
COIN,295.4800109863281,269.0794982910156,288.7126007080078,230.11070014953614,57.19554757318008,0.7546314165164083,1.2073809176680839,BULL
SCHW,75.48550415039062,73.13231964111328,76.5261051940918,70.37064422607422,57.01027290908239,0.22482313581580923,0.2220921439795691,BULL
ORCL,159.41461181640625,162.3388931274414,174.1696578979492,147.7147027206421,31.225724027014834,0.2642020010794642,0.5293541574473883,TRANSITIONAL
VOO,542.7835693359375,536.0612762451171,539.5059484863282,503.4232423400879,47.101658454488266,0.17811567183781987,0.28247836972191553,RANGE
QCOM,160.95700073242188,154.19194107055665,156.09152801513673,170.19648124694825,60.436184002548195,0.28615156586037577,0.2044583950873844,TRANSITIONAL
EQT,52.33130645751953,46.73504085540772,44.78658882141113,38.11635143280029,86.46181696602937,0.3121527624187676,0.49920899494491167,OVERBOUGHT
MDT,86.01460266113281,79.76245803833008,81.66330291748046,80.91928279876709,72.4094578133292,0.25533656288895895,0.0585456429435367,OVERBOUGHT
PEP,142.5533447265625,143.35291213989257,149.73794647216798,159.4800040435791,39.31657406321276,0.1876083481683912,-0.08076550201201138,BEAR
TFC,45.40617370605469,41.84276275634765,43.26850028991699,39.186541137695315,71.54660135529483,0.3404315613095941,0.40225978716862176,OVERBOUGHT
COP,102.31073760986328,96.75927734375,101.09776733398438,106.9517525100708,89.78694975003752,0.17283788050068596,0.011568783775822489,TRANSITIONAL
DIS,105.84939575195312,109.07621116638184,109.43784133911133,100.08803863525391,20.30068023520404,0.11879966341954583,0.1953746206913427,TRANSITIONAL
CTRA,28.46953582763672,25.401838970184325,24.997366065979005,24.654462251663208,93.58289294602841,0.2703220606361545,0.23802294362132992,OVERBOUGHT
