Date,equal_weight,regime_adaptive,enhanced,spy
2022-08-03,0.7397829763969751,0.9895099548968157,1.0790842939620502,0.9037579944979066
2022-08-04,0.7380206955839184,0.9883313697823431,1.0783128683440408,0.9031473103535924
2022-08-05,0.7342725199113882,0.9858216572371646,1.076088144210443,0.9016211237356409
2022-08-08,0.7295235164544178,0.982633692053107,1.073120696803185,0.9005741967268863
2022-08-09,0.7164794395469617,0.9738488145530003,1.0640378631538592,0.8969980806570945
2022-08-10,0.741844862220596,0.9910873321139325,1.0833795406291178,0.9158385768720051
2022-08-11,0.7408252232509637,0.9904062252426742,1.0831509026235808,0.9158385768720051
2022-08-12,0.7608569102107748,1.003796365618867,1.098310722968074,0.9313426217379113
2022-08-15,0.7611448182981533,1.003986283780787,1.0990415283421795,0.9351806790570253
2022-08-16,0.758345653598744,1.0014017216479543,1.0967356185790478,0.9370123124957006
2022-08-17,0.74298061499724,0.9912568912294533,1.08614725077169,0.9303615466614708
2022-08-18,0.7443901886258755,0.9921971913832368,1.0876947763099751,0.9330654563318933
2022-08-19,0.7171110482746863,0.9740170172935148,1.0682827359136944,0.9205271227209763
2022-08-22,0.6956565995267223,0.9594467507863642,1.0528110598178435,0.9013592523186964
2022-08-23,0.6997805987199677,0.9622906522378107,1.056433041536993,0.8991785966555176
2022-08-24,0.7082340562769293,0.9681029619824886,1.063317041925757,0.9020571571029476
2022-08-25,0.7233974968298833,0.978466606305334,1.0752063044660454,0.9147919291927618
2022-08-26,0.6900503198376629,0.9559139300488979,1.0509358779634346,0.883826995870462
2022-08-29,0.685425520064765,0.9527106053061167,1.0479145746470988,0.8779830733299321
2022-08-30,0.675842875258236,0.9487147718857917,1.044018446217128,0.8683445990416899
2022-08-31,0.6725515487927896,0.9473287115375156,1.042990300040491,0.8617374784436175
2022-09-01,0.666035641081579,0.9445752988953301,1.0404555088630418,0.8644412484492843
2022-09-02,0.6601458079949937,0.9420694010851902,1.03819070199692,0.8553262376654194
2022-09-06,0.652095717415589,0.9386230060983669,1.0348870406843331,0.852099073987753
2022-09-07,0.6658786441584374,0.9445747268902829,1.041941966078911,0.867407099369029
2022-09-08,0.6793450752127631,0.9503055235813538,1.0487596590238784,0.8730767202944408
2022-09-09,0.7002014463883075,0.9590580377835545,1.058918365929658,0.8866399837150891
2022-09-12,0.7103521261874097,0.9660096737024108,1.0670980762542523,0.8961694496615046
2022-09-13,0.6677193403366883,0.9486167433385416,1.0483931988675022,0.857201656005008
2022-09-14,0.676871777879079,0.9525175538904844,1.0532035354218625,0.8604726045835874
2022-09-15,0.678370349458788,0.9531502065355276,1.0544045881831918,0.8507035437487622
2022-09-16,0.6664826998986886,0.9481393526667801,1.0493635222372406,0.8442135320483473
2022-09-19,0.6717657717218837,0.9518972058708449,1.0540222639841101,0.8507602476395779
2022-09-20,0.661193745500006,0.9444068851038283,1.0462302534868784,0.8409948180884012
2022-09-21,0.6522516471586057,0.9405751885859608,1.0424836388087648,0.8263245718140458
2022-09-22,0.6391819322142198,0.9349210596992961,1.0367133230989758,0.8193836524498417
2022-09-23,0.6230111319804752,0.9278252294221421,1.029338586568382,0.8056550259584403
2022-09-26,0.616922696673945,0.9251050514372902,1.0268109551454387,0.7976850566742117
2022-09-27,0.6227791606078168,0.9277396656594584,1.0302241760380917,0.7956486747036747
2022-09-28,0.6435802415284658,0.9370357319439392,1.0410377327429543,0.8113041161647636
2022-09-29,0.6258240329135889,0.9292799615539988,1.0329168782997091,0.7943569153781718
2022-09-30,0.6216194702098692,0.9274069673916588,1.0313268657215038,0.7820733302816582
2022-10-03,0.6361158263573826,0.9338951916207628,1.0390332311247819,0.8027208789382404
2022-10-04,0.6623322729114557,0.9531396533710954,1.0609390145567914,0.827594613270037
2022-10-05,0.659207886156687,0.9508915544710169,1.058941866455977,0.8256680077974831
2022-10-06,0.6600551156814467,0.9515026085987894,1.0601266130202285,0.8171502733413848
2022-10-07,0.633274428864528,0.9399208969685154,1.0477275497071632,0.7943569153781719
2022-10-10,0.6266377818029032,0.9369658163708935,1.0449324463956402,0.7882916940322297
2022-10-11,0.6165759760863322,0.9324524108847442,1.0403965477903314,0.7832994471719806
2022-10-12,0.6199216794697441,0.9339703304795538,1.0425856142943357,0.780715788856219
2022-10-13,0.6355577715375694,0.9457489523277903,1.056230490274844,0.8013196224442659
2022-10-14,0.6131974450634543,0.9291121835841392,1.038153196141172,0.7830585254683919
2022-10-17,0.6360302729906073,0.9464102486556618,1.0579757283660383,0.8031807949787727
2022-10-18,0.6445599638645515,0.9527563199071198,1.0655736901621062,0.8126178726892903
2022-10-19,0.645253317637796,0.9532687603520937,1.0666542255268756,0.8068592853144955
2022-10-20,0.6395952256788985,0.9490892527384311,1.0624855217318316,0.8000935055539438
2022-10-21,0.6594809313381909,0.9638433571834112,1.0795083778394532,0.8195370043516048
2022-10-24,0.6626062575189653,0.9661272176676395,1.08258036223668,0.8295651433082601
2022-10-25,0.688213814536291,0.9847960406161657,1.1040149655483609,0.8428120660572396
2022-10-26,0.6874949785766112,0.9842817332948123,1.1039641178474848,0.8364624872686847
2022-10-27,0.6738424321824361,0.9745086058920722,1.0935283376494742,0.8319956592193928
2022-10-28,0.6896785296171895,0.9859596606912855,1.106898672752635,0.8517893673919807
2022-10-31,0.6831178044617365,0.9812700770154318,1.1021609536411512,0.8456368555737237
2022-11-01,0.6853905910243027,0.9829024583051028,1.1045192801986188,0.841936228374222
2022-11-02,0.660634268276479,0.9651512294393365,1.0850976117961288,0.8208070458075958
2022-11-03,0.6613556613894266,0.965678187760532,1.0862067722196045,0.8123552331161896
2022-11-04,0.6696848195290456,0.9717590961184798,1.093563894489042,0.8240475474694319
2022-11-07,0.6665289013017717,0.9694693680594533,1.0915079059922863,0.8319302262813456
2022-11-08,0.651409057769646,0.9584734269039991,1.0796475417676268,0.8364187023677716
2022-11-09,0.620270593629296,0.9355650945150421,1.0543571625605574,0.819186655311922
2022-11-10,0.6629999771816935,0.9677898365650092,1.0911756709556377,0.8642044468559893
2022-11-11,0.6898347752550051,0.987375391418285,1.1137778423700175,0.8725686199131915
2022-11-14,0.6778491772901984,0.9787977689886906,1.1046324948169286,0.8651458571418098
2022-11-15,0.6931768870746428,0.9898641895460599,1.117647635354361,0.8725246255151448
2022-11-16,0.6750095667112848,0.9768926232813566,1.103533758155702,0.8658684825878203
2022-11-17,0.669684366172985,0.9730392340999969,1.0997063205870337,0.8632189723397443
2022-11-18,0.6632807156878012,0.9683870401125851,1.0949721887758939,0.8671385240438115
2022-11-21,0.6488419746567712,0.9578467896882289,1.0835755583232805,0.863985452519046
2022-11-22,0.6593941762476861,0.9656355832718652,1.0929027119426642,0.8756120546047296
2022-11-23,0.6698537615040179,0.9732942403191984,1.1020911809725147,0.8811298599406915
2022-11-25,0.6669086589453962,0.971154630510171,1.1001932399128387,0.8809327231380158
2022-11-28,0.6536672581743491,0.9615135443578497,1.0897950313436642,0.8668755353088217
2022-11-29,0.6554149805907902,0.9627989527626393,1.0917708840730724,0.8653867090130207
2022-11-30,0.6867332159022614,0.9950033050237896,1.1288090678477714,0.8926469648579035
2022-12-01,0.6911609316730871,1.0014185937030902,1.1366245979653542,0.8919901215118293
2022-12-02,0.6898817094853278,0.9995651369673358,1.1350621475526732,0.8909610715918049
2022-12-05,0.6680792080323189,0.9837703854530759,1.11766682913648,0.874933353724388
2022-12-06,0.6517417234406654,0.9717416220064464,1.1045331085507932,0.8623212771224593
2022-12-07,0.6474058933866714,0.968509278289698,1.101385023253358,0.860854308360926
2022-12-08,0.6573169278747518,0.9759226560154876,1.1103399569260008,0.8675981607548323
2022-12-09,0.6570232729024748,0.9757046603056985,1.1106206692040357,0.8611171574311602
2022-12-12,0.6624828661576355,0.9797585125831845,1.1157639367476968,0.8735320273980353
2022-12-13,0.6692801395688228,0.9898111295294791,1.1277433264022467,0.8801446647539579
2022-12-14,0.6657993222002846,0.9872372060200663,1.1253477420410436,0.8745172225847687
2022-12-15,0.6438212737685722,0.9774605902723392,1.1147392967353442,0.8531251211155304
2022-12-16,0.635123956641901,0.9708583816479954,1.1077406741970455,0.8430529877608284
2022-12-19,0.6235800510576122,0.9655645343401168,1.102227937630909,0.8359041075753815
2022-12-20,0.6211416907857459,0.96443185176161,1.1014598086577896,0.8370479619245943
2022-12-21,0.6317490940119944,0.9693728101714045,1.1076272906884597,0.8495639491745988
2022-12-22,0.615652286338862,0.9619629977141523,1.0996881130038942,0.8374439115070141
2022-12-23,0.6163711579174882,0.9622999709736161,1.100596992036885,0.8422612282607443
2022-12-27,0.598639456132594,0.9539949671327969,1.0916225276780431,0.8389397210406002
2022-12-28,0.592130627816572,0.9508832162825283,1.0885816820498289,0.8285134676978115
2022-12-29,0.6097262310017095,0.9650113182275417,1.1052740625236281,0.8434270798089806
2022-12-30,0.6137749039143267,0.9682152276100018,1.1094699756361766,0.8412052928752469
2023-01-03,0.6056914704937564,0.9643898007576226,1.1056147690720193,0.8376638834972474
2023-01-04,0.6253578500261242,0.9737837199868548,1.1169108143865139,0.844130920345349
2023-01-05,0.6167224646426116,0.9697497108022292,1.1128157473197509,0.8344964963350222
2023-01-06,0.6305178480670306,0.9805958124550923,1.1257918738786565,0.8536332913291581
2023-01-09,0.6404718409909643,0.9883361514544883,1.135214410238985,0.8531492132858892
2023-01-10,0.6537392288940488,0.9985728537267538,1.1475129839400433,0.8591323117554777
2023-01-11,0.6619396756180012,1.0110988627606992,1.1624537194704119,0.8699984392463549
2023-01-12,0.6738911293837178,1.0293544557640513,1.1839956041950679,0.8731659660733357
2023-01-13,0.6808065138656584,1.0399175593863188,1.1967094229122142,0.8765533252257941
2023-01-17,0.6926219723952395,1.0579654225410724,1.2180482846477858,0.8749475995294692
2023-01-18,0.6792131107212224,1.0477245461524072,1.2068378637821653,0.8611339870342222
2023-01-19,0.6719559967295691,1.0421272922542841,1.200965264255251,0.8548649249773305
2023-01-20,0.6978941784049976,1.0823544606506883,1.2478956273790627,0.8707903384111946
2023-01-23,0.7197663338307779,1.1162756849876543,1.2875991839191265,0.8812387286177622
2023-01-24,0.717311485608933,1.112468494721063,1.2838208170623067,0.8802928490597592
2023-01-25,0.7193310643180503,1.115600631500659,1.2880467367379835,0.8806226673803533
2023-01-26,0.7323925727425881,1.1297804708523849,1.305031807516679,0.890301015956349
2023-01-27,0.7490939041722979,1.1478147698774321,1.3264850273726083,0.8923466856331403
2023-01-30,0.7376551704627805,1.1302875313999192,1.3068611369533454,0.8811506001569132
2023-01-31,0.7522406684529273,1.1526364651262004,1.3333237376615716,0.8941063917226283
2023-02-01,0.772826347472662,1.1841793014718194,1.3704461445581415,0.9036088325388151
2023-02-02,0.8023608326077751,1.229434132768659,1.4234719799147182,0.916762738560496
2023-02-03,0.7917812966091254,1.2132234179169374,1.4053806210784632,0.9070183285550525
2023-02-06,0.7888229967389115,1.2086905011946876,1.4007989841740693,0.9014752438983084
2023-02-07,0.8001295727064306,1.2208178171079302,1.4155208549348237,0.9132652537481651
2023-02-08,0.792692390548686,1.2094703494014927,1.403037685448892,0.9032788745534651
2023-02-09,0.7789595853170017,1.1885171764685076,1.379399215780488,0.8954482208630509
2023-02-10,0.7701044340801891,1.1750062067807863,1.364375170867818,0.8975379547702668
2023-02-13,0.77891245274504,1.1884452627615536,1.3806298243459245,0.9080741242757943
2023-02-14,0.8021343131339062,1.2238766002300943,1.4224482383128827,0.9076561774943511
2023-02-15,0.8202495223057679,1.251516336182911,1.455249824875125,0.9106036624987208
2023-02-16,0.799897995494843,1.2204644823536779,1.4198360370985965,0.8980658177144487
2023-02-17,0.7924382608184052,1.2090826045746965,1.4072709610201164,0.8958222430788253
2023-02-21,0.7679373030583309,1.1903911283500812,1.386185776053277,0.87785115996817
2023-02-22,0.7662497556551593,1.1890831820832406,1.385322788221747,0.8766413838542649
2023-02-23,0.7733169018485773,1.194566658340099,1.392370904103015,0.881304720214832
2023-02-24,0.7621324715236163,1.185928189733769,1.3829650545111516,0.8718901983623605
2023-02-27,0.7685160988090017,1.1908948614301986,1.3894154721224565,0.8748596805657535
2023-02-28,0.7717228210965882,1.1933794346878301,1.3929758468971414,0.8716263716388362
2023-03-01,0.7638713144412227,1.1873087145291896,1.3865531017929855,0.868282727554913
2023-03-02,0.7631007820749718,1.1867098834329166,1.386514043167106,0.8750356581579399
2023-03-03,0.7827493515366196,1.2019877812697222,1.405024497336485,0.889069382308176
2023-03-06,0.7778185117320335,1.1982018891544008,1.4012681612473767,0.8896851642160734
2023-03-07,0.7633489102542278,1.1870569346666173,1.3889016767849063,0.8760475293130129
2023-03-08,0.7629389286361581,1.1867381606982013,1.3891900808913666,0.8774772774171511
2023-03-09,0.7357854187228338,1.1656197558026462,1.3651304950389969,0.8612879674273851
2023-03-10,0.7180638339305991,1.1571974785412338,1.3559166993733835,0.8488600388058518
2023-03-13,0.7215198677093309,1.1588683523767576,1.3585201778917648,0.847650192859569
2023-03-14,0.740511904126147,1.174120371715123,1.3770467556271173,0.8616619896431594
2023-03-15,0.7321783019916804,1.1701563630416665,1.373053373216055,0.8562727457148228
2023-03-16,0.7460739278573515,1.1812602532969023,1.3867364360882137,0.8712962041563527
2023-03-17,0.7412366901785207,1.1774308495391788,1.3829012713219286,0.8611083585515501
2023-03-20,0.7435824721234743,1.1792939494537387,1.3857480204138624,0.8693885930905743
2023-03-21,0.7662352522021729,1.2152204101848887,1.428623856726699,0.880804022065634
2023-03-22,0.7470204144185776,1.1999834036742199,1.4113913942526908,0.8657896418332248
2023-03-23,0.7573409557446399,1.2082726539203779,1.421813100617832,0.8681300041445509
2023-03-24,0.7559509014494423,1.207163797612257,1.4211853277704076,0.873826789864947
2023-03-27,0.7556155671400203,1.2068960530817223,1.4215468689625186,0.8754605183447904
2023-03-28,0.7550433377114715,1.206439060486012,1.4216855256659113,0.873495505064418
2023-03-29,0.777177349426519,1.2418056877570052,1.464039072301518,0.8861916598492801
2023-03-30,0.7819301245481597,1.2493998658207877,1.4736894649479535,0.8913804848531819
2023-03-31,0.8004389123477202,1.2701017334008957,1.498809444530094,0.9039441676172592
2023-04-03,0.8054415411890338,1.2756583014605298,1.5060803047357678,0.9073887194871783
2023-04-04,0.7980123224521574,1.2674218238897923,1.497073254324335,0.9023544335354624
2023-04-05,0.7895471276152182,1.2539772035776051,1.4819054181628444,0.8999918645279795
2023-04-06,0.7925209634079544,1.2572833844407747,1.4865182137278177,0.9035026174921021
2023-04-10,0.8018659581929628,1.267661046419894,1.499495853994714,0.9044299914699744
2023-04-11,0.8081978719327547,1.2776710989919147,1.5120506297560965,0.9046727986477652
2023-04-12,0.798070090965099,1.2664634709566611,1.4995070674525783,0.9009854396000553
2023-04-13,0.8129992342007188,1.2830472902756005,1.5198565479969401,0.9129528236896558
2023-04-14,0.8148643786957608,1.2851077448772366,1.5230210374522748,0.9107228663677135
2023-04-17,0.812863336760195,1.2828986801671862,1.5211282544781395,0.9139907423216674
2023-04-18,0.8191696800577538,1.2898657549374124,1.5301134362390736,0.914587110828522
2023-04-19,0.814200667828206,1.2843888052812495,1.5243449869107084,0.9144322924468244
2023-04-20,0.7966480134270385,1.2566997677913085,1.4922088183164912,0.9094422103902888
2023-04-21,0.7956128412976825,1.255066799965293,1.4909804033814709,0.9101487743893936
2023-04-24,0.793613999395264,1.2519136581607777,1.4879445594537366,0.9110983550634227
2023-04-25,0.7792352644327624,1.2405725435254848,1.475173780480969,0.8966357204484209
2023-04-26,0.7735008153849056,1.2360078116879214,1.4704482885562438,0.8928378865789495
2023-04-27,0.7945562335452724,1.2696531043714447,1.511175484523882,0.910612391545952
2023-04-28,0.8040028272794757,1.284748193370811,1.5298616753319545,0.91838473520086
2023-05-01,0.7951769766095832,1.270645014478427,1.513796296300758,0.9174572913906099
2023-05-02,0.7756150252480576,1.2393861919745706,1.4772766248657119,0.9071459123093876
2023-05-03,0.7666800146542045,1.2322473870296649,1.4694710475113757,0.9009192385058519
2023-05-04,0.7620004148415412,1.2284867407813733,1.465686176030963,0.8945379558177522
